0.00E0	0.00E0	 0.00 
1.59E0	2.39E-1	 0.00 
3.19E0	9.48E-1	 0.00 
4.78E0	2.10E0	 0.00 
6.38E0	3.66E0	 0.00 
7.97E0	5.58E0	 0.00 
9.56E0	7.78E0	 0.00 
1.12E1	1.02E1	 0.00 
1.28E1	1.27E1	 0.00 
1.43E1	1.53E1	 0.00 
1.59E1	1.79E1	 0.00 
1.75E1	2.04E1	 0.00 
1.91E1	2.28E1	 0.00 
2.07E1	2.50E1	 0.00 
2.23E1	2.71E1	 0.00 
2.39E1	2.90E1	 0.00 
2.55E1	3.09E1	 0.00 
2.71E1	3.26E1	 0.00 
2.87E1	3.42E1	 0.00 
3.03E1	3.57E1	 0.00 
3.19E1	3.71E1	 0.00 
3.35E1	3.83E1	 0.00 
3.51E1	3.95E1	 0.00 
3.67E1	4.04E1	 0.00 
3.83E1	4.13E1	 0.00 
3.99E1	4.19E1	 0.00 
4.14E1	4.25E1	 0.00 
4.30E1	4.29E1	 0.00 
4.46E1	4.33E1	 0.00 
4.62E1	4.36E1	 0.00 
4.78E1	4.39E1	 0.00 
4.94E1	4.41E1	 0.00 
5.10E1	4.43E1	 0.00 
5.26E1	4.45E1	 0.00 
5.42E1	4.46E1	 0.00 
5.58E1	4.45E1	 0.00 
5.74E1	4.43E1	 0.00 
5.90E1	4.39E1	 0.00 
6.06E1	4.32E1	 0.00 
6.22E1	4.24E1	 0.00 
6.38E1	4.15E1	 0.00 
6.54E1	4.04E1	 0.00 
6.70E1	3.92E1	 0.00 
6.85E1	3.79E1	 0.00 
7.01E1	3.67E1	 0.00 
7.17E1	3.54E1	 0.00 
7.33E1	3.42E1	 0.00 
7.49E1	3.30E1	 0.00 
7.65E1	3.17E1	 0.00 
7.81E1	3.05E1	 0.00 
7.97E1	2.93E1	 0.00 
8.13E1	2.80E1	 0.00 
8.29E1	2.68E1	 0.00 
8.45E1	2.57E1	 0.00 
8.61E1	2.46E1	 0.00 
8.77E1	2.36E1	 0.00 
8.93E1	2.26E1	 0.00 
9.09E1	2.18E1	 0.00 
9.25E1	2.10E1	 0.00 
9.40E1	2.02E1	 0.00 
9.56E1	1.94E1	 0.00 
9.72E1	1.86E1	 0.00 
9.88E1	1.77E1	 0.00 
1.00E2	1.68E1	 0.00 
1.02E2	1.59E1	 0.00 
1.04E2	1.50E1	 0.00 
1.05E2	1.40E1	 0.00 
1.07E2	1.32E1	 0.00 
1.08E2	1.24E1	 0.00 
1.10E2	1.17E1	 0.00 
1.12E2	1.10E1	 0.00 
1.13E2	1.04E1	 0.00 
1.15E2	9.79E0	 0.00 
1.16E2	9.18E0	 0.00 
1.18E2	8.55E0	 0.00 
1.20E2	7.90E0	 0.00 
1.21E2	7.22E0	 0.00 
1.23E2	6.54E0	 0.00 
1.24E2	5.88E0	 0.00 
1.26E2	5.26E0	 0.00 
1.28E2	4.69E0	 0.00 
1.29E2	4.18E0	 0.00 
1.31E2	3.73E0	 0.00 
1.32E2	3.33E0	 0.00 
1.34E2	2.96E0	 0.00 
1.35E2	2.62E0	 0.00 
1.37E2	2.28E0	 0.00 
1.39E2	1.96E0	 0.00 
1.40E2	1.65E0	 0.00 
1.42E2	1.39E0	 0.00 
1.43E2	1.18E0	 0.00 
1.45E2	1.04E0	 0.00 
1.47E2	9.76E-1	 0.00 
1.48E2	9.74E-1	 0.00 
1.50E2	1.01E0	 0.00 
1.51E2	1.06E0	 0.00 
1.53E2	1.07E0	 0.00 
1.55E2	1.02E0	 0.00 
1.56E2	8.87E-1	 0.00 
1.58E2	6.59E-1	 0.00 
1.59E2	3.53E-1	 0.00 
1.61E2	2.85E-15	 0.00 
