# x and average y for the best solution found, chi=0.031288
#  q       exp_intensity   weighted_intensity
0.050780 317.320000 310.883996
0.051390 314.379000 305.436408
0.051990 306.986000 300.106450
0.052600 300.939000 294.768774
0.053210 296.839000 289.461888
0.053820 290.657000 284.211076
0.054430 285.981000 279.015875
0.055040 279.440000 273.849982
0.055640 275.510000 268.853267
0.056250 266.831000 263.809503
0.056860 263.121000 258.817910
0.057470 257.429000 253.894726
0.058080 252.408000 249.003722
0.058680 248.505000 244.269808
0.059290 243.502000 239.500055
0.059900 238.536000 234.777818
0.060510 233.618000 230.131968
0.061120 229.880000 225.519814
0.061730 224.967000 220.984091
0.062330 220.628000 216.570666
0.062940 217.041000 212.123564
0.063550 210.777000 207.760503
0.064160 207.604000 203.429730
0.064770 203.201000 199.163983
0.065370 197.586000 195.026505
0.065980 195.172000 190.856941
0.066590 190.054000 186.776976
0.067200 185.546000 182.730433
0.067810 180.526000 178.746178
0.068410 178.020000 174.889564
0.069020 172.861000 171.001064
0.069630 170.352000 167.201875
0.070240 165.969000 163.438964
0.070850 161.741000 159.731984
0.071460 158.026000 156.094357
0.072060 154.636000 152.547970
0.072670 150.915000 149.028148
0.073280 147.243000 145.547616
0.073890 143.704000 142.113392
0.074500 139.561000 138.755687
0.075100 137.403000 135.484417
0.075710 132.982000 132.234019
0.076320 130.633000 129.030938
0.076930 126.763000 125.870738
0.077540 124.359000 122.789577
0.078140 120.770000 119.789408
0.078750 118.408000 116.807389
0.079360 114.616000 113.877944
0.079970 112.163000 110.985009
0.080580 109.252000 108.173098
0.081180 107.110000 105.437939
0.081790 103.219000 102.720139
0.082400 101.638000 100.057665
0.083010 98.353800 97.425635
0.083620 95.743500 94.877363
0.084220 93.331500 92.401260
0.084830 91.171900 89.937267
0.085440 88.711200 87.533334
0.086050 87.013000 85.159398
0.086660 84.209300 82.861542
0.087270 81.621900 80.598793
0.087870 79.581900 78.416624
0.088480 77.235000 76.262060
0.089090 75.842300 74.136469
0.089700 72.739200 72.078168
0.090310 71.301100 70.059824
0.090910 68.646600 68.112604
0.091520 66.823100 66.197049
0.092130 65.029600 64.308620
0.092740 63.146900 62.479373
0.093350 61.743600 60.692576
0.093950 59.658500 58.966090
0.094560 58.667800 57.276008
0.095170 56.503000 55.611714
0.095780 54.838200 53.999104
0.096390 53.113000 52.430829
0.096990 51.403300 50.912864
0.097600 50.297200 49.436243
0.098210 48.421900 47.983770
0.098820 47.484200 46.575178
0.099430 46.031200 45.211757
0.100040 44.784200 43.871308
0.100640 43.291700 42.609783
0.101250 42.485500 41.352610
0.101860 41.103000 40.131980
0.102470 40.155700 38.957120
0.103080 38.620800 37.803482
0.103680 37.649200 36.718202
0.104290 36.696400 35.641580
0.104900 35.789800 34.594469
0.105510 34.778700 33.593130
0.106120 33.992000 32.610899
0.106730 32.719100 31.670048
0.107330 31.747500 30.772267
0.107940 31.122900 29.882521
0.108550 30.119500 29.036911
0.109160 29.493700 28.208480
0.109770 28.612500 27.414823
0.110370 28.107700 26.661883
0.110980 27.117900 25.913904
0.111590 26.335100 25.207359
0.112200 25.553800 24.516133
0.112810 25.027900 23.853434
0.113410 24.063300 23.228322
0.114020 23.658100 22.606633
0.114630 23.041000 22.021857
0.115240 22.220100 21.451507
0.115850 21.595900 20.903397
0.116460 21.194000 20.381179
0.117060 20.298700 19.879082
0.117670 20.013200 19.398391
0.118280 19.534500 18.932221
0.118890 19.343600 18.483165
0.119500 18.846500 18.058203
0.120100 18.197900 17.650081
0.120710 17.987000 17.258834
0.121320 17.276400 16.881174
0.121930 17.340000 16.515826
0.122540 16.712200 16.172800
0.123140 16.580700 15.843601
0.123750 16.257400 15.526815
0.124360 15.850000 15.222962
0.124970 15.558000 14.928090
0.125580 15.081300 14.653142
0.126180 14.908800 14.389174
0.126790 14.580400 14.133758
0.127400 14.509500 13.890168
0.128010 14.191900 13.653059
0.128620 13.907300 13.432296
0.129230 13.424200 13.217350
0.129830 13.588900 13.015380
0.130440 13.052100 12.820196
0.131050 13.225600 12.629976
0.131660 12.705900 12.451428
0.132260 12.453200 12.281041
0.132870 12.728000 12.114772
0.133480 12.518700 11.957138
0.134090 12.372300 11.803342
0.134700 12.165800 11.658198
0.135310 12.011100 11.517547
0.135910 11.742300 11.383478
0.136520 11.664600 11.254515
0.137130 11.588500 11.128414
0.137740 11.461000 11.008189
0.138350 11.267600 10.891960
0.138950 11.163400 10.780558
0.139560 11.136700 10.672692
0.140170 10.895700 10.566919
0.140780 10.673300 10.465314
0.141390 10.765300 10.366942
0.142000 10.602300 10.270394
0.142600 10.477900 10.179829
0.143210 10.415400 10.089095
0.143820 10.293100 10.000915
0.144430 10.270300 9.915158
0.145030 10.065500 9.831974
0.145640 9.939290 9.750677
0.146250 10.020800 9.670598
0.146860 9.937050 9.592275
0.147470 9.756690 9.515800
0.148080 9.767240 9.440144
0.148680 9.573090 9.367475
0.149290 9.632990 9.294671
0.149900 9.407640 9.223055
0.150510 9.397730 9.153014
0.151120 9.225850 9.083624
0.151720 9.062950 9.016739
0.152330 9.025890 8.949361
0.152940 9.129680 8.882511
0.153550 8.886910 8.817027
0.154160 8.963430 8.752032
0.154760 8.910440 8.689038
0.155370 8.787330 8.625507
0.155980 8.707670 8.562308
0.156590 8.799180 8.500409
0.157200 8.467660 8.438803
0.157810 8.532240 8.377709
0.158410 8.471570 8.318278
0.159020 8.323730 8.258189
0.159630 8.283000 8.198666
0.160240 8.187180 8.139529
0.160840 8.213410 8.081949
0.161450 7.961110 8.023982
0.162060 8.136860 7.966270
0.162670 7.898480 7.909032
0.163280 8.013000 7.852045
0.163890 7.801970 7.795356
0.164490 7.916620 7.740154
0.165100 7.695680 7.684278
0.165710 7.758740 7.629012
0.166320 7.602320 7.573923
0.166930 7.635930 7.518995
0.167530 7.585100 7.465270
0.168140 7.543010 7.410858
0.168750 7.498730 7.357006
0.169360 7.355890 7.303353
0.169970 7.471540 7.249838
0.170570 7.297950 7.197505
0.171180 7.292300 7.144452
0.171790 7.064990 7.091729
0.172400 7.124060 7.039252
0.173010 6.987610 6.986908
0.173610 6.950280 6.935622
0.174220 6.947190 6.883651
0.174830 6.707250 6.831979
0.175440 6.783590 6.780433
0.176050 6.573420 6.728958
0.176660 6.571050 6.677742
0.177260 6.617270 6.627403
0.177870 6.425670 6.576273
0.178480 6.367860 6.525537
0.179090 6.589210 6.474919
0.179690 6.434570 6.425190
0.180300 6.443800 6.374742
0.180910 6.413430 6.324407
0.181520 6.375940 6.274222
0.182130 6.245230 6.224117
0.182740 6.038340 6.174211
0.183340 6.145660 6.125217
0.183950 6.014180 6.075478
0.184560 5.972180 6.025998
0.185170 5.885620 5.976609
0.185780 5.891120 5.927397
0.186380 5.934360 5.879148
0.186990 5.696370 5.830187
0.187600 5.797550 5.781438
0.188210 5.656870 5.732853
0.188820 5.575670 5.684576
0.189420 5.624400 5.637199
0.190030 5.668840 5.589108
0.190640 5.600840 5.541544
0.191250 5.576410 5.494105
0.191860 5.532680 5.446844
0.192460 5.520590 5.400769
0.193070 5.408080 5.354090
0.193680 5.409330 5.307687
0.194290 5.260870 5.261644
0.194900 5.301660 5.215999
0.195510 5.128420 5.170749
0.196110 5.149330 5.126423
0.196720 4.941000 5.081842
0.197330 4.977280 5.037647
0.197940 5.055280 4.993779
0.198540 5.056660 4.951353
0.199150 4.959940 4.908440
0.199760 4.981580 4.865951
0.200370 4.897600 4.824028
0.200980 4.760670 4.782470
0.201580 4.764860 4.742347
0.202190 4.701820 4.701864
0.202800 4.672950 4.662002
0.203410 4.685620 4.622747
0.204020 4.509580 4.583817
0.204630 4.450380 4.545794
0.205230 4.402070 4.508741
0.205840 4.455520 4.471636
0.206450 4.496810 4.435294
0.207060 4.347100 4.399315
0.207670 4.382860 4.364181
0.208270 4.224450 4.330121
0.208880 4.307390 4.296113
0.209490 4.358950 4.262878
0.210100 4.218680 4.229996
0.210710 4.228710 4.197949
0.211310 4.217180 4.166978
0.211920 4.174060 4.136014
0.212530 4.024120 4.105922
0.213140 4.041090 4.076199
0.213750 4.040260 4.047271
0.214350 4.029820 4.019450
0.214960 3.782820 3.991624
0.215570 3.901340 3.964632
0.216180 3.849200 3.938000
0.216790 3.982590 3.912088
0.217390 3.981320 3.887215
0.218000 3.879350 3.862264
0.218610 3.931770 3.838200
0.219220 3.759940 3.814474
0.219830 3.789850 3.791348
0.220430 3.687660 3.769236
0.221040 3.761630 3.747062
0.221650 3.716380 3.725636
0.222260 3.706420 3.704565
0.222870 3.792350 3.683970
0.223470 3.704400 3.664324
0.224080 3.646200 3.644622
0.224690 3.606500 3.625577
0.225300 3.687610 3.606848
0.225910 3.814230 3.588444
0.226510 3.592370 3.570993
0.227120 3.629810 3.553472
0.227730 3.592600 3.536380
0.228340 3.571750 3.519612
0.228950 3.508140 3.503104
0.229560 3.508410 3.487176
0.230160 3.496120 3.471680
0.230770 3.388610 3.456259
0.231380 3.554860 3.441138
0.231990 3.525390 3.426198
0.232590 3.575060 3.411915
0.233200 3.519050 3.397557
0.233810 3.495160 3.383518
0.234420 3.447550 3.369660
0.235030 3.401590 3.355903
0.235640 3.426720 3.342544
0.236240 3.261660 3.329527
0.236850 3.310520 3.316480
0.237460 3.345840 3.303625
0.238070 3.222540 3.290857
0.238670 3.392370 3.278489
0.239280 3.212930 3.266036
0.239890 3.272620 3.253725
0.240500 3.171450 3.241599
0.241110 3.118170 3.229542
0.241720 3.187500 3.217618
0.242320 3.126890 3.205959
0.242930 3.148400 3.194169
0.243540 3.172320 3.182509
0.244150 3.124590 3.170879
0.244760 3.196550 3.159290
0.245360 3.082180 3.147995
0.245970 3.127920 3.136584
0.246580 3.078440 3.125241
0.247190 3.247420 3.113907
0.247790 3.220170 3.102772
0.248400 3.166540 3.091521
0.249010 3.104040 3.080306
0.249620 2.976930 3.069099
0.250230 3.071590 3.057901
0.250830 2.933150 3.046898
0.251440 2.990260 3.035819
0.252050 2.897120 3.024771
0.252660 2.910770 3.013622
0.253270 2.964330 3.002518
0.253880 2.955270 2.991471
0.254480 2.947030 2.980579
0.255090 2.897100 2.969505
0.255700 2.966840 2.958459
0.256310 2.910830 2.947404
0.256920 2.930360 2.936339
0.257520 2.875660 2.925532
0.258130 2.766170 2.914547
0.258740 2.798280 2.903520
0.259350 2.827650 2.892526
0.259950 2.841740 2.881736
0.260560 2.801870 2.870784
0.261170 2.861050 2.859837
0.261780 2.795880 2.848899
0.262390 2.741220 2.837952
0.262990 2.742730 2.827180
0.263600 2.752040 2.816296
0.264210 2.721730 2.805427
0.264820 2.716930 2.794585
0.265430 2.562110 2.783768
0.266040 2.716720 2.772965
0.266640 2.617940 2.762393
0.267250 2.645540 2.751663
0.267860 2.761670 2.740959
0.268470 2.776150 2.730309
0.269080 2.659320 2.719688
0.269680 2.673790 2.709315
0.270290 2.756000 2.698763
0.270900 2.677380 2.688203
0.271510 2.606810 2.677826
0.272110 2.644510 2.667648
0.272720 2.527880 2.657275
0.273330 2.554850 2.646940
0.273940 2.533030 2.636636
0.274550 2.520380 2.626471
0.275150 2.564690 2.616498
0.275760 2.518460 2.606391
0.276370 2.558810 2.596365
0.276980 2.508660 2.586390
0.277590 2.556360 2.576519
0.278190 2.479240 2.566827
0.278800 2.496910 2.557004
0.279410 2.407210 2.547305
0.280020 2.415740 2.537667
0.280630 2.358840 2.528044
0.281230 2.312050 2.518649
0.281840 2.272410 2.509213
0.282450 2.357420 2.499846
0.283060 2.361140 2.490508
0.283670 2.378720 2.481219
0.284270 2.379570 2.472166
0.284880 2.358640 2.463064
0.285490 2.324390 2.453968
0.286100 2.306660 2.444898
0.286710 2.311270 2.435961
0.287310 2.286780 2.427212
0.287920 2.193540 2.418357
0.288530 2.215040 2.409610
0.289140 2.184680 2.400891
0.289740 2.285960 2.392349
0.290350 2.367040 2.383760
0.290960 2.366260 2.375243
0.291570 2.317710 2.366763
0.292180 2.309710 2.358328
0.292790 2.305180 2.349994
0.293390 2.173940 2.341797
0.294000 2.306640 2.333462
0.294610 2.218770 2.325308
0.295220 2.287170 2.317163
0.295830 2.267230 2.309035
0.296430 2.237220 2.301113
0.297040 2.300430 2.293092
0.297650 2.272590 2.285142
0.298260 2.251970 2.277242
0.298860 2.271210 2.269538
0.299470 2.219010 2.261714
0.300080 2.260950 2.253911
0.300690 2.278790 2.246229
0.301300 2.329670 2.238565
0.301900 2.180800 2.231044
0.302510 2.248390 2.223503
0.303120 2.272290 2.215989
0.303730 2.286850 2.208510
0.304340 2.250320 2.201065
0.304940 2.317000 2.193770
0.305550 2.270170 2.186421
0.306160 2.264790 2.179113
0.306770 2.201780 2.171893
0.307380 2.242700 2.164690
0.307980 2.205080 2.157614
0.308590 2.282390 2.150530
0.309200 2.134130 2.143464
0.309810 2.191870 2.136429
0.310410 2.210230 2.129579
0.311020 2.209020 2.122648
0.311630 2.163520 2.115743
0.312240 2.265210 2.108878
0.312850 2.266950 2.102072
0.313450 2.191500 2.095439
0.314060 2.263680 2.088719
0.314670 2.168570 2.082040
0.315280 2.281380 2.075405
0.315890 2.201440 2.068822
0.316500 2.244910 2.062280
0.317100 2.291680 2.055861
0.317710 2.276460 2.049371
