 Merge of: Lys_free1_6. Lys_free1_6. Lys_free1_60                                                                                                                                                                                                               
Lys_free1_6.  Conc = .10E+01  Mult = .10E+01  N1 =    5  N2 =   50  SCALE =  1
Lys_free1_6.  Conc = .10E+01  Mult = .96E+00  N1 =    5  N2 =   50  SCALE =  1
Lys_free1_60  Conc = .10E+01  Mult = .95E+00  N1 =   21  N2 =  507  SCALE =  1
 0.130750E-01  0.107745E+03  0.870479E+01
 0.136830E-01  0.123617E+03  0.778617E+01
 0.142910E-01  0.120401E+03  0.658925E+01
 0.148990E-01  0.126010E+03  0.603325E+01
 0.155070E-01  0.119950E+03  0.522239E+01
 0.161150E-01  0.125582E+03  0.698297E+01
 0.167240E-01  0.119257E+03  0.563716E+01
 0.173320E-01  0.113471E+03  0.514265E+01
 0.179400E-01  0.118307E+03  0.495404E+01
 0.185480E-01  0.118787E+03  0.436787E+01
 0.191560E-01  0.120406E+03  0.434880E+01
 0.197640E-01  0.118064E+03  0.364003E+01
 0.203720E-01  0.122731E+03  0.346409E+01
 0.209800E-01  0.120066E+03  0.320411E+01
 0.215890E-01  0.117370E+03  0.363494E+01
 0.221970E-01  0.114314E+03  0.286751E+01
 0.228050E-01  0.113968E+03  0.577717E+01
 0.234130E-01  0.113769E+03  0.115977E+02
 0.240210E-01  0.114876E+03  0.502825E+01
 0.246290E-01  0.112788E+03  0.173182E+01
 0.252370E-01  0.111943E+03  0.190455E+01
 0.258450E-01  0.109560E+03  0.158249E+01
 0.264540E-01  0.107352E+03  0.148624E+01
 0.270620E-01  0.105102E+03  0.150980E+01
 0.276700E-01  0.104091E+03  0.133679E+01
 0.282780E-01  0.103982E+03  0.147153E+01
 0.288860E-01  0.104241E+03  0.135708E+01
 0.294940E-01  0.104310E+03  0.124275E+01
 0.301020E-01  0.102907E+03  0.127210E+01
 0.307100E-01  0.101423E+03  0.142956E+01
 0.313190E-01  0.994388E+02  0.119965E+01
 0.319270E-01  0.985016E+02  0.132071E+01
 0.325350E-01  0.956095E+02  0.125749E+01
 0.331430E-01  0.977494E+02  0.122574E+01
 0.337510E-01  0.960061E+02  0.126545E+01
 0.343590E-01  0.956559E+02  0.124161E+01
 0.349670E-01  0.941187E+02  0.118357E+01
 0.355750E-01  0.937778E+02  0.119891E+01
 0.361840E-01  0.931305E+02  0.118299E+01
 0.367920E-01  0.919031E+02  0.113142E+01
 0.374000E-01  0.895459E+02  0.119955E+01
 0.380080E-01  0.884835E+02  0.106296E+01
 0.386160E-01  0.865961E+02  0.109255E+01
 0.392240E-01  0.847535E+02  0.104346E+01
 0.398320E-01  0.827269E+02  0.122218E+01
 0.404400E-01  0.823851E+02  0.109157E+01
 0.410490E-01  0.804926E+02  0.116173E+01
 0.416570E-01  0.780088E+02  0.105297E+01
 0.422650E-01  0.793771E+02  0.112362E+01
 0.428730E-01  0.774108E+02  0.990867E+00
 0.434810E-01  0.756616E+02  0.104427E+01
 0.440890E-01  0.751985E+02  0.921617E+00
 0.446970E-01  0.733365E+02  0.102935E+01
 0.453050E-01  0.731497E+02  0.941579E+00
 0.459140E-01  0.717851E+02  0.900301E+00
 0.465220E-01  0.708058E+02  0.933860E+00
 0.471300E-01  0.684568E+02  0.882797E+00
 0.477380E-01  0.679895E+02  0.903537E+00
 0.483460E-01  0.663319E+02  0.947561E+00
 0.489540E-01  0.656538E+02  0.950966E+00
 0.495620E-01  0.642267E+02  0.849202E+00
 0.501700E-01  0.640930E+02  0.844943E+00
 0.507790E-01  0.622226E+02  0.842804E+00
 0.513870E-01  0.607337E+02  0.881664E+00
 0.519950E-01  0.604468E+02  0.805450E+00
 0.526030E-01  0.587087E+02  0.793228E+00
 0.532110E-01  0.576144E+02  0.834049E+00
 0.538190E-01  0.573099E+02  0.862930E+00
 0.544270E-01  0.562018E+02  0.779728E+00
 0.550350E-01  0.548192E+02  0.818054E+00
 0.556440E-01  0.540696E+02  0.812101E+00
 0.562520E-01  0.530839E+02  0.778217E+00
 0.568600E-01  0.521318E+02  0.760628E+00
 0.574680E-01  0.515100E+02  0.680620E+00
 0.580760E-01  0.506950E+02  0.709536E+00
 0.586840E-01  0.504557E+02  0.696390E+00
 0.592920E-01  0.490748E+02  0.713702E+00
 0.599000E-01  0.483721E+02  0.638613E+00
 0.605090E-01  0.474576E+02  0.645648E+00
 0.611170E-01  0.458223E+02  0.629399E+00
 0.617250E-01  0.453228E+02  0.659335E+00
 0.623330E-01  0.444431E+02  0.573115E+00
 0.629410E-01  0.435434E+02  0.619728E+00
 0.635490E-01  0.431811E+02  0.589575E+00
 0.641570E-01  0.428010E+02  0.593082E+00
 0.647650E-01  0.416177E+02  0.622868E+00
 0.653740E-01  0.406617E+02  0.600647E+00
 0.659820E-01  0.398218E+02  0.623549E+00
 0.665900E-01  0.398476E+02  0.602104E+00
 0.671980E-01  0.389988E+02  0.568169E+00
 0.678060E-01  0.378065E+02  0.520596E+00
 0.684140E-01  0.374134E+02  0.544925E+00
 0.690220E-01  0.360408E+02  0.506487E+00
 0.696300E-01  0.357474E+02  0.558893E+00
 0.702380E-01  0.356921E+02  0.504935E+00
 0.708470E-01  0.346496E+02  0.511195E+00
 0.714550E-01  0.333562E+02  0.509152E+00
 0.720630E-01  0.324964E+02  0.513682E+00
 0.726710E-01  0.322089E+02  0.466083E+00
 0.732790E-01  0.317314E+02  0.470066E+00
 0.738870E-01  0.317811E+02  0.486215E+00
 0.744950E-01  0.306583E+02  0.467259E+00
 0.751030E-01  0.298987E+02  0.499752E+00
