# x and average y for the best solution found, chi=0.026331
#  q       exp_intensity   weighted_intensity
0.182180 3.171110 3.144231
0.182680 3.089890 3.102009
0.183190 3.048050 3.059348
0.183690 2.921430 3.018194
0.184200 3.028200 2.976636
0.184710 2.932550 2.935727
0.185210 2.970300 2.896110
0.185720 2.887640 2.856393
0.186230 2.948600 2.817107
0.186740 2.749960 2.778345
0.187240 2.806090 2.740829
0.187750 2.780400 2.703099
0.188260 2.676980 2.665908
0.188760 2.629500 2.629955
0.189270 2.615580 2.593787
0.189770 2.594240 2.558767
0.190280 2.476530 2.523645
0.190790 2.564870 2.489014
0.191290 2.553610 2.455645
0.191800 2.522400 2.422039
0.192310 2.389890 2.388993
0.192820 2.318150 2.356311
0.193320 2.303500 2.324850
0.193830 2.336210 2.293095
0.194340 2.287810 2.261969
0.194840 2.194320 2.231764
0.195350 2.197280 2.201601
0.195860 2.263850 2.171734
0.196360 2.138960 2.143105
0.196870 2.195160 2.114162
0.197380 2.146980 2.085937
0.197880 2.188210 2.058507
0.198390 2.093040 2.031153
0.198900 2.085870 2.003990
0.199400 2.015780 1.978034
0.199910 2.032990 1.951731
0.200420 1.972170 1.926145
0.200920 1.783790 1.901211
0.201430 1.969400 1.876480
0.201940 1.804510 1.851878
0.202440 1.837440 1.828482
0.202950 1.818120 1.804717
0.203460 1.814830 1.781715
0.203960 1.727200 1.759245
0.204470 1.851590 1.737011
0.204980 1.762700 1.714836
0.205480 1.760970 1.693808
0.205990 1.691840 1.672389
0.206500 1.682230 1.651729
0.207000 1.645780 1.631489
0.207510 1.549650 1.611551
0.208020 1.611550 1.591643
0.208520 1.553960 1.572853
0.209030 1.608930 1.553730
0.209540 1.518630 1.535285
0.210040 1.494360 1.517251
0.210550 1.410650 1.499449
0.211060 1.465890 1.481724
0.211560 1.479050 1.464906
0.212070 1.440080 1.447842
0.212580 1.446080 1.431344
0.213080 1.448400 1.415269
0.213590 1.352400 1.399404
0.214100 1.394870 1.383672
0.214600 1.362990 1.368782
0.215110 1.388570 1.353703
0.215620 1.335590 1.339020
0.216120 1.322510 1.324763
0.216630 1.372110 1.310670
0.217140 1.368860 1.296729
0.217640 1.317760 1.283455
0.218150 1.335570 1.270068
0.218660 1.329580 1.257049
0.219160 1.242420 1.244443
0.219670 1.245810 1.231931
0.220180 1.242440 1.219617
0.220680 1.208120 1.207902
0.221190 1.212190 1.196112
0.221700 1.195200 1.184593
0.222200 1.148120 1.173473
0.222710 1.144200 1.162396
0.223210 1.148990 1.151712
0.223720 1.131250 1.141063
0.224230 1.123070 1.130619
0.224730 1.167280 1.120624
0.225240 1.068360 1.110625
0.225750 1.086420 1.100845
0.226260 1.101160 1.091253
0.226760 1.058060 1.082024
0.227270 1.084780 1.072797
0.227780 1.006090 1.063734
0.228280 1.046050 1.055043
0.228790 1.062850 1.046333
0.229290 1.094230 1.037994
0.229800 1.066670 1.029636
0.230310 0.946052 1.021488
0.230810 1.061410 1.013633
0.231320 0.955304 1.005786
0.231830 0.954252 0.998037
0.232340 1.024650 0.990489
0.232840 1.015450 0.983189
0.233350 1.022840 0.975934
0.233860 1.013630 0.968766
0.234360 0.956150 0.961915
0.234870 0.932129 0.954997
0.235380 0.959999 0.948301
0.235880 0.892304 0.941810
0.236390 0.918253 0.935345
0.236890 0.886617 0.929054
0.237400 0.868750 0.922825
0.237910 0.961958 0.916648
0.238410 0.921961 0.910753
0.238920 0.849152 0.904777
0.239430 0.943617 0.898990
0.239940 0.897589 0.893238
0.240440 0.990000 0.887809
0.240950 0.912074 0.882299
0.241460 0.879551 0.876935
0.241960 0.880185 0.871691
0.242470 0.847449 0.866501
0.242970 0.832608 0.861427
0.243480 0.820053 0.856433
0.243990 0.812934 0.851449
0.244490 0.862991 0.846719
0.245000 0.836304 0.841897
0.245510 0.816114 0.837275
0.246010 0.851717 0.832745
0.246520 0.830121 0.828257
0.247030 0.820443 0.823777
0.247530 0.832550 0.819533
0.248040 0.769477 0.815216
0.248550 0.778969 0.811034
0.249050 0.778848 0.806948
0.249560 0.740950 0.802913
0.250070 0.750640 0.798899
0.250570 0.747222 0.795100
0.251080 0.716852 0.791246
0.251590 0.758317 0.787507
0.252090 0.692271 0.783863
0.252600 0.743040 0.780245
0.253110 0.741721 0.776657
0.253610 0.714577 0.773242
0.254120 0.746547 0.769795
0.254630 0.722009 0.766462
0.255130 0.756704 0.763221
0.255640 0.748581 0.759995
0.256150 0.705094 0.756803
0.256650 0.730980 0.753755
0.257160 0.762137 0.750687
0.257670 0.745112 0.747708
0.258170 0.632576 0.744826
0.258680 0.702935 0.741962
0.259190 0.715325 0.739148
0.259690 0.695189 0.736470
0.260200 0.715595 0.733773
0.260710 0.734967 0.731127
0.261210 0.729916 0.728585
0.261720 0.741461 0.726066
0.262230 0.706226 0.723585
0.262730 0.703514 0.721197
0.263240 0.666790 0.718815
0.263750 0.712648 0.716494
