# SAXS profile: number of points = 512, q_min = 0.010033, q_max = 0.321334, delta_q = 0.000609199608610567
# offset = 0.00000000000000, scaling c = 1.47412766489034e-08, Chi = 1.19394272852316
#  q       exp_intensity   model_intensity
0.04956    2.48491000      2.48489305     
0.05017    2.42478000      2.40707250     
0.05078    2.34000000      2.33125406     
0.05138    2.27100000      2.25717453     
0.05199    2.19598000      2.18411657     
0.05260    2.12858000      2.11378089     
0.05321    2.04950000      2.04442134     
0.05382    1.99148000      1.97687353     
0.05442    1.92517000      1.91122370     
0.05503    1.85799000      1.84654152     
0.05564    1.79269000      1.78441988     
0.05625    1.72956000      1.72338196     
0.05686    1.66929000      1.66392796     
0.05746    1.61580000      1.60646928     
0.05807    1.55922000      1.54984721     
0.05868    1.50377000      1.49559069     
0.05929    1.45477000      1.44252945     
0.05990    1.39872000      1.39079632     
0.06050    1.35343000      1.34111001     
0.06111    1.29969000      1.29228956     
0.06172    1.25868000      1.24543317     
0.06233    1.20503000      1.19984178     
0.06294    1.16200000      1.15533027     
0.06354    1.11679000      1.11285354     
0.06415    1.07071000      1.07116906     
0.06476    1.03355000      1.03114317     
0.06537    0.99299600      0.99241132     
0.06598    0.95437600      0.95446110     
0.06659    0.91394600      0.91856111     
0.06719    0.88116400      0.88337212     
0.06780    0.84665800      0.84954395     
0.06841    0.81453900      0.81700871     
0.06902    0.78243300      0.78515415     
0.06963    0.74859700      0.75509393     
0.07023    0.71870000      0.72571336     
0.07084    0.68855500      0.69742670     
0.07145    0.66421000      0.67039595     
0.07206    0.64007800      0.64396285     
0.07266    0.61164500      0.61900786     
0.07327    0.59242300      0.59475174     
0.07388    0.56748700      0.57135323     
0.07449    0.54042600      0.54911504     
0.07510    0.52178200      0.52743271     
0.07571    0.49956600      0.50694046     
0.07631    0.47942500      0.48714687     
0.07692    0.46200400      0.46800747     
0.07753    0.44428600      0.44998772     
0.07814    0.42520100      0.43241010     
0.07875    0.40842500      0.41577709     
0.07935    0.39207100      0.39981966     
0.07996    0.37595100      0.38434697     
0.08057    0.36537200      0.36990553     
0.08118    0.34843900      0.35583731     
0.08179    0.33160600      0.34250461     
0.08239    0.32102300      0.32980959     
0.08300    0.30822600      0.31746398     
0.08361    0.29764900      0.30602621     
0.08422    0.28360900      0.29492316     
0.08483    0.27636500      0.28438132     
0.08543    0.26748100      0.27443035     
0.08604    0.26018000      0.26476930     
0.08665    0.24909800      0.25583012     
0.08726    0.23735800      0.24720161     
0.08787    0.22878700      0.23899175     
0.08847    0.22022400      0.23131674     
0.08908    0.21358800      0.22387904     
0.08969    0.20223900      0.21699523     
0.09030    0.20056500      0.21040586     
0.09091    0.19463100      0.20412081     
0.09151    0.19216000      0.19830901     
0.09212    0.18491500      0.19268825     
0.09273    0.18138700      0.18747519     
0.09334    0.17752700      0.18254069     
0.09395    0.17216600      0.17781902     
0.09456    0.16744800      0.17350816     
0.09516    0.16547400      0.16934786     
0.09577    0.16000900      0.16549115     
0.09638    0.15776100      0.16187408     
0.09699    0.15576800      0.15840081     
0.09760    0.15258300      0.15527341     
0.09820    0.14793100      0.15226174     
0.09881    0.14657100      0.14946546     
0.09942    0.14306400      0.14687265     
0.10003    0.13885800      0.14438331     
0.10064    0.13836500      0.14215085     
0.10124    0.13632000      0.14001664     
0.10185    0.13410600      0.13802900     
0.10246    0.13457400      0.13620446     
0.10307    0.13417600      0.13445872     
0.10368    0.13266800      0.13288860     
0.10429    0.13164800      0.13140178     
0.10489    0.12913000      0.13000940     
0.10550    0.12883900      0.12874388     
0.10611    0.12544100      0.12753031     
0.10672    0.12242800      0.12643054     
0.10733    0.12167900      0.12539443     
0.10793    0.12240800      0.12441376     
0.10854    0.12040800      0.12352439     
0.10915    0.12192400      0.12266775     
0.10976    0.12364300      0.12187708     
0.11037    0.12176500      0.12113020     
0.11097    0.12059500      0.12041248     
0.11158    0.11887400      0.11975076     
0.11219    0.11564800      0.11910621     
0.11280    0.11491800      0.11849296     
0.11341    0.11654500      0.11790498     
0.11401    0.11691200      0.11732963     
0.11462    0.11615500      0.11677778     
0.11523    0.11808400      0.11623181     
0.11584    0.11595500      0.11569548     
0.11645    0.11525000      0.11516476     
0.11705    0.11047600      0.11463583     
0.11766    0.11056800      0.11410439     
0.11827    0.11310100      0.11356976     
0.11888    0.11383500      0.11303112     
0.11949    0.11485100      0.11248093     
0.12009    0.11215500      0.11192505     
0.12070    0.11258500      0.11135390     
0.12131    0.11031900      0.11077012     
0.12192    0.11226500      0.11017420     
0.12253    0.10952900      0.10955453     
0.12313    0.10904400      0.10892422     
0.12374    0.10753800      0.10826936     
0.12435    0.10499700      0.10759412     
0.12496    0.10691600      0.10690583     
0.12557    0.10577400      0.10618534     
0.12618    0.10492500      0.10545169     
0.12678    0.10426800      0.10469125     
0.12739    0.10351900      0.10390634     
0.12800    0.10628800      0.10310784     
0.12861    0.10436800      0.10227192     
0.12921    0.10386900      0.10142235     
0.12982    0.10262600      0.10054796     
0.13043    0.10203600      0.09964663     
0.13104    0.09892780      0.09873185     
0.13165    0.10027300      0.09778239     
0.13226    0.10015900      0.09681815     
0.13286    0.09796490      0.09583346     
0.13347    0.09741350      0.09482210     
0.13408    0.09617040      0.09379876     
0.13469    0.09899100      0.09274706     
0.13529    0.09525790      0.09168048     
0.13590    0.09439030      0.09059809     
0.13651    0.09298830      0.08949160     
0.13712    0.09144310      0.08837538     
0.13773    0.08709460      0.08723613     
0.13834    0.08755310      0.08608591     
0.13894    0.08602300      0.08492527     
0.13955    0.08636070      0.08374532     
0.14016    0.08496330      0.08255860     
0.14077    0.08309230      0.08135838     
0.14138    0.08124130      0.08014840     
0.14198    0.08175850      0.07893238     
0.14259    0.08050970      0.07770381     
0.14320    0.07935180      0.07647152     
0.14381    0.07724770      0.07523232     
0.14442    0.07501060      0.07398837     
0.14502    0.07499080      0.07274207     
0.14563    0.07422320      0.07149203     
0.14624    0.07341820      0.07024114     
0.14685    0.07198760      0.06898895     
0.14746    0.06942060      0.06773796     
0.14806    0.07016560      0.06648772     
0.14867    0.06938660      0.06524036     
0.14928    0.06726990      0.06399614     
0.14989    0.06699540      0.06275560     
0.15050    0.06359600      0.06152239     
0.15110    0.06385300      0.06029293     
0.15171    0.06227090      0.05907361     
0.15232    0.06237620      0.05786113     
0.15293    0.06214930      0.05665479     
0.15354    0.06055260      0.05546106     
0.15415    0.05881190      0.05427554     
0.15475    0.05959410      0.05310376     
0.15536    0.05603680      0.05194400     
0.15597    0.05504820      0.05079246     
0.15658    0.05372130      0.04966226     
0.15718    0.05057930      0.04854030     
0.15779    0.04995770      0.04743456     
0.15840    0.04817470      0.04634578     
0.15901    0.04980270      0.04526617     
0.15962    0.04726680      0.04421333     
0.16023    0.04769510      0.04317103     
0.16083    0.04614100      0.04214667     
0.16144    0.04568780      0.04114352     
0.16205    0.04328960      0.04015083     
0.16266    0.04408370      0.03918580     
0.16326    0.04215090      0.03823471     
0.16387    0.04158190      0.03730169     
0.16448    0.03916680      0.03639380     
0.16509    0.03663720      0.03549740     
0.16570    0.03730690      0.03462936     
0.16631    0.03762760      0.03377767     
0.16691    0.03856060      0.03294223     
0.16752    0.03640550      0.03213538     
0.16813    0.03487820      0.03134055     
0.16874    0.03308000      0.03057262     
0.16934    0.03220740      0.02982368     
0.16995    0.03177140      0.02908921     
0.17056    0.03028810      0.02838553     
0.17117    0.03031350      0.02769376     
0.17178    0.02911840      0.02702626     
0.17239    0.02945890      0.02637961     
0.17299    0.02925340      0.02574504     
0.17360    0.02776900      0.02514294     
0.17421    0.02867810      0.02455216     
0.17482    0.02690200      0.02398228     
0.17542    0.02658040      0.02343393     
0.17603    0.02540080      0.02289653     
0.17664    0.02633610      0.02238849     
0.17725    0.02578390      0.02189165     
0.17786    0.02501200      0.02141289     
0.17847    0.02425650      0.02095663     
0.17907    0.02409830      0.02051056     
0.17968    0.02153380      0.02008858     
0.18029    0.02047620      0.01967978     
0.18090    0.02301850      0.01928544     
0.18151    0.02256510      0.01891130     
0.18211    0.02097450      0.01854597     
0.18272    0.02118950      0.01820118     
0.18333    0.02122020      0.01786894     
0.18394    0.02203700      0.01754726     
0.18455    0.01938600      0.01724559     
0.18515    0.01852270      0.01695145     
0.18576    0.01865520      0.01667277     
0.18637    0.01846770      0.01640634     
0.18698    0.01827340      0.01614778     
0.18759    0.01839820      0.01590664     
0.18819    0.01805790      0.01567190     
0.18880    0.01794080      0.01544940     
0.18941    0.01917790      0.01523719     
0.19002    0.01678470      0.01503043     
0.19063    0.01725450      0.01483967     
0.19123    0.01709670      0.01465374     
0.19184    0.01664100      0.01447552     
0.19245    0.01585760      0.01430763     
0.19306    0.01727450      0.01414439     
0.19367    0.01758520      0.01399091     
0.19427    0.01474760      0.01384253     
0.19488    0.01587680      0.01370038     
0.19549    0.01563090      0.01356607     
0.19610    0.01667920      0.01343513     
0.19671    0.01733150      0.01331189     
0.19731    0.01829360      0.01319262     
0.19792    0.01765030      0.01307705     
0.19853    0.01563570      0.01296848     
0.19914    0.01519850      0.01286231     
0.19975    0.01658700      0.01276082     
0.20035    0.01433630      0.01266296     
0.20096    0.01286760      0.01256770     
0.20157    0.01237210      0.01247741     
0.20218    0.01239540      0.01238897     
0.20279    0.01248270      0.01230420     
0.20339    0.01143370      0.01222195     
0.20400    0.01348760      0.01214107     
0.20461    0.01316330      0.01206428     
0.20522    0.01495050      0.01198860     
0.20583    0.01403790      0.01191488     
0.20643    0.01351190      0.01184376     
0.20704    0.01283930      0.01177385     
0.20765    0.01320730      0.01170610     
0.20826    0.01357190      0.01163981     
0.20887    0.01286850      0.01157550     
0.20947    0.01360080      0.01151226     
0.21008    0.01294490      0.01144966     
0.21069    0.01249370      0.01138923     
0.21130    0.01262080      0.01132968     
0.21191    0.01099080      0.01127102     
0.21251    0.01275080      0.01121381     
0.21312    0.01380990      0.01115721     
0.21373    0.01247800      0.01110196     
0.21434    0.01296300      0.01104778     
0.21495    0.01330560      0.01099445     
0.21555    0.01187810      0.01094200     
0.21616    0.01436940      0.01088997     
0.21677    0.01432660      0.01083888     
0.21738    0.01332630      0.01078874     
0.21799    0.01291540      0.01073918     
0.21859    0.01225030      0.01069036     
0.21920    0.01160600      0.01064195     
0.21981    0.01101860      0.01059432     
0.22042    0.01260110      0.01054752     
0.22102    0.01217290      0.01050121     
0.22163    0.01072760      0.01045585     
0.22224    0.01110380      0.01041067     
0.22285    0.01061970      0.01036578     
0.22346    0.01221180      0.01032152     
0.22406    0.01267950      0.01027759     
0.22467    0.01308130      0.01023476     
0.22528    0.01342290      0.01019200     
0.22589    0.01358890      0.01014934     
0.22650    0.01339140      0.01010750     
0.22711    0.01384900      0.01006591     
0.22771    0.01355330      0.01002462     
0.22832    0.01347580      0.00998351     
0.22893    0.01279760      0.00994255     
0.22954    0.01330710      0.00990232     
0.23014    0.01182510      0.00986217     
0.23075    0.01182770      0.00982191     
0.23136    0.01146880      0.00978202     
0.23197    0.01155240      0.00974237     
0.23258    0.01240540      0.00970287     
0.23319    0.01058730      0.00966346     
0.23379    0.01163680      0.00962421     
0.23440    0.01083180      0.00958492     
0.23501    0.01093260      0.00954560     
0.23562    0.01029970      0.00950676     
0.23622    0.01134200      0.00946785     
0.23683    0.01034680      0.00942884     
0.23744    0.01106040      0.00939020     
0.23805    0.01315380      0.00935167     
0.23866    0.01124080      0.00931281     
0.23927    0.01147100      0.00927415     
0.23987    0.01121290      0.00923576     
0.24048    0.01090850      0.00919769     
0.24109    0.01086540      0.00915972     
0.24170    0.01019480      0.00912184     
0.24230    0.01020390      0.00908407     
0.24291    0.00996001      0.00904629     
0.24352    0.00928862      0.00900895     
0.24413    0.01057520      0.00897170     
0.24474    0.01048450      0.00893451     
0.24534    0.01191260      0.00889767     
0.24595    0.00893547      0.00886111     
0.24656    0.00946476      0.00882517     
0.24717    0.01028770      0.00878946     
0.24778    0.01198930      0.00875421     
0.24838    0.01060800      0.00871932     
0.24899    0.01101890      0.00868465     
0.24960    0.00988458      0.00865086     
0.25021    0.00930180      0.00861731     
0.25082    0.00992943      0.00858420     
0.25142    0.00871251      0.00855211     
0.25203    0.00859218      0.00852051     
0.25264    0.00866128      0.00848954     
0.25325    0.00847507      0.00845912     
0.25386    0.00775424      0.00842950     
0.25446    0.00784080      0.00840075     
0.25507    0.00764280      0.00837242     
0.25568    0.00807786      0.00834521     
0.25629    0.00753266      0.00831863     
0.25689    0.00840092      0.00829280     
0.25750    0.00871056      0.00826819     
0.25811    0.00835941      0.00824408     
0.25872    0.00980063      0.00822103     
0.25933    0.00903305      0.00819880     
0.25994    0.00860916      0.00817726     
0.26054    0.00843506      0.00815675     
0.26115    0.00861600      0.00813682     
0.26176    0.00911518      0.00811828     
0.26237    0.00717977      0.00810018     
0.26298    0.00799483      0.00808235     
0.26358    0.00809559      0.00806624     
0.26419    0.00821884      0.00805060     
0.26480    0.00818043      0.00803581     
0.26541    0.00822974      0.00802175     
0.26601    0.00829258      0.00800811     
0.26662    0.00871719      0.00799561     
0.26723    0.00886674      0.00798351     
0.26784    0.00887659      0.00797207     
0.26845    0.00926837      0.00796119     
0.26905    0.01015740      0.00795062     
0.26966    0.01061510      0.00794094     
0.27027    0.01042300      0.00793142     
0.27088    0.01016560      0.00792210     
0.27149    0.00839511      0.00791363     
0.27209    0.00848814      0.00790542     
0.27270    0.00922552      0.00789738     
0.27331    0.00924271      0.00788922     
0.27392    0.00936883      0.00788094     
0.27453    0.00848861      0.00787328     
0.27513    0.00883254      0.00786564     
0.27574    0.00873366      0.00785769     
0.27635    0.00902213      0.00784990     
0.27696    0.00863662      0.00784223     
0.27757    0.00905585      0.00783434     
0.27817    0.00925043      0.00782629     
0.27878    0.00919376      0.00781788     
0.27939    0.01087760      0.00780934     
0.28000    0.00980830      0.00780074     
0.28060    0.01040550      0.00779141     
0.28121    0.00974035      0.00778205     
0.28182    0.00805578      0.00777263     
0.28243    0.00841852      0.00776249     
0.28304    0.00874900      0.00775202     
0.28364    0.00892045      0.00774110     
0.28425    0.00956560      0.00772997     
0.28486    0.01038990      0.00771855     
0.28547    0.00909648      0.00770642     
0.28608    0.00768795      0.00769401     
0.28668    0.00724467      0.00768109     
0.28729    0.00796124      0.00766793     
0.28790    0.00827123      0.00765451     
0.28851    0.00880737      0.00764055     
0.28912    0.00785298      0.00762640     
0.28972    0.00964362      0.00761192     
0.29033    0.00958375      0.00759716     
0.29094    0.00918234      0.00758217     
0.29155    0.00961466      0.00756705     
0.29215    0.00922907      0.00755182     
0.29276    0.00869059      0.00753629     
0.29337    0.00683665      0.00752060     
0.29398    0.00686950      0.00750481     
0.29459    0.00714724      0.00748932     
0.29519    0.00733801      0.00747382     
0.29580    0.00814387      0.00745827     
0.29641    0.00856726      0.00744289     
0.29702    0.00825344      0.00742755     
0.29763    0.00776624      0.00741272     
0.29823    0.00796863      0.00739810     
0.29884    0.00769623      0.00738384     
0.29945    0.00874045      0.00736985     
0.30006    0.00888380      0.00735606     
0.30067    0.00976029      0.00734313     
0.30127    0.01070220      0.00733062     
0.30188    0.01125040      0.00731864     
0.30249    0.01154410      0.00730744     
0.30310    0.01073650      0.00729663     
0.30371    0.00882734      0.00728678     
0.30431    0.00872905      0.00727741     
0.30492    0.00929836      0.00726848     
0.30553    0.01028370      0.00726073     
0.30614    0.00978123      0.00725353     
0.30674    0.01030400      0.00724757     
0.30735    0.01028760      0.00724227     
0.30796    0.01003220      0.00723745     
0.30857    0.00956010      0.00723414     
0.30918    0.00876715      0.00723133     
0.30978    0.00981465      0.00722945     
0.31039    0.00877180      0.00722863     
0.31100    0.00953506      0.00722840     
0.31161    0.01003810      0.00722940     
0.31222    0.01029500      0.00723097     
0.31282    0.00921436      0.00723358     
0.31343    0.00931711      0.00723707     
0.31404    0.00902808      0.00724101     
0.31465    0.00950348      0.00724623     
0.31526    0.00886944      0.00725199     
0.31586    0.00794695      0.00725850     
0.31647    0.00959678      0.00726601     
0.31708    0.00847788      0.00727391     
0.31769    0.01247900      0.00728238     
0.31829    0.01094660      0.00729166     
0.31890    0.01016730      0.00730176     
0.31951    0.01055700      0.00731223     
0.32012    0.01046920      0.00732294     
0.32073    0.00998840      0.00733440     
0.32133    0.00955784      0.00734618     
