# SAXS profile: number of points = 864, q_min = 0.012669, q_max = 0.557498, delta_q = 0.000562839876033058
# offset = 0.00000000000000, scaling c = 1.45554220405024e-05, Chi = 4.69214617913934
#  q       exp_intensity   model_intensity
0.42530    4.15676000      4.12037737     
0.42586    4.15256000      4.11431909     
0.42643    4.17731000      4.10762961     
0.42699    4.17899000      4.10075323     
0.42755    4.11120000      4.09298985     
0.42812    4.12518000      4.08505279     
0.42868    4.09634000      4.07652266     
0.42924    4.03906000      4.06762354     
0.42980    4.10374000      4.05825165     
0.43037    4.08951000      4.04833287     
0.43093    4.07555000      4.03809407     
0.43149    4.09814000      4.02727931     
0.43205    4.07820000      4.01632203     
0.43262    4.15539000      4.00460299     
0.43318    4.08327000      3.99264113     
0.43374    4.11886000      3.98018467     
0.43430    4.08265000      3.96737356     
0.43487    4.15955000      3.95428115     
0.43543    4.12788000      3.94079416     
0.43599    4.03866000      3.92715464     
0.43656    4.10976000      3.91281184     
0.43712    3.96962000      3.89835266     
0.43768    4.03167000      3.88336631     
0.43824    4.01939000      3.86817624     
0.43881    4.09504000      3.85274722     
0.43937    4.07167000      3.83697955     
0.43993    4.02988000      3.82104824     
0.44049    4.01306000      3.80470225     
0.44106    3.95179000      3.78823266     
0.44162    4.00450000      3.77146638     
0.44218    3.95363000      3.75458916     
0.44274    3.96654000      3.73738751     
0.44331    3.95958000      3.72011601     
0.44387    3.86539000      3.70273021     
0.44443    3.82223000      3.68501711     
0.44499    3.78324000      3.66723737     
0.44556    3.80847000      3.64928917     
0.44612    3.77228000      3.63130530     
0.44668    3.82166000      3.61322774     
0.44725    3.85086000      3.59506906     
0.44781    3.86423000      3.57684729     
0.44837    3.82574000      3.55861062     
0.44893    3.79003000      3.54031713     
0.44950    3.85466000      3.52216138     
0.45006    3.80885000      3.50396895     
0.45062    3.75646000      3.48561919     
0.45118    3.79988000      3.46737260     
0.45175    3.74898000      3.44923882     
0.45231    3.69615000      3.43117330     
0.45287    3.64733000      3.41319548     
0.45343    3.63517000      3.39534834     
0.45400    3.68712000      3.37758069     
0.45456    3.65597000      3.36001728     
0.45512    3.69161000      3.34250443     
0.45569    3.58145000      3.32519878     
0.45625    3.56146000      3.30802638     
0.45681    3.51112000      3.29109250     
0.45737    3.53436000      3.27439910     
0.45794    3.61016000      3.25784356     
0.45850    3.57262000      3.24163202     
0.45906    3.47127000      3.22549559     
0.45962    3.43731000      3.20988146     
0.46019    3.45376000      3.19439097     
0.46075    3.42544000      3.17906718     
0.46131    3.41132000      3.16413015     
0.46187    3.41606000      3.14945729     
0.46244    3.41242000      3.13519080     
0.46300    3.43425000      3.12106664     
0.46356    3.43690000      3.10757949     
0.46412    3.32592000      3.09424365     
0.46469    3.37902000      3.08133061     
0.46525    3.37779000      3.06870433     
0.46581    3.41526000      3.05645891     
0.46637    3.32908000      3.04460417     
0.46694    3.37944000      3.03297694     
0.46750    3.46989000      3.02200301     
0.46806    3.45925000      3.01120651     
0.46863    3.40666000      3.00098196     
0.46919    3.31563000      2.99098152     
0.46975    3.36490000      2.98144516     
0.47031    3.26335000      2.97232654     
0.47087    3.24300000      2.96357077     
0.47144    3.30756000      2.95536139     
0.47200    3.38999000      2.94731370     
0.47256    3.34790000      2.94001036     
0.47313    3.36628000      2.93284960     
0.47369    3.25708000      2.92624029     
0.47425    3.24892000      2.91996592     
0.47481    3.21842000      2.91413298     
0.47538    3.19874000      2.90878741     
0.47594    3.25775000      2.90368945     
0.47650    3.24194000      2.89912396     
0.47706    3.26899000      2.89470938     
0.47763    3.28305000      2.89104352     
0.47819    3.25714000      2.88759589     
0.47875    3.32993000      2.88459840     
0.47931    3.33413000      2.88193015     
0.47988    3.29353000      2.87952726     
0.48044    3.28338000      2.87773216     
0.48100    3.18723000      2.87610504     
0.48156    3.37188000      2.87497234     
0.48213    3.26417000      2.87398177     
0.48269    3.25006000      2.87348704     
0.48325    3.20551000      2.87327672     
0.48381    3.30266000      2.87341853     
0.48438    3.25237000      2.87391343     
0.48494    3.26047000      2.87458295     
0.48550    3.25416000      2.87575102     
0.48607    3.25596000      2.87703335     
0.48663    3.28541000      2.87871364     
0.48719    3.26131000      2.88053630     
0.48775    3.26988000      2.88262892     
0.48831    3.21425000      2.88498286     
0.48888    3.27296000      2.88753507     
0.48944    3.25250000      2.89042543     
0.49000    3.32217000      2.89341070     
0.49056    3.30579000      2.89669886     
0.49113    3.33260000      2.90006548     
0.49169    3.31529000      2.90367255     
0.49225    3.28094000      2.90744090     
0.49282    3.34457000      2.91139200     
0.49338    3.40873000      2.91546419     
0.49394    3.36378000      2.91958488     
0.49450    3.29239000      2.92390710     
0.49506    3.32309000      2.92827222     
0.49563    3.40554000      2.93285538     
0.49619    3.44303000      2.93745054     
0.49675    3.38139000      2.94209339     
0.49732    3.34465000      2.94683646     
0.49788    3.23741000      2.95167320     
0.49844    3.23211000      2.95651251     
