0.00E0	0.00E0	 0.00 
9.50E-1	1.58E0	 0.00 
1.90E0	6.61E0	 0.00 
2.85E0	1.59E1	 0.00 
3.80E0	3.05E1	 0.00 
4.75E0	5.17E1	 0.00 
5.70E0	8.04E1	 0.00 
6.65E0	1.17E2	 0.00 
7.60E0	1.63E2	 0.00 
8.55E0	2.16E2	 0.00 
9.50E0	2.75E2	 0.00 
1.05E1	3.40E2	 0.00 
1.14E1	4.09E2	 0.00 
1.24E1	4.80E2	 0.00 
1.33E1	5.52E2	 0.00 
1.43E1	6.25E2	 0.00 
1.52E1	6.99E2	 0.00 
1.62E1	7.73E2	 0.00 
1.71E1	8.47E2	 0.00 
1.81E1	9.23E2	 0.00 
1.90E1	1.00E3	 0.00 
2.00E1	1.08E3	 0.00 
2.09E1	1.15E3	 0.00 
2.19E1	1.23E3	 0.00 
2.28E1	1.31E3	 0.00 
2.38E1	1.38E3	 0.00 
2.47E1	1.45E3	 0.00 
2.57E1	1.51E3	 0.00 
2.66E1	1.57E3	 0.00 
2.76E1	1.64E3	 0.00 
2.85E1	1.69E3	 0.00 
2.95E1	1.75E3	 0.00 
3.04E1	1.81E3	 0.00 
3.14E1	1.87E3	 0.00 
3.23E1	1.92E3	 0.00 
3.33E1	1.97E3	 0.00 
3.42E1	2.02E3	 0.00 
3.52E1	2.06E3	 0.00 
3.61E1	2.09E3	 0.00 
3.71E1	2.12E3	 0.00 
3.80E1	2.14E3	 0.00 
3.90E1	2.15E3	 0.00 
3.99E1	2.16E3	 0.00 
4.09E1	2.17E3	 0.00 
4.18E1	2.17E3	 0.00 
4.28E1	2.18E3	 0.00 
4.37E1	2.18E3	 0.00 
4.47E1	2.18E3	 0.00 
4.56E1	2.17E3	 0.00 
4.66E1	2.16E3	 0.00 
4.75E1	2.14E3	 0.00 
4.85E1	2.12E3	 0.00 
4.94E1	2.08E3	 0.00 
5.04E1	2.04E3	 0.00 
5.13E1	2.00E3	 0.00 
5.23E1	1.95E3	 0.00 
5.32E1	1.89E3	 0.00 
5.42E1	1.84E3	 0.00 
5.51E1	1.79E3	 0.00 
5.61E1	1.73E3	 0.00 
5.70E1	1.67E3	 0.00 
5.80E1	1.62E3	 0.00 
5.89E1	1.56E3	 0.00 
5.99E1	1.49E3	 0.00 
6.08E1	1.42E3	 0.00 
6.18E1	1.34E3	 0.00 
6.27E1	1.26E3	 0.00 
6.37E1	1.18E3	 0.00 
6.46E1	1.10E3	 0.00 
6.56E1	1.01E3	 0.00 
6.65E1	9.33E2	 0.00 
6.75E1	8.55E2	 0.00 
6.84E1	7.81E2	 0.00 
6.94E1	7.11E2	 0.00 
7.03E1	6.45E2	 0.00 
7.13E1	5.82E2	 0.00 
7.22E1	5.24E2	 0.00 
7.32E1	4.69E2	 0.00 
7.41E1	4.18E2	 0.00 
7.51E1	3.71E2	 0.00 
7.60E1	3.29E2	 0.00 
7.70E1	2.92E2	 0.00 
7.79E1	2.60E2	 0.00 
7.89E1	2.31E2	 0.00 
7.98E1	2.06E2	 0.00 
8.08E1	1.83E2	 0.00 
8.17E1	1.61E2	 0.00 
8.27E1	1.40E2	 0.00 
8.36E1	1.21E2	 0.00 
8.46E1	1.02E2	 0.00 
8.55E1	8.45E1	 0.00 
8.65E1	6.95E1	 0.00 
8.74E1	5.72E1	 0.00 
8.84E1	4.76E1	 0.00 
8.93E1	4.06E1	 0.00 
9.03E1	3.55E1	 0.00 
9.12E1	3.14E1	 0.00 
9.22E1	2.72E1	 0.00 
9.31E1	2.22E1	 0.00 
9.41E1	1.59E1	 0.00 
9.50E1	8.37E0	 0.00 
9.60E1	-1.87E-13	 0.00 
