# SAXS profile: number of points = 502, q_min = 0.016115, q_max = 0.320751, delta_q = 0.000608055888223553
# offset = 0.00000000000000, scaling c = 1.00722977561837e-06, Chi = 1.66020571020473
#  q       exp_intensity   model_intensity
0.06902    39.65530000     39.32288630    
0.06963    38.25780000     38.39294398    
0.07024    37.54440000     37.47778209    
0.07085    36.66280000     36.58413132    
0.07146    35.87650000     35.71751415    
0.07206    35.36600000     34.86313518    
0.07267    34.49920000     34.04025519    
0.07328    33.44260000     33.23304923    
0.07389    33.11830000     32.44432669    
0.07450    31.91470000     31.68250719    
0.07510    31.08660000     30.93221241    
0.07571    30.62930000     30.20712042    
0.07632    29.65950000     29.49920665    
0.07693    28.95330000     28.80568206    
0.07754    28.44570000     28.13749320    
0.07814    28.11110000     27.47914203    
0.07875    26.95340000     26.84152388    
0.07936    26.87460000     26.21907675    
0.07997    25.76310000     25.60708104    
0.08058    25.17300000     25.01784865    
0.08118    24.64070000     24.43575897    
0.08179    23.96270000     23.87028774    
0.08240    23.47960000     23.31878053    
0.08301    23.10560000     22.77478956    
0.08362    22.46460000     22.25128667    
0.08422    21.79980000     21.73446884    
0.08483    21.55260000     21.22903078    
0.08544    20.94590000     20.73668793    
0.08605    20.24690000     20.25069959    
0.08666    19.76640000     19.77985829    
0.08727    19.33720000     19.31712096    
0.08787    18.85270000     18.86380922    
0.08848    18.57400000     18.42344800    
0.08909    18.21070000     17.98884629    
0.08970    17.75660000     17.56790885    
0.09031    17.28020000     17.15488944    
0.09091    16.80480000     16.74968477    
0.09152    16.45310000     16.35781732    
0.09213    16.21290000     15.97082298    
0.09274    15.83680000     15.59654642    
0.09335    15.50780000     15.23088586    
0.09395    15.32240000     14.87170611    
0.09456    14.73430000     14.52677749    
0.09517    14.60740000     14.18696069    
0.09578    13.93470000     13.85729647    
0.09639    13.75670000     13.53671471    
0.09699    13.54550000     13.22131975    
0.09760    13.30120000     12.91915380    
0.09821    12.74670000     12.62225987    
0.09882    12.70120000     12.33407470    
0.09943    12.28120000     12.05486655    
0.10004    11.92410000     11.78015692    
0.10064    11.94630000     11.51693621    
0.10125    11.28520000     11.25852651    
0.10186    11.04700000     11.00691354    
0.10247    10.86420000     10.76369415    
0.10308    10.72610000     10.52389699    
0.10368    10.28320000     10.29351044    
0.10429    10.21840000     10.06796157    
0.10490    9.94889000      9.84761380     
0.10551    9.72208000      9.63453771     
0.10612    9.61163000      9.42453668     
0.10673    9.28014000      9.22150505     
0.10733    9.17241000      9.02288744     
0.10794    8.83504000      8.82791517     
0.10855    8.67471000      8.63955785     
0.10916    8.51867000      8.45415019     
0.10977    8.35184000      8.27414709     
0.11037    8.07769000      8.09845935     
0.11098    7.97980000      7.92547170     
0.11159    7.82826000      7.75901687     
0.11220    7.69871000      7.59489892     
0.11281    7.42182000      7.43520729     
0.11341    7.33259000      7.28002145     
0.11402    7.27570000      7.12716446     
0.11463    7.07208000      6.97985676     
0.11524    7.14979000      6.83518680     
0.11585    6.84019000      6.69421600     
0.11646    6.63763000      6.55773779     
0.11706    6.52736000      6.42336626     
0.11767    6.54211000      6.29415036     
0.11828    6.31407000      6.16753667     
0.11889    6.15755000      6.04399164     
0.11950    6.14081000      5.92487655     
0.12010    5.83672000      5.80766989     
0.12071    5.80673000      5.69467636     
0.12132    5.60900000      5.58456903     
0.12193    5.29833000      5.47689239     
0.12254    5.44310000      5.37326961     
0.12314    5.30279000      5.27124743     
0.12375    5.30040000      5.17262814     
0.12436    5.34861000      5.07649523     
0.12497    5.09264000      4.98207523     
0.12558    5.16097000      4.89141659     
0.12618    4.94783000      4.80206065     
0.12679    4.99097000      4.71508225     
0.12740    4.74425000      4.63049219     
0.12801    4.70658000      4.54710871     
0.12862    4.60999000      4.46688104     
0.12923    4.64195000      4.38780330     
0.12983    4.49685000      4.31068310     
0.13044    4.57052000      4.23553599     
0.13105    4.43041000      4.16135681     
0.13166    4.29857000      4.08969606     
0.13226    4.40321000      4.01920620     
0.13287    4.27669000      3.95023194     
0.13348    4.01303000      3.88323520     
0.13409    4.04486000      3.81729054     
0.13470    4.18727000      3.75360222     
0.13531    3.89422000      3.69126078     
0.13591    4.01035000      3.63024868     
0.13652    3.85476000      3.57156829     
0.13713    3.68063000      3.51388581     
0.13774    3.64224000      3.45846006     
0.13835    3.82075000      3.40461456     
0.13895    3.80892000      3.35196572     
0.13956    3.75215000      3.30197520     
0.14017    3.66335000      3.25294696     
0.14078    3.60961000      3.20611289     
0.14139    3.48775000      3.16114902     
0.14200    3.55402000      3.11725320     
0.14260    3.42464000      3.07625163     
0.14321    3.28073000      3.03626765     
0.14382    3.16340000      2.99815315     
0.14443    3.18186000      2.96206083     
0.14503    3.33248000      2.92697538     
0.14564    3.21113000      2.89434017     
0.14625    3.11773000      2.86273972     
0.14686    3.14046000      2.83256157     
0.14747    3.13732000      2.80424009     
0.14808    3.07473000      2.77672455     
0.14868    3.05408000      2.75106644     
0.14929    2.83394000      2.72634309     
0.14990    2.99110000      2.70263138     
0.15051    2.99432000      2.68034602     
0.15112    2.99283000      2.65864643     
0.15172    2.96646000      2.63824039     
0.15233    2.87807000      2.61847695     
0.15294    2.77866000      2.59924775     
0.15355    2.75155000      2.58100211     
0.15416    2.76437000      2.56309516     
0.15477    2.79178000      2.54582918     
0.15537    2.87072000      2.52904525     
0.15598    2.86969000      2.51254717     
0.15659    2.72577000      2.49665674     
0.15720    2.91721000      2.48096459     
0.15781    2.66085000      2.46564521     
0.15841    2.71504000      2.45055868     
0.15902    2.62574000      2.43559417     
0.15963    2.65013000      2.42096723     
0.16024    2.55444000      2.40646293     
0.16084    2.47246000      2.39215064     
0.16145    2.51257000      2.37802590     
0.16206    2.42799000      2.36398813     
0.16267    2.54072000      2.35013191     
0.16328    2.40525000      2.33644657     
0.16389    2.37057000      2.32293706     
0.16449    2.29185000      2.30951233     
0.16510    2.33297000      2.29614187     
0.16571    2.27207000      2.28294360     
0.16632    2.34710000      2.26981372     
0.16693    2.29562000      2.25674622     
0.16753    2.17321000      2.24378303     
0.16814    2.20743000      2.23085976     
0.16875    2.20259000      2.21802006     
0.16936    2.15992000      2.20523782     
0.16997    2.26566000      2.19249571     
0.17057    2.14722000      2.17965890     
0.17118    2.13095000      2.16677525     
0.17179    2.11414000      2.15386597     
0.17240    2.14139000      2.14087181     
0.17301    2.09305000      2.12783135     
0.17361    2.06535000      2.11463260     
0.17422    2.02994000      2.10135060     
0.17483    2.01163000      2.08792487     
0.17544    2.08754000      2.07435994     
0.17605    2.06337000      2.06071716     
0.17666    1.90644000      2.04678461     
0.17726    1.95396000      2.03273181     
0.17787    1.95982000      2.01852125     
0.17848    1.92432000      2.00414750     
0.17909    1.86314000      1.98970022     
0.17969    1.92707000      1.97507576     
0.18030    1.82928000      1.96041511     
0.18091    1.85622000      1.94576638     
0.18152    2.01050000      1.93096384     
0.18213    1.88028000      1.91615091     
0.18274    1.95271000      1.90139658     
0.18334    1.77817000      1.88672139     
0.18395    1.59894000      1.87210692     
0.18456    1.71124000      1.85773283     
0.18517    1.67864000      1.84348053     
0.18578    1.65218000      1.82949325     
0.18638    1.81160000      1.81585621     
0.18699    1.75864000      1.80242349     
0.18760    1.73780000      1.78948957     
0.18821    1.78065000      1.77680313     
0.18882    1.66386000      1.76457985     
0.18942    1.71263000      1.75285945     
0.19003    1.61407000      1.74140325     
0.19064    1.43306000      1.73075703     
0.19125    1.40198000      1.72048381     
0.19186    1.49896000      1.71072318     
0.19246    1.44723000      1.70161963     
0.19307    1.49203000      1.69282019     
0.19368    1.55975000      1.68476846     
0.19429    1.52926000      1.67713649     
0.19490    1.44168000      1.66996787     
0.19551    1.51964000      1.66349091     
0.19611    1.54169000      1.65731302     
0.19672    1.46251000      1.65182725     
0.19733    1.59058000      1.64669923     
0.19794    1.59031000      1.64187463     
0.19854    1.42205000      1.63766622     
0.19915    1.45502000      1.63367488     
0.19976    1.46495000      1.63011726     
0.20037    1.41133000      1.62688290     
0.20098    1.37726000      1.62385794     
0.20158    1.35777000      1.62131811     
0.20219    1.36454000      1.61890881     
0.20280    1.34048000      1.61673561     
0.20341    1.31317000      1.61477632     
0.20402    1.40763000      1.61292672     
0.20463    1.39585000      1.61134238     
0.20523    1.35085000      1.60983436     
0.20584    1.30894000      1.60844833     
0.20645    1.41265000      1.60723793     
0.20706    1.31660000      1.60609410     
0.20767    1.34417000      1.60499668     
0.20827    1.17974000      1.60395552     
0.20888    1.22702000      1.60298293     
0.20949    1.13021000      1.60201303     
0.21010    1.38689000      1.60104786     
0.21071    1.16371000      1.60010394     
0.21131    1.16772000      1.59916490     
0.21192    1.13110000      1.59823042     
0.21253    1.13644000      1.59719253     
0.21314    1.15294000      1.59611348     
0.21375    1.26463000      1.59494608     
0.21435    1.25792000      1.59369901     
0.21496    1.29606000      1.59239479     
0.21557    1.24402000      1.59093383     
0.21618    1.19970000      1.58937521     
0.21679    1.22797000      1.58760593     
0.21739    1.25394000      1.58566055     
0.21800    1.13144000      1.58361836     
0.21861    1.13272000      1.58122611     
0.21922    1.12884000      1.57869899     
0.21983    1.09868000      1.57594323     
0.22043    1.08847000      1.57294297     
0.22104    1.08288000      1.56981247     
0.22165    1.03504000      1.56624824     
0.22226    1.09097000      1.56248551     
0.22287    1.16706000      1.55845529     
0.22348    1.16889000      1.55407338     
0.22408    1.10213000      1.54954079     
0.22469    1.12354000      1.54467801     
0.22530    1.04802000      1.53956518     
0.22591    1.01529000      1.53419392     
0.22651    0.98555800      1.52848040     
0.22712    1.07445000      1.52262383     
0.22773    1.04629000      1.51644692     
0.22834    1.08495000      1.51006540     
0.22895    0.98419100      1.50352152     
0.22956    0.99680900      1.49674521     
0.23016    1.08180000      1.48985473     
0.23077    0.98909300      1.48271316     
0.23138    1.02870000      1.47542993     
0.23199    0.99952900      1.46806111     
0.23259    1.04888000      1.46049628     
0.23320    0.94345200      1.45289177     
0.23381    1.03770000      1.44521666     
0.23442    0.99118500      1.43741591     
0.23503    0.99203800      1.42955488     
0.23564    0.96230100      1.42161632     
0.23624    1.02841000      1.41364495     
0.23685    1.02207000      1.40562431     
0.23746    1.08624000      1.39759953     
0.23807    1.02518000      1.38956212     
0.23867    0.93427000      1.38143360     
0.23928    1.05187000      1.37329040     
0.23989    0.88808400      1.36513033     
0.24050    0.89205900      1.35694677     
0.24111    0.93495900      1.34875806     
0.24172    0.81461400      1.34056927     
0.24232    1.01630000      1.33233532     
0.24293    1.00738000      1.32406152     
0.24354    0.95238800      1.31575962     
0.24415    0.91437000      1.30744340     
0.24476    0.96100000      1.29909360     
0.24536    0.96912400      1.29075595     
0.24597    0.97637200      1.28242652     
0.24658    0.94537800      1.27405214     
0.24719    0.95103100      1.26567773     
0.24779    0.86267700      1.25730833     
0.24840    0.97095000      1.24895498     
0.24901    0.90829400      1.24061159     
0.24962    1.03609000      1.23236532     
0.25023    0.98514900      1.22413731     
0.25083    0.94056700      1.21593997     
0.25144    0.86980900      1.20785107     
0.25205    0.92424300      1.19981515     
0.25266    0.98094100      1.19191678     
0.25327    0.99495200      1.18412744     
0.25388    0.90745400      1.17647739     
0.25448    0.93360700      1.16898266     
0.25509    0.90207400      1.16156846     
0.25570    0.81551300      1.15438344     
0.25631    0.93765500      1.14734456     
0.25692    0.83525600      1.14044899     
0.25752    0.83934900      1.13385300     
0.25813    0.70039100      1.12736524     
0.25874    0.88583500      1.12109432     
0.25935    0.83458200      1.11500486     
0.25995    0.82133500      1.10905189     
0.26056    0.89809900      1.10336685     
0.26117    0.84648900      1.09779881     
0.26178    0.76197700      1.09247505     
0.26239    0.82902700      1.08727850     
0.26299    0.86418400      1.08215462     
0.26360    0.86530400      1.07727573     
0.26421    0.82326500      1.07246486     
0.26482    0.80004700      1.06777816     
0.26543    0.80977500      1.06321733     
0.26604    0.78926800      1.05871491     
0.26664    0.84550500      1.05429504     
0.26725    0.78953500      1.04990788     
0.26786    0.80557500      1.04556727     
0.26847    0.80766100      1.04125223     
0.26908    0.87567900      1.03695154     
0.26968    0.81833100      1.03269797     
0.27029    0.89514800      1.02841511     
0.27090    0.91696300      1.02410034     
0.27151    0.89461400      1.01977777     
0.27211    0.89170200      1.01544849     
0.27272    0.81007200      1.01109706     
0.27333    0.79594600      1.00669331     
0.27394    0.86895300      1.00224577     
0.27455    0.89201200      0.99777154     
0.27515    0.83535000      0.99327808     
0.27576    0.81669700      0.98873709     
0.27637    0.85012900      0.98419921     
0.27698    0.74719600      0.97966330     
0.27759    0.85672700      0.97507259     
0.27820    0.79567600      0.97047151     
0.27880    0.91601500      0.96585260     
0.27941    0.78458600      0.96125441     
0.28002    0.82811000      0.95666493     
0.28063    0.78047900      0.95204546     
0.28123    0.77612500      0.94742738     
0.28184    0.84106200      0.94282369     
0.28245    0.79775900      0.93821503     
0.28306    0.86147200      0.93360828     
0.28367    0.69556600      0.92903626     
0.28427    0.83765500      0.92445283     
0.28488    0.78803800      0.91985548     
0.28549    0.82685900      0.91524326     
0.28610    0.85470900      0.91062867     
0.28671    0.81383700      0.90602036     
0.28731    0.76912300      0.90138059     
0.28792    0.74015900      0.89671135     
0.28853    0.75485000      0.89199567     
0.28914    0.68437800      0.88725792     
0.28975    0.81090000      0.88246824     
0.29035    0.72670900      0.87764923     
0.29096    0.72826700      0.87280919     
0.29157    0.76283100      0.86786208     
0.29218    0.74115000      0.86287885     
0.29279    0.76007200      0.85782563     
0.29339    0.88715500      0.85272172     
0.29400    0.81923900      0.84758993     
0.29461    0.81272300      0.84235064     
0.29522    0.84700700      0.83708479     
0.29583    0.82370900      0.83174694     
0.29643    0.80755500      0.82635333     
0.29704    0.75173500      0.82093493     
0.29765    0.75183400      0.81548553     
0.29826    0.80670100      0.81000782     
0.29886    0.81503800      0.80449142     
0.29947    0.75852200      0.79894504     
0.30008    0.79955500      0.79339320     
0.30069    0.81441100      0.78786147     
0.30130    0.79841900      0.78232251     
0.30190    0.70235200      0.77677598     
0.30251    0.79590500      0.77125405     
0.30312    0.76806400      0.76574815     
0.30373    0.76095300      0.76028838     
0.30434    0.76675400      0.75484015     
0.30495    0.78292000      0.74940120     
0.30555    0.78686600      0.74400841     
0.30616    0.76369200      0.73865122     
0.30677    0.77388300      0.73334718     
0.30738    0.72128800      0.72805323     
0.30798    0.80499000      0.72276552     
0.30859    0.71377500      0.71752848     
0.30920    0.79281500      0.71230109     
0.30981    0.80120700      0.70709057     
0.31042    0.69693100      0.70191399     
0.31102    0.71281900      0.69675244     
0.31163    0.83099300      0.69157517     
0.31224    0.70708800      0.68640292     
0.31285    0.76852000      0.68123839     
0.31346    0.68998400      0.67608401     
0.31406    0.68738800      0.67093093     
0.31467    0.73135800      0.66576864     
0.31528    0.66093200      0.66060150     
0.31589    0.65647500      0.65543868     
0.31650    0.70291100      0.65030885     
0.31710    0.70401800      0.64518740     
0.31771    0.66914100      0.64007004     
0.31832    0.74358400      0.63500115     
0.31893    0.80965500      0.62997616     
0.31954    0.89885600      0.62503906     
0.32014    0.86502800      0.62014441     
0.32075    0.78193900      0.61534882     
