# SAXS profile: number of points = 512, q_min = 0.01003, q_max = 0.32133, delta_q = 0.000609197651663405
# offset = 0.00000000000000, scaling c = 2.10976710697669e-08, Chi = 0.104035508198746
#  q       exp_intensity   model_intensity
0.09212    0.18491500      0.18815871     
0.09273    0.18138700      0.18297956     
0.09334    0.17752700      0.17807541     
0.09395    0.17216600      0.17338966     
0.09456    0.16744800      0.16912546     
0.09516    0.16547400      0.16507975     
0.09577    0.16000900      0.16127850     
0.09638    0.15776100      0.15772183     
0.09699    0.15576800      0.15431319     
0.09760    0.15258300      0.15126008     
0.09820    0.14793100      0.14837183     
0.09881    0.14657100      0.14565707     
0.09942    0.14306400      0.14315054     
0.10003    0.13885800      0.14075180     
0.10064    0.13836500      0.13861604     
0.10124    0.13632000      0.13661676     
0.10185    0.13410600      0.13473891     
0.10246    0.13457400      0.13302666     
0.10307    0.13417600      0.13139184     
0.10368    0.13266800      0.12993763     
0.10429    0.13164800      0.12857051     
0.10489    0.12913000      0.12732032     
0.10550    0.12883900      0.12617942     
0.10611    0.12544100      0.12509294     
0.10672    0.12242800      0.12412365     
0.10733    0.12167900      0.12322072     
0.10793    0.12240800      0.12238798     
0.10854    0.12040800      0.12163488     
0.10915    0.12192400      0.12091595     
0.10976    0.12364300      0.12026463     
0.11037    0.12176500      0.11965861     
0.11097    0.12059500      0.11909144     
0.11158    0.11887400      0.11857151     
0.11219    0.11564800      0.11807090     
0.11280    0.11491800      0.11760654     
0.11341    0.11654500      0.11716267     
0.11401    0.11691200      0.11673629     
0.11462    0.11615500      0.11632559     
0.11523    0.11808400      0.11592012     
0.11584    0.11595500      0.11552329     
0.11645    0.11525000      0.11513043     
0.11705    0.11047600      0.11474494     
0.11766    0.11056800      0.11434796     
0.11827    0.11310100      0.11394630     
0.11888    0.11383500      0.11353872     
0.11949    0.11485100      0.11311644     
0.12009    0.11215500      0.11269422     
0.12070    0.11258500      0.11224589     
0.12131    0.11031900      0.11178523     
0.12192    0.11226500      0.11131265     
0.12253    0.10952900      0.11080722     
0.12313    0.10904400      0.11029730     
0.12374    0.10753800      0.10974991     
0.12435    0.10499700      0.10918010     
0.12496    0.10691600      0.10859364     
0.12557    0.10577400      0.10796944     
0.12618    0.10492500      0.10732970     
0.12678    0.10426800      0.10667014     
0.12739    0.10351900      0.10597137     
0.12800    0.10628800      0.10525668     
0.12861    0.10436800      0.10449833     
0.12921    0.10386900      0.10373709     
0.12982    0.10262600      0.10293422     
0.13043    0.10203600      0.10210376     
0.13104    0.09892780      0.10125862     
0.13165    0.10027300      0.10036863     
0.13226    0.10015900      0.09946114     
0.13286    0.09796490      0.09854535     
0.13347    0.09741350      0.09758347     
0.13408    0.09617040      0.09660743     
0.13469    0.09899100      0.09559845     
0.13529    0.09525790      0.09458896     
0.13590    0.09439030      0.09354411     
0.13651    0.09298830      0.09247121     
0.13712    0.09144310      0.09138675     
0.13773    0.08709460      0.09027749     
0.13834    0.08755310      0.08915292     
0.13894    0.08602300      0.08803482     
0.13955    0.08636070      0.08687920     
0.14016    0.08496330      0.08571461     
0.14077    0.08309230      0.08453063     
0.14138    0.08124130      0.08333471     
0.14198    0.08175850      0.08215128     
0.14259    0.08050970      0.08093273     
0.14320    0.07935180      0.07970939     
0.14381    0.07724770      0.07847732     
0.14442    0.07501060      0.07723878     
0.14502    0.07499080      0.07601746     
0.14563    0.07422320      0.07476990     
0.14624    0.07341820      0.07352075     
0.14685    0.07198760      0.07226915     
0.14746    0.06942060      0.07102017     
0.14806    0.07016560      0.06979230     
0.14867    0.06938660      0.06854209     
0.14928    0.06726990      0.06729441     
0.14989    0.06699540      0.06604974     
0.15050    0.06359600      0.06481143     
0.15110    0.06385300      0.06359663     
0.15171    0.06227090      0.06237089     
0.15232    0.06237620      0.06115145     
0.15293    0.06214930      0.05993773     
0.15354    0.06055260      0.05873778     
0.15415    0.05881190      0.05754458     
0.15475    0.05959410      0.05638596     
0.15536    0.05603680      0.05521766     
0.15597    0.05504820      0.05405605     
0.15658    0.05372130      0.05291510     
0.15718    0.05057930      0.05180055     
0.15779    0.04995770      0.05068315     
0.15840    0.04817470      0.04958208     
0.15901    0.04980270      0.04849003     
0.15962    0.04726680      0.04742387     
0.16023    0.04769510      0.04636812     
0.16083    0.04614100      0.04534663     
0.16144    0.04568780      0.04432852     
0.16205    0.04328960      0.04332088     
0.16266    0.04408370      0.04234203     
0.16326    0.04215090      0.04139144     
0.16387    0.04158190      0.04044126     
0.16448    0.03916680      0.03951520     
0.16509    0.03663720      0.03860041     
0.16570    0.03730690      0.03771300     
0.16631    0.03762760      0.03684154     
0.16691    0.03856060      0.03599954     
0.16752    0.03640550      0.03517095     
0.16813    0.03487820      0.03435453     
0.16874    0.03308000      0.03356546     
0.16934    0.03220740      0.03280616     
0.16995    0.03177140      0.03204730     
0.17056    0.03028810      0.03131795     
0.17117    0.03031350      0.03060024     
0.17178    0.02911840      0.02990582     
0.17239    0.02945890      0.02923164     
0.17299    0.02925340      0.02857974     
0.17360    0.02776900      0.02794804     
0.17421    0.02867810      0.02732741     
0.17482    0.02690200      0.02672688     
0.17542    0.02658040      0.02615753     
0.17603    0.02540080      0.02558939     
0.17664    0.02633610      0.02504828     
0.17725    0.02578390      0.02451872     
0.17786    0.02501200      0.02400579     
0.17847    0.02425650      0.02351478     
0.17907    0.02409830      0.02304127     
0.17968    0.02153380      0.02258326     
0.18029    0.02047620      0.02213799     
0.18090    0.02301850      0.02170678     
0.18151    0.02256510      0.02129522     
0.18211    0.02097450      0.02089884     
0.18272    0.02118950      0.02051693     
0.18333    0.02122020      0.02014661     
0.18394    0.02203700      0.01978612     
0.18455    0.01938600      0.01944537     
0.18515    0.01852270      0.01911735     
0.18576    0.01865520      0.01879917     
0.18637    0.01846770      0.01849309     
0.18698    0.01827340      0.01819487     
0.18759    0.01839820      0.01791406     
0.18819    0.01805790      0.01764433     
0.18880    0.01794080      0.01738308     
0.18941    0.01917790      0.01713158     
0.19002    0.01678470      0.01688540     
0.19063    0.01725450      0.01665547     
0.19123    0.01709670      0.01643420     
0.19184    0.01664100      0.01621725     
0.19245    0.01585760      0.01601098     
0.19306    0.01727450      0.01580963     
0.19367    0.01758520      0.01561863     
0.19427    0.01474760      0.01543646     
0.19488    0.01587680      0.01525834     
0.19549    0.01563090      0.01508812     
0.19610    0.01667920      0.01492152     
0.19671    0.01733150      0.01476352     
0.19731    0.01829360      0.01461254     
0.19792    0.01765030      0.01446327     
0.19853    0.01563570      0.01432209     
0.19914    0.01519850      0.01418398     
0.19975    0.01658700      0.01405208     
0.20035    0.01433630      0.01392637     
0.20096    0.01286760      0.01380149     
0.20157    0.01237210      0.01368307     
0.20218    0.01239540      0.01356712     
0.20279    0.01248270      0.01345599     
0.20339    0.01143370      0.01335034     
0.20400    0.01348760      0.01324492     
0.20461    0.01316330      0.01314547     
0.20522    0.01495050      0.01304804     
0.20583    0.01403790      0.01295419     
0.20643    0.01351190      0.01286551     
0.20704    0.01283930      0.01277712     
0.20765    0.01320730      0.01269294     
0.20826    0.01357190      0.01261119     
0.20887    0.01286850      0.01253271     
0.20947    0.01360080      0.01245836     
0.21008    0.01294490      0.01238421     
0.21069    0.01249370      0.01231439     
0.21130    0.01262080      0.01224689     
0.21191    0.01099080      0.01218179     
0.21251    0.01275080      0.01212092     
0.21312    0.01380990      0.01206044     
0.21373    0.01247800      0.01200340     
0.21434    0.01296300      0.01194893     
0.21495    0.01330560      0.01189648     
0.21555    0.01187810      0.01184816     
0.21616    0.01436940      0.01180052     
0.21677    0.01432660      0.01175617     
0.21738    0.01332630      0.01171417     
0.21799    0.01291540      0.01167357     
0.21859    0.01225030      0.01163701     
0.21920    0.01160600      0.01160116     
0.21981    0.01101860      0.01156790     
0.22042    0.01260110      0.01153730     
0.22102    0.01217290      0.01150852     
0.22163    0.01072760      0.01148323     
0.22224    0.01110380      0.01145893     
0.22285    0.01061970      0.01143617     
0.22346    0.01221180      0.01141592     
0.22406    0.01267950      0.01139714     
0.22467    0.01308130      0.01138126     
0.22528    0.01342290      0.01136647     
0.22589    0.01358890      0.01135298     
0.22650    0.01339140      0.01134231     
0.22711    0.01384900      0.01133260     
0.22771    0.01355330      0.01132458     
0.22832    0.01347580      0.01131751     
0.22893    0.01279760      0.01131141     
0.22954    0.01330710      0.01130744     
0.23014    0.01182510      0.01130409     
0.23075    0.01182770      0.01130161     
0.23136    0.01146880      0.01130035     
0.23197    0.01155240      0.01129993     
0.23258    0.01240540      0.01130019     
0.23319    0.01058730      0.01130075     
0.23379    0.01163680      0.01130186     
0.23440    0.01083180      0.01130322     
0.23501    0.01093260      0.01130472     
0.23562    0.01029970      0.01130679     
0.23622    0.01134200      0.01130884     
0.23683    0.01034680      0.01131092     
0.23744    0.01106040      0.01131285     
0.23805    0.01315380      0.01131463     
0.23866    0.01124080      0.01131546     
0.23927    0.01147100      0.01131608     
0.23987    0.01121290      0.01131643     
0.24048    0.01090850      0.01131616     
0.24109    0.01086540      0.01131558     
0.24170    0.01019480      0.01131410     
0.24230    0.01020390      0.01131172     
0.24291    0.00996001      0.01130835     
0.24352    0.00928862      0.01130378     
0.24413    0.01057520      0.01129855     
0.24474    0.01048450      0.01129165     
0.24534    0.01191260      0.01128394     
0.24595    0.00893547      0.01127537     
0.24656    0.00946476      0.01126535     
0.24717    0.01028770      0.01125454     
0.24778    0.01198930      0.01124204     
0.24838    0.01060800      0.01122835     
0.24899    0.01101890      0.01121359     
0.24960    0.00988458      0.01119684     
0.25021    0.00930180      0.01117933     
0.25082    0.00992943      0.01116044     
0.25142    0.00871251      0.01114052     
0.25203    0.00859218      0.01111956     
0.25264    0.00866128      0.01109625     
0.25325    0.00847507      0.01107220     
0.25386    0.00775424      0.01104706     
0.25446    0.00784080      0.01102081     
0.25507    0.00764280      0.01099345     
0.25568    0.00807786      0.01096464     
0.25629    0.00753266      0.01093490     
0.25689    0.00840092      0.01090464     
0.25750    0.00871056      0.01087263     
0.25811    0.00835941      0.01084006     
0.25872    0.00980063      0.01080620     
0.25933    0.00903305      0.01077174     
0.25994    0.00860916      0.01073678     
0.26054    0.00843506      0.01070086     
0.26115    0.00861600      0.01066403     
0.26176    0.00911518      0.01062676     
0.26237    0.00717977      0.01058847     
0.26298    0.00799483      0.01054953     
0.26358    0.00809559      0.01051113     
0.26419    0.00821884      0.01047179     
0.26480    0.00818043      0.01043180     
0.26541    0.00822974      0.01039137     
0.26601    0.00829258      0.01035139     
0.26662    0.00871719      0.01031042     
0.26723    0.00886674      0.01026936     
0.26784    0.00887659      0.01022812     
0.26845    0.00926837      0.01018680     
0.26905    0.01015740      0.01014611     
0.26966    0.01061510      0.01010463     
0.27027    0.01042300      0.01006301     
0.27088    0.01016560      0.01002121     
0.27149    0.00839511      0.00997991     
0.27209    0.00848814      0.00993942     
0.27270    0.00922552      0.00989838     
0.27331    0.00924271      0.00985707     
0.27392    0.00936883      0.00981549     
0.27453    0.00848861      0.00977460     
0.27513    0.00883254      0.00973446     
0.27574    0.00873366      0.00969358     
0.27635    0.00902213      0.00965324     
0.27696    0.00863662      0.00961330     
0.27757    0.00905585      0.00957347     
0.27817    0.00925043      0.00953437     
0.27878    0.00919376      0.00949476     
0.27939    0.01087760      0.00945557     
0.28000    0.00980830      0.00941660     
0.28060    0.01040550      0.00937868     
0.28121    0.00974035      0.00934038     
0.28182    0.00805578      0.00930254     
0.28243    0.00841852      0.00926475     
0.28304    0.00874900      0.00922703     
0.28364    0.00892045      0.00919058     
0.28425    0.00956560      0.00915387     
0.28486    0.01038990      0.00911767     
0.28547    0.00909648      0.00908158     
0.28608    0.00768795      0.00904562     
0.28668    0.00724467      0.00901082     
0.28729    0.00796124      0.00897579     
0.28790    0.00827123      0.00894117     
0.28851    0.00880737      0.00890721     
0.28912    0.00785298      0.00887350     
0.28972    0.00964362      0.00884082     
0.29033    0.00958375      0.00880799     
0.29094    0.00918234      0.00877551     
0.29155    0.00961466      0.00874401     
0.29215    0.00922907      0.00871334     
0.29276    0.00869059      0.00868285     
0.29337    0.00683665      0.00865277     
0.29398    0.00686950      0.00862296     
0.29459    0.00714724      0.00859447     
0.29519    0.00733801      0.00856679     
0.29580    0.00814387      0.00853930     
0.29641    0.00856726      0.00851271     
0.29702    0.00825344      0.00848660     
0.29763    0.00776624      0.00846172     
0.29823    0.00796863      0.00843777     
0.29884    0.00769623      0.00841431     
0.29945    0.00874045      0.00839172     
0.30006    0.00888380      0.00836963     
0.30067    0.00976029      0.00834921     
0.30127    0.01070220      0.00832978     
0.30188    0.01125040      0.00831083     
0.30249    0.01154410      0.00829320     
0.30310    0.01073650      0.00827619     
0.30371    0.00882734      0.00826065     
0.30431    0.00872905      0.00824619     
0.30492    0.00929836      0.00823227     
0.30553    0.01028370      0.00821981     
0.30614    0.00978123      0.00820805     
0.30674    0.01030400      0.00819809     
0.30735    0.01028760      0.00818892     
0.30796    0.01003220      0.00818047     
0.30857    0.00956010      0.00817376     
0.30918    0.00876715      0.00816766     
0.30978    0.00981465      0.00816280     
0.31039    0.00877180      0.00815913     
0.31100    0.00953506      0.00815618     
0.31161    0.01003810      0.00815486     
0.31222    0.01029500      0.00815415     
0.31282    0.00921436      0.00815455     
0.31343    0.00931711      0.00815597     
0.31404    0.00902808      0.00815791     
0.31465    0.00950348      0.00816131     
0.31526    0.00886944      0.00816537     
0.31586    0.00794695      0.00817026     
0.31647    0.00959678      0.00817620     
0.31708    0.00847788      0.00818252     
0.31769    0.01247900      0.00818953     
0.31829    0.01094660      0.00819729     
0.31890    0.01016730      0.00820613     
0.31951    0.01055700      0.00821521     
0.32012    0.01046920      0.00822451     
0.32073    0.00998840      0.00823455     
0.32133    0.00955784      0.00824472     
