0.00E0	0.00E0	 0.00 
1.12E0	1.03E-1	 0.00 
2.24E0	4.10E-1	 0.00 
3.36E0	9.17E-1	 0.00 
4.48E0	1.62E0	 0.00 
5.59E0	2.50E0	 0.00 
6.71E0	3.55E0	 0.00 
7.83E0	4.76E0	 0.00 
8.95E0	6.10E0	 0.00 
1.01E1	7.56E0	 0.00 
1.12E1	9.11E0	 0.00 
1.23E1	1.07E1	 0.00 
1.34E1	1.24E1	 0.00 
1.45E1	1.41E1	 0.00 
1.57E1	1.57E1	 0.00 
1.68E1	1.74E1	 0.00 
1.79E1	1.90E1	 0.00 
1.90E1	2.05E1	 0.00 
2.01E1	2.20E1	 0.00 
2.13E1	2.34E1	 0.00 
2.24E1	2.46E1	 0.00 
2.35E1	2.58E1	 0.00 
2.46E1	2.68E1	 0.00 
2.57E1	2.78E1	 0.00 
2.69E1	2.86E1	 0.00 
2.80E1	2.93E1	 0.00 
2.91E1	2.98E1	 0.00 
3.02E1	3.03E1	 0.00 
3.13E1	3.06E1	 0.00 
3.24E1	3.08E1	 0.00 
3.36E1	3.08E1	 0.00 
3.47E1	3.08E1	 0.00 
3.58E1	3.06E1	 0.00 
3.69E1	3.03E1	 0.00 
3.80E1	2.99E1	 0.00 
3.92E1	2.94E1	 0.00 
4.03E1	2.88E1	 0.00 
4.14E1	2.81E1	 0.00 
4.25E1	2.73E1	 0.00 
4.36E1	2.64E1	 0.00 
4.48E1	2.55E1	 0.00 
4.59E1	2.46E1	 0.00 
4.70E1	2.36E1	 0.00 
4.81E1	2.26E1	 0.00 
4.92E1	2.16E1	 0.00 
5.03E1	2.06E1	 0.00 
5.15E1	1.97E1	 0.00 
5.26E1	1.87E1	 0.00 
5.37E1	1.77E1	 0.00 
5.48E1	1.68E1	 0.00 
5.59E1	1.59E1	 0.00 
5.71E1	1.51E1	 0.00 
5.82E1	1.43E1	 0.00 
5.93E1	1.35E1	 0.00 
6.04E1	1.28E1	 0.00 
6.15E1	1.21E1	 0.00 
6.27E1	1.14E1	 0.00 
6.38E1	1.08E1	 0.00 
6.49E1	1.02E1	 0.00 
6.60E1	9.71E0	 0.00 
6.71E1	9.20E0	 0.00 
6.82E1	8.72E0	 0.00 
6.94E1	8.26E0	 0.00 
7.05E1	7.82E0	 0.00 
7.16E1	7.39E0	 0.00 
7.27E1	6.98E0	 0.00 
7.38E1	6.58E0	 0.00 
7.50E1	6.20E0	 0.00 
7.61E1	5.83E0	 0.00 
7.72E1	5.47E0	 0.00 
7.83E1	5.13E0	 0.00 
7.94E1	4.80E0	 0.00 
8.06E1	4.49E0	 0.00 
8.17E1	4.19E0	 0.00 
8.28E1	3.91E0	 0.00 
8.39E1	3.65E0	 0.00 
8.50E1	3.39E0	 0.00 
8.61E1	3.15E0	 0.00 
8.73E1	2.91E0	 0.00 
8.84E1	2.68E0	 0.00 
8.95E1	2.45E0	 0.00 
9.06E1	2.24E0	 0.00 
9.17E1	2.04E0	 0.00 
9.29E1	1.85E0	 0.00 
9.40E1	1.68E0	 0.00 
9.51E1	1.53E0	 0.00 
9.62E1	1.40E0	 0.00 
9.73E1	1.29E0	 0.00 
9.85E1	1.21E0	 0.00 
9.96E1	1.15E0	 0.00 
1.01E2	1.11E0	 0.00 
1.02E2	1.08E0	 0.00 
1.03E2	1.05E0	 0.00 
1.04E2	1.02E0	 0.00 
1.05E2	9.71E-1	 0.00 
1.06E2	9.06E-1	 0.00 
1.07E2	8.17E-1	 0.00 
1.09E2	7.01E-1	 0.00 
1.10E2	5.57E-1	 0.00 
1.11E2	3.89E-1	 0.00 
1.12E2	2.01E-1	 0.00 
