# SAXS profile: number of points = 524, q_min = 0.01125, q_max = 0.329261, delta_q = 0.000608051625239006
# offset = 0.00000000000000, scaling c = 3.96701231087388e-07, Chi = 2.16465476775362
#  q       exp_intensity   model_intensity
0.07267    11.59160000     12.19398661    
0.07328    11.34780000     11.91566200    
0.07389    11.16750000     11.64146865    
0.07450    10.94550000     11.37348080    
0.07510    10.72850000     11.10819418    
0.07571    10.48090000     10.84877998    
0.07632    10.23090000     10.59376745    
0.07693    9.93801000      10.34233315    
0.07754    9.69437000      10.09747978    
0.07814    9.53984000      9.85526600     
0.07875    9.30361000      9.61870912     
0.07936    9.05599000      9.38649719     
0.07997    8.79326000      9.15727852     
0.08058    8.59271000      8.93492887     
0.08118    8.41177000      8.71476635     
0.08179    8.29525000      8.49993200     
0.08240    8.19262000      8.28974184     
0.08301    8.03352000      8.08205162     
0.08362    7.80285000      7.88118633     
0.08422    7.55166000      7.68284210     
0.08483    7.37279000      7.48878938     
0.08544    7.20311000      7.29958290     
0.08605    6.97451000      7.11273963     
0.08666    6.88472000      6.93162251     
0.08727    6.73021000      6.75360594     
0.08787    6.44645000      6.57919351     
0.08848    6.33785000      6.40975987     
0.08909    6.17951000      6.24253592     
0.08970    6.01957000      6.08053908     
0.09031    5.87779000      5.92155223     
0.09091    5.73077000      5.76553610     
0.09152    5.62340000      5.61452462     
0.09213    5.47519000      5.46531825     
0.09274    5.29625000      5.32082891     
0.09335    5.18590000      5.17948807     
0.09395    5.03650000      5.04051549     
0.09456    4.91720000      4.90652631     
0.09517    4.75182000      4.77440577     
0.09578    4.62723000      4.64604276     
0.09639    4.47728000      4.52091073     
0.09699    4.39034000      4.39762384     
0.09760    4.29249000      4.27901978     
0.09821    4.22244000      4.16231524     
0.09882    4.10407000      4.04871970     
0.09943    3.98447000      3.93836227     
0.10004    3.87672000      3.82963124     
0.10064    3.75364000      3.72510395     
0.10125    3.67505000      3.62236845     
0.10186    3.61294000      3.52216427     
0.10247    3.50490000      3.42516333     
0.10308    3.40474000      3.32947321     
0.10368    3.30699000      3.23746184     
0.10429    3.20738000      3.14733156     
0.10490    3.12824000      3.05922365     
0.10551    3.05984000      2.97423148     
0.10612    2.97970000      2.89054414     
0.10673    2.86750000      2.80978944     
0.10733    2.76007000      2.73093902     
0.10794    2.69344000      2.65366125     
0.10855    2.63551000      2.57929000     
0.10916    2.56292000      2.50620456     
0.10977    2.50346000      2.43550815     
0.11037    2.46309000      2.36672611     
0.11098    2.37355000      2.29914190     
0.11159    2.29567000      2.23445056     
0.11220    2.18906000      2.17078444     
0.11281    2.17439000      2.10905852     
0.11341    2.12606000      2.04921914     
0.11402    2.08623000      1.99035981     
0.11463    2.03697000      1.93396522     
0.11524    1.95893000      1.87866661     
0.11585    1.91354000      1.82491720     
0.11646    1.84478000      1.77301063     
0.11706    1.77784000      1.72196618     
0.11767    1.72399000      1.67301889     
0.11828    1.67811000      1.62511406     
0.11889    1.61168000      1.57843858     
0.11950    1.58588000      1.53352952     
0.12010    1.53460000      1.48938032     
0.12071    1.48643000      1.44690982     
0.12132    1.45504000      1.40556026     
0.12193    1.42641000      1.36515684     
0.12254    1.36007000      1.32645532     
0.12314    1.36669000      1.28841989     
0.12375    1.31677000      1.25179414     
0.12436    1.28812000      1.21622023     
0.12497    1.26937000      1.18137098     
0.12558    1.24212000      1.14815242     
0.12618    1.21316000      1.11551834     
0.12679    1.18399000      1.08397057     
0.12740    1.14269000      1.05351367     
0.12801    1.09680000      1.02361565     
0.12862    1.05842000      0.99521423     
0.12923    0.99081700      0.96735017     
0.12983    0.96011100      0.94040086     
0.13044    0.95586000      0.91446163     
0.13105    0.96776600      0.88901297     
0.13166    0.96368400      0.86479711     
0.13226    0.92776000      0.84114533     
0.13287    0.86409400      0.81822368     
0.13348    0.84138500      0.79624334     
0.13409    0.78956600      0.77473237     
0.13470    0.78671300      0.75423290     
0.13531    0.79382000      0.73430687     
0.13591    0.80325700      0.71494682     
0.13652    0.81080000      0.69652410     
0.13713    0.78714900      0.67848031     
0.13774    0.77343900      0.66126197     
0.13835    0.74318000      0.64461699     
0.13895    0.70394600      0.62840620     
0.13956    0.66801400      0.61308723     
0.14017    0.65934300      0.59807617     
0.14078    0.65980900      0.58375458     
0.14139    0.62719900      0.56999518     
0.14200    0.60911300      0.55655684     
0.14260    0.59799900      0.54395668     
0.14321    0.58703500      0.53164316     
0.14382    0.56920700      0.51985589     
0.14443    0.54104300      0.50861395     
0.14503    0.50202800      0.49764581     
0.14564    0.48569400      0.48737560     
0.14625    0.51912000      0.47739434     
0.14686    0.50982600      0.46780831     
0.14747    0.49487400      0.45875287     
0.14808    0.49342100      0.44993034     
0.14868    0.47369100      0.44166004     
0.14929    0.46997400      0.43368126     
0.14990    0.46093200      0.42601799     
0.15051    0.47987900      0.41883287     
0.15112    0.48589400      0.41184637     
0.15172    0.47473000      0.40530312     
0.15233    0.44654700      0.39903597     
0.15294    0.44946100      0.39299835     
0.15355    0.45916500      0.38739414     
0.15416    0.45195100      0.38195413     
0.15477    0.43994300      0.37684405     
0.15537    0.42227200      0.37200147     
0.15598    0.40864100      0.36732215     
0.15659    0.42214900      0.36303501     
0.15720    0.38943400      0.35887797     
0.15781    0.37675800      0.35496595     
0.15841    0.36006100      0.35129187     
0.15902    0.36805100      0.34774113     
0.15963    0.35170700      0.34449772     
0.16024    0.33954800      0.34137178     
0.16084    0.34388500      0.33842974     
0.16145    0.33495200      0.33568652     
0.16206    0.34619700      0.33303612     
0.16267    0.34584000      0.33060398     
0.16328    0.37458600      0.32828167     
0.16389    0.36374800      0.32608502     
0.16449    0.37300800      0.32405216     
0.16510    0.36851300      0.32208858     
0.16571    0.34301600      0.32028122     
0.16632    0.33197200      0.31855722     
0.16693    0.31992200      0.31690924     
0.16753    0.33439300      0.31538723     
0.16814    0.32597200      0.31391396     
0.16875    0.33213400      0.31254335     
0.16936    0.33320500      0.31123485     
0.16997    0.33158100      0.30996970     
0.17057    0.33065800      0.30879157     
0.17118    0.30972000      0.30764071     
0.17179    0.30408300      0.30654763     
0.17240    0.31459100      0.30549506     
0.17301    0.29662900      0.30446429     
0.17361    0.30789600      0.30348508     
0.17422    0.31945900      0.30251921     
0.17483    0.32181800      0.30157639     
0.17544    0.33716400      0.30064608     
0.17605    0.33132100      0.29972205     
0.17666    0.30614800      0.29881541     
0.17726    0.30656800      0.29790851     
0.17787    0.31413500      0.29700128     
0.17848    0.29861400      0.29609272     
0.17909    0.28620300      0.29518140     
0.17969    0.28913700      0.29425571     
0.18030    0.29545900      0.29332151     
0.18091    0.29994900      0.29238184     
0.18152    0.29522300      0.29140627     
0.18213    0.26481800      0.29041882     
0.18274    0.27950100      0.28940963     
0.18334    0.27139600      0.28837732     
0.18395    0.27146800      0.28732728     
0.18456    0.27374400      0.28623973     
0.18517    0.27450200      0.28513499     
0.18578    0.26490300      0.28399365     
0.18638    0.24834100      0.28282335     
0.18699    0.25791800      0.28163615     
0.18760    0.26451900      0.28039430     
0.18821    0.27224700      0.27913619     
0.18882    0.27704700      0.27784823     
0.18942    0.26036600      0.27651581     
0.19003    0.27792300      0.27516216     
0.19064    0.26076400      0.27377112     
0.19125    0.26656200      0.27235516     
0.19186    0.27992700      0.27089997     
0.19246    0.27777600      0.26941429     
0.19307    0.26748800      0.26791219     
0.19368    0.27159400      0.26635841     
0.19429    0.26434800      0.26478443     
0.19490    0.25357200      0.26318816     
0.19551    0.24462300      0.26155398     
0.19611    0.24346400      0.25990459     
0.19672    0.26095400      0.25822252     
0.19733    0.25452800      0.25651749     
0.19794    0.25720000      0.25479300     
0.19854    0.27760500      0.25304360     
0.19915    0.25525600      0.25128178     
0.19976    0.26351000      0.24949160     
0.20037    0.24990700      0.24768700     
0.20098    0.22882500      0.24587305     
0.20158    0.23148800      0.24403615     
0.20219    0.22782100      0.24219349     
0.20280    0.22077600      0.24033735     
0.20341    0.21299200      0.23847233     
0.20402    0.21127400      0.23660132     
0.20463    0.21205800      0.23472292     
0.20523    0.20533400      0.23284042     
0.20584    0.19664000      0.23095139     
0.20645    0.21679900      0.22906613     
0.20706    0.19643600      0.22718198     
0.20767    0.21593100      0.22529596     
0.20827    0.22727600      0.22341807     
0.20888    0.22577400      0.22155009     
0.20949    0.21038600      0.21968313     
0.21010    0.21931100      0.21781976     
0.21071    0.21055300      0.21597371     
0.21131    0.20604000      0.21413698     
0.21192    0.21245100      0.21230897     
0.21253    0.20440500      0.21050038     
0.21314    0.20692600      0.20870094     
0.21375    0.21427200      0.20692294     
0.21435    0.19003100      0.20516490     
0.21496    0.18391100      0.20342119     
0.21557    0.18179100      0.20170253     
0.21618    0.19852600      0.19999633     
0.21679    0.18994200      0.19831620     
0.21739    0.18551300      0.19666191     
0.21800    0.18430200      0.19502176     
0.21861    0.17930400      0.19341734     
0.21922    0.18202100      0.19182578     
0.21983    0.18327500      0.19026438     
0.22043    0.18668800      0.18873632     
0.22104    0.18891400      0.18722474     
0.22165    0.18133000      0.18575540     
0.22226    0.19924900      0.18430357     
0.22287    0.18907500      0.18287535     
0.22348    0.18301500      0.18148377     
0.22408    0.17386300      0.18010963     
0.22469    0.15365700      0.17878100     
0.22530    0.13720600      0.17747250     
0.22591    0.14161900      0.17618479     
0.22651    0.13371200      0.17494180     
0.22712    0.14623000      0.17371579     
0.22773    0.14445500      0.17252492     
0.22834    0.15784800      0.17135888     
0.22895    0.17027600      0.17021255     
0.22956    0.15918400      0.16911202     
0.23016    0.14596900      0.16802697     
0.23077    0.16117600      0.16697223     
0.23138    0.15268600      0.16594495     
0.23199    0.16525700      0.16493426     
0.23259    0.16392600      0.16396520     
0.23320    0.15959800      0.16301091     
0.23381    0.14911500      0.16208431     
0.23442    0.15756100      0.16118153     
0.23503    0.15160400      0.16029132     
0.23564    0.14026900      0.15944087     
0.23624    0.14038400      0.15860398     
0.23685    0.13779300      0.15778747     
0.23746    0.14278900      0.15699779     
0.23807    0.13933500      0.15621980     
0.23867    0.15219100      0.15546581     
0.23928    0.15048900      0.15472670     
0.23989    0.13959800      0.15400466     
0.24050    0.13394000      0.15330759     
0.24111    0.15266900      0.15262035     
0.24172    0.14698400      0.15195357     
0.24232    0.14001200      0.15129727     
0.24293    0.13207100      0.15065020     
0.24354    0.11409500      0.15002401     
0.24415    0.11376100      0.14940442     
0.24476    0.13122600      0.14879711     
0.24536    0.15037600      0.14820137     
0.24597    0.16227600      0.14761346     
0.24658    0.15232400      0.14703972     
0.24719    0.16179900      0.14647101     
0.24779    0.14741400      0.14591202     
0.24840    0.15540100      0.14535924     
0.24901    0.15496800      0.14480982     
0.24962    0.14188800      0.14427130     
0.25023    0.16094000      0.14373475     
0.25083    0.13151800      0.14320150     
0.25144    0.13764000      0.14267699     
0.25205    0.13582600      0.14215589     
0.25266    0.13358900      0.14163645     
0.25327    0.14860800      0.14111968     
0.25388    0.14649200      0.14060632     
0.25448    0.13341400      0.14009394     
0.25509    0.14714200      0.13958225     
0.25570    0.13001700      0.13907310     
0.25631    0.12425700      0.13856418     
0.25692    0.12869700      0.13805549     
0.25752    0.12961700      0.13754906     
0.25813    0.12144500      0.13704273     
0.25874    0.14078900      0.13653547     
0.25935    0.14276000      0.13602898     
0.25995    0.14197200      0.13552306     
0.26056    0.14293900      0.13501364     
0.26117    0.11755500      0.13450514     
0.26178    0.12112000      0.13399972     
0.26239    0.12404600      0.13348950     
0.26299    0.12113200      0.13297655     
0.26360    0.12182000      0.13246766     
0.26421    0.13019800      0.13195845     
0.26482    0.13287400      0.13144860     
0.26543    0.14285900      0.13093848     
0.26604    0.13013700      0.13042834     
0.26664    0.11025900      0.12991979     
0.26725    0.11063900      0.12941199     
0.26786    0.11648000      0.12890527     
0.26847    0.09972880      0.12839754     
0.26908    0.10055400      0.12789019     
0.26968    0.10950500      0.12738765     
0.27029    0.10549800      0.12688515     
0.27090    0.11400100      0.12638269     
0.27151    0.10489700      0.12588829     
0.27211    0.11114000      0.12539572     
0.27272    0.12329200      0.12490411     
0.27333    0.11191100      0.12441302     
0.27394    0.12753000      0.12392236     
0.27455    0.11594200      0.12344426     
0.27515    0.11739100      0.12296798     
0.27576    0.12661000      0.12249293     
0.27637    0.13302000      0.12202610     
0.27698    0.13626500      0.12156453     
0.27759    0.13923000      0.12111028     
0.27820    0.13028300      0.12065942     
0.27880    0.11581500      0.12021516     
0.27941    0.11048600      0.11977974     
0.28002    0.11759800      0.11934887     
0.28063    0.11714900      0.11892829     
0.28123    0.11875000      0.11851351     
0.28184    0.10658200      0.11810911     
0.28245    0.11502400      0.11771283     
0.28306    0.10991600      0.11732086     
0.28367    0.10822700      0.11694275     
0.28427    0.09672850      0.11657219     
0.28488    0.11188200      0.11621084     
0.28549    0.09548380      0.11586013     
0.28610    0.11844600      0.11551480     
0.28671    0.11810300      0.11518410     
0.28731    0.12046900      0.11486251     
0.28792    0.12063900      0.11454943     
0.28853    0.11749000      0.11425101     
0.28914    0.12087400      0.11395872     
0.28975    0.11389600      0.11367993     
0.29035    0.10904100      0.11341186     
0.29096    0.08580150      0.11315146     
0.29157    0.09769040      0.11290883     
0.29218    0.08994000      0.11267233     
0.29279    0.10976300      0.11244778     
0.29339    0.12207800      0.11223339     
0.29400    0.11684200      0.11202460     
0.29461    0.12184700      0.11183750     
0.29522    0.11934900      0.11165604     
0.29583    0.11685500      0.11148389     
0.29643    0.11726800      0.11132344     
0.29704    0.12661600      0.11116896     
0.29765    0.11932600      0.11103160     
0.29826    0.12514300      0.11090148     
0.29886    0.10732000      0.11078122     
0.29947    0.10573900      0.11067113     
0.30008    0.10252300      0.11056614     
0.30069    0.10197700      0.11047549     
0.30130    0.09964500      0.11039174     
0.30190    0.09552150      0.11031523     
0.30251    0.09994740      0.11025015     
0.30312    0.10597200      0.11018984     
0.30373    0.10688100      0.11014021     
0.30434    0.09942240      0.11009552     
0.30495    0.11043600      0.11005481     
0.30555    0.10757500      0.11002386     
0.30616    0.11086300      0.10999744     
0.30677    0.11453200      0.10998080     
0.30738    0.11734700      0.10996686     
0.30798    0.12621500      0.10995460     
0.30859    0.12831400      0.10995271     
0.30920    0.11201100      0.10995243     
0.30981    0.11704100      0.10995486     
0.31042    0.11409200      0.10996264     
0.31102    0.12839800      0.10997294     
0.31163    0.12693400      0.10998436     
0.31224    0.11328200      0.10999766     
0.31285    0.09366210      0.11001384     
0.31346    0.08493730      0.11003086     
0.31406    0.09943690      0.11004815     
0.31467    0.10301100      0.11006527     
0.31528    0.11083800      0.11008262     
0.31589    0.13221500      0.11010022     
0.31650    0.11071200      0.11011756     
0.31710    0.11032900      0.11013359     
0.31771    0.12022300      0.11014344     
0.31832    0.12118800      0.11015479     
0.31893    0.11207200      0.11016750     
0.31954    0.13468200      0.11017211     
0.32014    0.14103100      0.11017460     
0.32075    0.13704900      0.11017378     
0.32136    0.13258200      0.11016915     
0.32197    0.11666500      0.11016188     
0.32257    0.08668910      0.11014608     
0.32318    0.08170750      0.11012730     
0.32379    0.08618430      0.11010271     
0.32440    0.08118170      0.11007208     
0.32501    0.07471930      0.11003814     
0.32561    0.10072500      0.10999273     
0.32622    0.07432800      0.10994420     
0.32683    0.09479710      0.10989024     
0.32744    0.11009200      0.10982896     
0.32805    0.11248500      0.10976376     
0.32865    0.12573000      0.10968556     
0.32926    0.13079600      0.10960275     
