# SAXS profile: number of points = 502, q_min = 0.01855, q_max = 0.32318, delta_q = 0.000608043912175649
# offset = 0.00000000000000, scaling c = 8.35359372354516e-05, Chi = 1.05030012130737
#  q       exp_intensity   model_intensity
0.13895    91.16790000     92.18564864    
0.13956    89.40390000     91.12600107    
0.14017    89.03620000     90.07260758    
0.14078    87.45420000     89.03845144    
0.14139    87.18700000     88.02059718    
0.14200    85.13600000     87.01506053    
0.14260    83.54220000     86.04729487    
0.14321    83.92600000     85.07153729    
0.14382    83.59690000     84.11127975    
0.14443    82.54990000     83.17046844    
0.14503    80.06270000     82.25009064    
0.14564    80.20680000     81.33558806    
0.14625    79.46260000     80.42995353    
0.14686    78.88350000     79.53976214    
0.14747    77.33490000     78.66285328    
0.14808    77.20390000     77.79337366    
0.14868    75.21910000     76.95549162    
0.14929    74.84480000     76.11554586    
0.14990    74.79930000     75.28342934    
0.15051    74.46040000     74.46723276    
0.15112    72.43510000     73.65785783    
0.15172    72.32800000     72.87893845    
0.15233    71.03330000     72.09429480    
0.15294    71.36610000     71.31785134    
0.15355    70.55350000     70.55704924    
0.15416    70.43770000     69.80463892    
0.15477    67.82910000     69.06273277    
0.15537    67.49510000     68.34295627    
0.15598    67.27160000     67.61748263    
0.15659    65.93180000     66.91002518    
0.15720    65.24880000     66.20608950    
0.15781    65.65170000     65.51247973    
0.15841    64.00150000     64.84073355    
0.15902    65.53840000     64.16511306    
0.15963    64.05450000     63.50191963    
0.16024    63.71720000     62.84462088    
0.16084    62.73220000     62.20703616    
0.16145    61.56170000     61.57095870    
0.16206    61.40460000     60.93817127    
0.16267    61.17610000     60.31802000    
0.16328    60.21650000     59.70589585    
0.16389    59.11870000     59.09952208    
0.16449    57.77830000     58.51371380    
0.16510    59.38160000     57.92273946    
0.16571    57.06620000     57.34443676    
0.16632    57.46670000     56.77111859    
0.16693    56.05940000     56.20378199    
0.16753    56.82480000     55.65660794    
0.16814    55.75760000     55.10614577    
0.16875    55.34770000     54.56383377    
0.16936    54.24040000     54.02846574    
0.16997    54.55970000     53.49936217    
0.17057    53.75610000     52.98852981    
0.17118    52.37710000     52.47316219    
0.17179    53.60700000     51.96588845    
0.17240    52.55640000     51.46738829    
0.17301    51.61230000     50.97157119    
0.17361    52.03330000     50.49466564    
0.17422    50.94940000     50.01499436    
0.17483    49.51490000     49.54083381    
0.17544    50.56180000     49.07414190    
0.17605    50.11790000     48.61120723    
0.17666    49.75310000     48.15929602    
0.17726    49.48080000     47.71776444    
0.17787    48.83400000     47.27449211    
0.17848    47.88900000     46.84036248    
0.17909    47.32440000     46.40856780    
0.17969    46.22480000     45.99194702    
0.18030    46.71230000     45.57436339    
0.18091    44.70370000     45.16053616    
0.18152    46.09050000     44.75418731    
0.18213    44.77840000     44.35112402    
0.18274    45.60430000     43.95655036    
0.18334    44.73840000     43.57220839    
0.18395    43.21720000     43.18526386    
0.18456    44.83560000     42.80751769    
0.18517    43.37180000     42.43170156    
0.18578    43.97030000     42.06192555    
0.18638    42.92740000     41.70444929    
0.18699    43.06450000     41.34294769    
0.18760    42.40990000     40.98927487    
0.18821    40.58540000     40.63963107    
0.18882    41.85070000     40.29430070    
0.18942    41.73200000     39.95959263    
0.19003    41.03990000     39.62186830    
0.19064    40.94220000     39.29293136    
0.19125    40.81880000     38.96574117    
0.19186    40.45320000     38.64257727    
0.19246    39.53670000     38.33142306    
0.19307    40.46640000     38.01656109    
0.19368    38.88940000     37.70762254    
0.19429    38.30430000     37.40300215    
0.19490    38.63090000     37.10102680    
0.19551    38.56220000     36.80454008    
0.19611    37.32170000     36.51614806    
0.19672    37.98050000     36.22726082    
0.19733    35.95880000     35.94173064    
0.19794    36.86030000     35.66003611    
0.19854    35.78150000     35.38757978    
0.19915    35.53180000     35.11262595    
0.19976    34.99130000     34.84297784    
0.20037    35.61270000     34.57600971    
0.20098    36.06780000     34.31141597    
0.20158    35.28830000     34.05739973    
0.20219    35.29770000     33.80010311    
0.20280    33.91230000     33.54668839    
0.20341    33.80930000     33.29783196    
0.20402    33.73040000     33.04993939    
0.20463    33.11260000     32.80714719    
0.20523    32.64010000     32.57113206    
0.20584    34.03310000     32.33323826    
0.20645    32.31600000     32.09918626    
0.20706    33.46070000     31.86789453    
0.20767    32.35390000     31.63973160    
0.20827    31.82330000     31.41760945    
0.20888    31.31030000     31.19558815    
0.20949    32.05790000     30.97591844    
0.21010    31.36050000     30.75781837    
0.21071    31.95520000     30.54454512    
0.21131    31.21780000     30.33599336    
0.21192    30.89070000     30.12694949    
0.21253    29.87950000     29.92058497    
0.21314    30.21060000     29.71571395    
0.21375    29.19730000     29.51494093    
0.21435    29.79850000     29.31893638    
0.21496    30.01620000     29.12139396    
0.21557    29.69150000     28.92812973    
0.21618    28.57890000     28.73529493    
0.21679    29.46990000     28.54515204    
0.21739    29.03370000     28.36141568    
0.21800    28.01200000     28.17496448    
0.21861    28.14560000     27.99185577    
0.21922    27.01470000     27.81090750    
0.21983    27.42910000     27.63122049    
0.22043    25.64040000     27.45789609    
0.22104    26.57730000     27.28195643    
0.22165    26.46250000     27.10893254    
0.22226    25.92910000     26.93810776    
0.22287    25.75330000     26.76807882    
0.22348    26.04740000     26.60038276    
0.22408    24.73650000     26.43740433    
0.22469    26.55860000     26.27359575    
0.22530    25.30860000     26.11189420    
0.22591    26.06530000     25.95050153    
0.22651    24.82160000     25.79429107    
0.22712    25.50230000     25.63733543    
0.22773    23.86710000     25.48145148    
0.22834    24.51390000     25.32693666    
0.22895    23.86880000     25.17441747    
0.22956    24.33780000     25.02337819    
0.23016    24.31360000     24.87655541    
0.23077    24.29660000     24.72808637    
0.23138    23.78860000     24.58094449    
0.23199    24.00240000     24.43551542    
0.23259    23.26770000     24.29376163    
0.23320    23.08010000     24.15127366    
0.23381    23.36910000     24.00927715    
0.23442    23.64580000     23.86852688    
0.23503    23.37140000     23.72934306    
0.23564    23.25500000     23.59125679    
0.23624    22.66540000     23.45613849    
0.23685    22.85730000     23.32074370    
0.23746    21.98390000     23.18576633    
0.23807    22.83640000     23.05229743    
0.23867    22.39130000     22.92148800    
0.23928    21.75570000     22.78923825    
0.23989    21.90320000     22.65875589    
0.24050    21.29840000     22.52872079    
0.24111    21.48210000     22.40011292    
0.24172    22.53140000     22.27172562    
0.24232    21.30390000     22.14610595    
0.24293    20.77990000     22.01987085    
0.24354    21.84830000     21.89390734    
0.24415    20.80580000     21.76923229    
0.24476    20.21130000     21.64448727    
0.24536    20.45820000     21.52336746    
0.24597    20.34560000     21.39981242    
0.24658    21.44040000     21.27729535    
0.24719    20.00100000     21.15598680    
0.24779    21.18290000     21.03640670    
0.24840    19.47350000     20.91624829    
0.24901    20.39120000     20.79551352    
0.24962    18.75700000     20.67565371    
0.25023    20.19030000     20.55690294    
0.25083    18.22050000     20.43963662    
0.25144    19.29290000     20.32193883    
0.25205    17.99810000     20.20367666    
0.25266    20.11400000     20.08584930    
0.25327    19.08430000     19.96916702    
0.25388    19.74660000     19.85198953    
0.25448    18.23730000     19.73788711    
0.25509    19.43820000     19.62117052    
0.25570    18.75700000     19.50575201    
0.25631    18.19050000     19.38967145    
0.25692    18.59890000     19.27376716    
0.25752    18.59980000     19.16096373    
0.25813    18.38590000     19.04554253    
0.25874    18.55480000     18.93118091    
0.25935    17.97840000     18.81615923    
0.25995    17.83730000     18.70397460    
0.26056    18.30400000     18.58916630    
0.26117    17.53960000     18.47448165    
0.26178    17.81960000     18.36091588    
0.26239    17.66420000     18.24646515    
0.26299    18.12320000     18.13466791    
0.26360    17.27560000     18.02046847    
0.26421    18.35280000     17.90710668    
0.26482    17.16700000     17.79298712    
0.26543    16.98330000     17.67971130    
0.26604    17.14430000     17.56566467    
0.26664    17.96340000     17.45357476    
0.26725    16.75230000     17.34046455    
0.26786    17.12950000     17.22664760    
0.26847    16.11990000     17.11355084    
0.26908    15.95110000     16.99966561    
0.26968    15.21410000     16.88851185    
0.27029    16.73670000     16.77470532    
0.27090    15.46070000     16.66164887    
0.27151    15.91770000     16.54802713    
0.27211    16.34400000     16.43629198    
0.27272    16.04770000     16.32337827    
0.27333    15.71880000     16.20961169    
0.27394    15.56880000     16.09650612    
0.27455    15.13620000     15.98302753    
0.27515    15.38760000     15.87213157    
0.27576    16.19190000     15.75846519    
0.27637    15.83500000     15.64572304    
0.27698    16.17410000     15.53237439    
0.27759    16.84960000     15.41978792    
0.27820    16.26470000     15.30653828    
0.27880    15.96380000     15.19596825    
0.27941    15.85150000     15.08291652    
0.28002    15.30540000     14.96991538    
0.28063    15.42770000     14.85782346    
0.28123    14.34400000     14.74700219    
0.28184    15.19070000     14.63521775    
0.28245    14.55470000     14.52291476    
0.28306    14.70380000     14.41138166    
0.28367    14.67730000     14.29943111    
0.28427    13.48900000     14.19019144    
0.28488    14.29080000     14.07871108    
0.28549    14.06340000     13.96812828    
0.28610    13.93800000     13.85701801    
0.28671    14.85380000     13.74695211    
0.28731    14.43260000     13.63830669    
0.28792    14.07480000     13.52872716    
0.28853    14.55100000     13.41906392    
0.28914    13.23560000     13.31023165    
0.28975    14.79170000     13.20115500    
0.29035    12.83820000     13.09494797    
0.29096    13.79750000     12.98667622    
0.29157    13.19550000     12.87962568    
0.29218    13.40290000     12.77224200    
0.29279    12.89890000     12.66543052    
0.29339    14.27170000     12.56140822    
0.29400    13.32820000     12.45528393    
0.29461    13.80750000     12.35086358    
0.29522    13.48300000     12.24612888    
0.29583    13.80210000     12.14245332    
0.29643    13.09570000     12.04063477    
0.29704    13.35880000     11.93804791    
0.29765    13.20700000     11.83594059    
0.29826    13.29090000     11.73487561    
0.29886    12.29580000     11.63556003    
0.29947    13.39370000     11.53597238    
0.30008    12.73220000     11.43625259    
0.30069    13.64950000     11.33818855    
0.30130    13.09330000     11.24019182    
0.30190    12.73110000     11.14494332    
0.30251    12.66760000     11.04872203    
0.30312    12.31060000     10.95351419    
0.30373    13.79620000     10.85890283    
0.30434    12.32300000     10.76556037    
0.30495    13.14830000     10.67231041    
0.30555    12.46710000     10.58237371    
0.30616    12.43340000     10.49098028    
0.30677    12.71290000     10.40129466    
0.30738    12.47630000     10.31202965    
0.30798    11.50780000     10.22525022    
0.30859    12.43880000     10.13861362    
0.30920    12.29880000     10.05208268    
0.30981    11.45650000     9.96710065     
0.31042    11.51050000     9.88279214     
0.31102    13.05990000     9.80088448     
0.31163    11.73380000     9.71875395     
0.31224    11.44390000     9.63778058     
0.31285    11.69570000     9.55744536     
0.31346    13.13960000     9.47889145     
0.31406    11.34310000     9.40178666     
0.31467    13.37310000     9.32534399     
0.31528    11.41670000     9.24934407     
0.31589    11.85500000     9.17480521     
0.31650    10.74840000     9.10127995     
0.31710    10.82430000     9.02997092     
0.31771    11.22040000     8.95849426     
0.31832    11.80390000     8.88851028     
0.31893    11.38310000     8.81909515     
0.31954    10.28750000     8.75160421     
0.32014    14.04620000     8.68543868     
0.32075    10.16010000     8.61997179     
0.32136    12.88180000     8.55565488     
0.32197    11.02610000     8.49175072     
0.32257    12.62160000     8.43083182     
0.32318    12.46360000     8.36916205     
