# SAXS profile: number of points = 485, q_min = 0.024629, q_max = 0.327438, delta_q = 0.000611735353535354
# offset = 0.00000000000000, scaling c = 1.91409458871015e-06, Chi = 1.70850826475348
#  q       exp_intensity   model_intensity
0.16753    0.39263900      0.42367131     
0.16814    0.42307000      0.42074543     
0.16875    0.44896100      0.41821935     
0.16936    0.43413900      0.41606274     
0.16997    0.44622000      0.41427517     
0.17057    0.37538800      0.41283513     
0.17118    0.40418400      0.41171644     
0.17179    0.47328800      0.41091178     
0.17240    0.53257200      0.41039938     
0.17301    0.50793800      0.41016261     
0.17361    0.47990900      0.41019399     
0.17422    0.40090200      0.41047149     
0.17483    0.41582600      0.41098239     
0.17544    0.40774700      0.41169784     
0.17605    0.31951100      0.41262643     
0.17666    0.36993200      0.41375141     
0.17726    0.40806100      0.41503768     
0.17787    0.34630000      0.41649435     
0.17848    0.38405500      0.41808987     
0.17909    0.41263900      0.41983011     
0.17969    0.45532200      0.42168472     
0.18030    0.30252300      0.42365033     
0.18091    0.30573300      0.42571460     
0.18152    0.24068700      0.42785408     
0.18213    0.18277200      0.43007292     
0.18274    0.33722500      0.43235877     
0.18334    0.27539200      0.43468792     
0.18395    0.36416300      0.43705790     
0.18456    0.24176100      0.43946874     
0.18517    0.29507600      0.44190179     
0.18578    0.31423600      0.44433955     
0.18638    0.26339100      0.44678382     
0.18699    0.19775400      0.44923146     
0.18760    0.25472000      0.45166443     
0.18821    0.25309600      0.45408123     
0.18882    0.40315800      0.45647549     
0.18942    0.42927100      0.45882046     
0.19003    0.37761500      0.46114000     
0.19064    0.35136200      0.46339624     
0.19125    0.31032600      0.46559704     
0.19186    0.32634500      0.46774512     
0.19246    0.38248000      0.46983088     
0.19307    0.41079000      0.47184717     
0.19368    0.40172700      0.47378715     
0.19429    0.40256200      0.47564063     
0.19490    0.36846700      0.47741059     
0.19551    0.43202300      0.47909412     
0.19611    0.35225500      0.48068554     
0.19672    0.45340300      0.48218513     
0.19733    0.36302200      0.48359020     
0.19794    0.38265100      0.48489198     
0.19854    0.33619900      0.48608031     
0.19915    0.39594900      0.48717208     
0.19976    0.37733500      0.48815298     
0.20037    0.33227500      0.48902298     
0.20098    0.29682400      0.48978610     
0.20158    0.39326000      0.49042121     
0.20219    0.30435600      0.49094847     
0.20280    0.37003000      0.49136469     
0.20341    0.28879500      0.49165806     
0.20402    0.26468100      0.49184074     
0.20463    0.20682400      0.49190571     
0.20523    0.26537100      0.49185248     
0.20584    0.32626400      0.49168693     
0.20645    0.30140400      0.49140951     
0.20706    0.25149000      0.49101557     
0.20767    0.21050500      0.49049955     
0.20827    0.15387700      0.48987316     
0.20888    0.17290300      0.48914146     
0.20949    0.29174800      0.48829589     
0.21010    0.33990700      0.48734346     
0.21071    0.31958800      0.48627851     
0.21131    0.33412700      0.48511147     
0.21192    0.27531800      0.48383954     
0.21253    0.38223600      0.48246536     
0.21314    0.36750000      0.48098712     
0.21375    0.38428000      0.47940551     
0.21435    0.36565300      0.47773441     
0.21496    0.35664600      0.47596447     
0.21557    0.36209500      0.47410840     
0.21618    0.37314400      0.47215348     
0.21679    0.35242300      0.47012197     
0.21739    0.31155100      0.46799754     
0.21800    0.34752300      0.46579583     
0.21861    0.32454900      0.46352349     
0.21922    0.33144800      0.46116579     
0.21983    0.36839900      0.45873480     
0.22043    0.39042900      0.45623925     
0.22104    0.33435400      0.45367848     
0.22165    0.24008500      0.45105257     
0.22226    0.30978100      0.44836884     
0.22287    0.26537200      0.44562468     
0.22348    0.25806400      0.44282771     
0.22408    0.21310800      0.43997303     
0.22469    0.33643900      0.43708082     
0.22530    0.25343200      0.43413764     
0.22591    0.36163100      0.43115144     
0.22651    0.34789300      0.42811744     
0.22712    0.30430400      0.42505286     
0.22773    0.25157900      0.42195380     
0.22834    0.29596200      0.41882867     
0.22895    0.28545800      0.41567367     
0.22956    0.31332100      0.41249512     
0.23016    0.31957300      0.40929674     
0.23077    0.33181000      0.40607887     
0.23138    0.18816100      0.40284230     
0.23199    0.23156700      0.39960006     
0.23259    0.26951000      0.39634712     
0.23320    0.22863900      0.39307723     
0.23381    0.35602200      0.38980676     
0.23442    0.25138100      0.38653667     
0.23503    0.28745100      0.38326565     
0.23564    0.29893700      0.37999629     
0.23624    0.24358100      0.37673021     
0.23685    0.24307300      0.37347729     
0.23746    0.23240600      0.37024070     
0.23807    0.23096200      0.36699962     
0.23867    0.27109600      0.36378591     
0.23928    0.25011100      0.36057988     
0.23989    0.26095700      0.35738770     
0.24050    0.20352500      0.35422995     
0.24111    0.21122600      0.35109456     
0.24172    0.18164400      0.34797877     
0.24232    0.14695500      0.34489133     
0.24293    0.21594700      0.34182952     
0.24354    0.28106300      0.33879951     
0.24415    0.36261700      0.33579928     
0.24476    0.32373000      0.33283145     
0.24536    0.26988400      0.32990290     
0.24597    0.18175100      0.32700638     
0.24658    0.20926200      0.32414688     
0.24719    0.19208200      0.32133516     
0.24779    0.20934900      0.31855709     
0.24840    0.20347200      0.31581038     
0.24901    0.24416900      0.31311298     
0.24962    0.10741800      0.31045795     
0.25023    0.22245100      0.30784985     
0.25083    0.14840200      0.30528532     
0.25144    0.26976600      0.30276984     
0.25205    0.17639900      0.30029873     
0.25266    0.23207800      0.29786699     
0.25327    0.22650900      0.29549546     
0.25388    0.24557900      0.29316315     
0.25448    0.16323500      0.29087910     
0.25509    0.12092300      0.28864687     
0.25570    0.11782500      0.28646507     
0.25631    0.11741200      0.28433321     
0.25692    0.14666300      0.28224828     
0.25752    0.12856100      0.28021362     
0.25813    0.24337600      0.27823368     
0.25874    0.19509500      0.27630287     
0.25935    0.21592400      0.27441993     
0.25995    0.12416100      0.27258429     
0.26056    0.15111200      0.27080865     
0.26117    0.12472100      0.26906908     
0.26178    0.21254400      0.26738690     
0.26239    0.20619700      0.26576067     
0.26299    0.17231400      0.26417263     
0.26360    0.20709800      0.26264752     
0.26421    0.18149500      0.26116714     
