0	0	0
0.75	2.41E-6	1.978E-9
1.5	4.22E-6	2.662E-9
2.25	5.542E-6	2.291E-9
3	6.547E-6	1.318E-9
3.75	7.441E-6	1.158E-9
4.5	8.441E-6	2.397E-9
5.25	9.747E-6	3.541E-9
6	1.152E-5	4.185E-9
6.75	1.385E-5	4.243E-9
7.5	1.677E-5	3.848E-9
8.25	2.024E-5	3.392E-9
9	2.416E-5	3.428E-9
9.75	2.838E-5	4.088E-9
10.5	3.273E-5	4.92E-9
11.25	3.706E-5	5.499E-9
12	4.121E-5	5.632E-9
12.75	4.51E-5	5.338E-9
13.5	4.866E-5	4.84E-9
14.25	5.189E-5	4.517E-9
15	5.484E-5	4.67E-9
15.75	5.76E-5	5.199E-9
16.5	6.024E-5	5.748E-9
17.25	6.286E-5	6.045E-9
18	6.553E-5	6.028E-9
18.75	6.827E-5	5.842E-9
19.5	7.108E-5	5.79E-9
20.25	7.391E-5	6.136E-9
21	7.667E-5	6.87E-9
21.75	7.925E-5	7.743E-9
22.5	8.153E-5	8.496E-9
23.25	8.34E-5	8.994E-9
24	8.48E-5	9.244E-9
24.75	8.566E-5	9.359E-9
25.5	8.599E-5	9.486E-9
26.25	8.583E-5	9.714E-9
27	8.526E-5	1.002E-8
27.75	8.438E-5	1.031E-8
28.5	8.33E-5	1.048E-8
29.25	8.211E-5	1.052E-8
30	8.091E-5	1.05E-8
30.75	7.974E-5	1.054E-8
31.5	7.861E-5	1.071E-8
32.25	7.748E-5	1.1E-8
33	7.631E-5	1.132E-8
33.75	7.501E-5	1.154E-8
34.5	7.348E-5	1.158E-8
35.25	7.165E-5	1.146E-8
36	6.944E-5	1.122E-8
36.75	6.683E-5	1.098E-8
37.5	6.381E-5	1.079E-8
38.25	6.041E-5	1.067E-8
39	5.671E-5	1.064E-8
39.75	5.28E-5	1.071E-8
40.5	4.879E-5	1.093E-8
41.25	4.479E-5	1.139E-8
42	4.09E-5	1.211E-8
42.75	3.72E-5	1.299E-8
43.5	3.376E-5	1.389E-8
44.25	3.06E-5	1.462E-8
45	2.774E-5	1.509E-8
45.75	2.515E-5	1.526E-8
46.5	2.281E-5	1.521E-8
47.25	2.068E-5	1.507E-8
48	1.874E-5	1.497E-8
48.75	1.694E-5	1.501E-8
49.5	1.529E-5	1.522E-8
50.25	1.375E-5	1.557E-8
51	1.235E-5	1.602E-8
51.75	1.109E-5	1.654E-8
52.5	9.969E-6	1.712E-8
53.25	9.01E-6	1.771E-8
54	8.209E-6	1.826E-8
54.75	7.559E-6	1.868E-8
55.5	7.045E-6	1.888E-8
56.25	6.638E-6	1.883E-8
57	6.309E-6	1.861E-8
57.75	6.022E-6	1.832E-8
58.5	5.745E-6	1.813E-8
59.25	5.451E-6	1.814E-8
60	5.122E-6	1.837E-8
60.75	4.752E-6	1.873E-8
61.5	4.344E-6	1.911E-8
62.25	3.909E-6	1.942E-8
63	3.466E-6	1.965E-8
63.75	3.037E-6	1.983E-8
64.5	2.642E-6	2.002E-8
65.25	2.295E-6	2.026E-8
66	2.006E-6	2.051E-8
66.75	1.776E-6	2.075E-8
67.5	1.597E-6	2.093E-8
68.25	1.458E-6	2.106E-8
69	1.341E-6	2.118E-8
69.75	1.229E-6	2.126E-8
70.5	1.106E-6	2.121E-8
71.25	9.617E-7	2.079E-8
72	7.916E-7	1.964E-8
72.75	5.984E-7	1.735E-8
73.5	3.916E-7	1.353E-8
74.25	1.861E-7	7.837E-9
75	0	0
