       0.1480855         60.95517
       0.1486485         60.46246
       0.1492115         59.45742
       0.1497745         59.00988
       0.1503375         58.12824
       0.1509005          57.0514
       0.1514635         55.92682
        0.152027         55.00187
       0.1525905         54.36277
       0.1531535         53.17187
       0.1537165          52.6555
       0.1542795         52.19144
       0.1548425         51.38744
       0.1554055         51.17355
       0.1559685         49.89671
       0.1565315         49.31131
       0.1570945         47.73192
       0.1576575         46.75089
       0.1582205         46.28526
       0.1587835         44.95918
       0.1593465         43.99269
       0.1599095         42.53635
       0.1604725         41.80799
       0.1610355         41.32468
       0.1615985         40.81868
       0.1621615         40.06986
       0.1627245         40.26084
       0.1632875         39.56824
       0.1638505         38.94607
       0.1644135         37.95885
       0.1649765         37.14495
       0.1655395         36.23671
       0.1661025         35.04207
       0.1666655         34.44842
       0.1672285         34.09187
       0.1677915         33.51522
       0.1683545         32.84828
       0.1689175         33.06478
       0.1694805         32.77595
       0.1700435         32.53247
       0.1706065         31.74733
       0.1711695         30.92055
       0.1717325         29.82205
       0.1722955         28.30585
       0.1728585         27.32218
       0.1734215         26.35935
       0.1739845         26.09922
       0.1745475         25.45779
       0.1751105         25.06903
       0.1756735         24.52112
       0.1762365         23.98008
       0.1767995          23.4872
       0.1773625         22.47086
       0.1779255         21.89675
       0.1784885         20.76387
       0.1790515         20.39546
       0.1796145         19.99069
       0.1801775         19.14516
       0.1807405         19.14377
       0.1813035         18.74942
       0.1818665           18.656
       0.1824295         18.26639
       0.1829925         17.75495
       0.1835555         17.91403
       0.1841185         17.07965
       0.1846815         17.05024
       0.1852445          17.4256
       0.1858075         16.96824
       0.1863705         16.51891
        0.186934         15.77115
       0.1874975         15.73574
       0.1880605         15.57904
       0.1886235         14.96965
       0.1891865         15.24662
       0.1897495         15.04392
       0.1903125         15.13339
       0.1908755         14.97774
       0.1914385         14.08517
       0.1920015         13.51002
        0.192564          12.2584
       0.1931265         11.72041
       0.1936895         11.14408
       0.1942525         10.70594
       0.1948155         10.59518
       0.1953785         10.71136
       0.1959415          10.9035
       0.1965045          10.9708
       0.1970675         11.34561
       0.1976305         11.23927
       0.1981935         11.33523
       0.1987565         11.11446
       0.1993195         11.14419
       0.1998825         11.07831
       0.2004455         11.05565
       0.2010085         10.86868
       0.2015715         10.67552
       0.2021345         9.797469
       0.2026975         9.632659
       0.2032605         9.316569
       0.2038235         8.595659
       0.2043865         8.219519
       0.2049495         7.906319
       0.2055125          8.48367
       0.2060755           8.4411
       0.2066385           8.7182
       0.2072015          8.43354
       0.2077645         8.078259
       0.2083275         7.776649
       0.2088905         7.264719
       0.2094535         6.700074
       0.2100165         6.056952
       0.2105795         5.827001
       0.2111425         6.058252
       0.2117055         6.012492
       0.2122685         6.059262
       0.2128315         5.991403
       0.2133945         6.203335
       0.2139575         5.866755
       0.2145205          5.65927
       0.2150835         5.230294
       0.2156465         4.781846
       0.2162095         4.570362
       0.2167725         4.759752
       0.2173355         5.566973
       0.2178985         5.701198
       0.2184615         6.088664
       0.2190245         6.201194
       0.2195875         6.468069
       0.2201505         5.955816
       0.2207135         5.658146
       0.2212765         5.139832
       0.2218395         5.027267
       0.2224025         5.096526
       0.2229655         5.227129
       0.2235285         5.621302
       0.2240915         5.413835
       0.2246545         5.943919
        0.225217         5.630419
       0.2257795         5.382285
       0.2263425         5.057791
       0.2269055         4.495056
       0.2274685         4.632237
       0.2280315         4.143103
       0.2285945         4.555418
       0.2291575         4.753438
       0.2297205         4.995662
       0.2302835         5.224413
       0.2308465         5.508119
       0.2314095         5.805453
       0.2319725         5.514342
       0.2325355         5.655013
       0.2330985          5.41514
       0.2336615         5.869584
       0.2342245         5.412761
       0.2347875         5.589181
       0.2353505         5.615181
       0.2359135         5.356612
       0.2364765         5.279025
       0.2370395         5.187825
       0.2376025          5.16538
       0.2381655         4.950434
       0.2387285         4.913986
        0.239291         5.189276
       0.2398535         5.627616
       0.2404165          5.19982
       0.2409795         5.267841
       0.2415425         5.236575
       0.2421055         5.608794
       0.2426685         5.677726
       0.2432315         5.342221
       0.2437945         5.216228
       0.2443575         5.057958
       0.2449205         4.970092
       0.2454835         4.710127
       0.2460465         4.473904
       0.2466095         4.298686
       0.2471725         4.184488
       0.2477355         3.876674
       0.2482985         3.741061
       0.2488615         3.523282
       0.2494245         3.569152
        0.249987         3.670306
       0.2505495         3.787224
       0.2511125         4.203398
       0.2516755         4.386661
       0.2522385         4.357836
       0.2528015          4.02837
       0.2533645         3.885067
       0.2539275         4.130602
       0.2544905         4.145659
       0.2550535         4.171197
       0.2556165         4.428101
       0.2561795         5.091219
       0.2567425         5.710391
       0.2573055         6.001065
       0.2578685         6.116412
       0.2584315         6.206874
        0.258994         6.409839
       0.2595565         6.118635
       0.2601195         5.591233
       0.2606825         5.594783
       0.2612455         5.622782
       0.2618085         5.602746
       0.2623715         5.599546
       0.2629345          5.81905
       0.2634975         6.386602
       0.2640605         6.092525
       0.2646235         5.948136
       0.2651865          6.24819
       0.2657495         6.077084
       0.2663125         5.681388
        0.266875          5.21822
       0.2674375         4.974183
       0.2680005         4.864743
       0.2685635         4.542416
       0.2691265         4.412719
       0.2696895         4.745763
       0.2702525         4.881377
       0.2708155         5.364631
       0.2713785         5.911244
       0.2719415         6.076361
       0.2725045         6.578484
       0.2730675          6.61794
         0.27363         6.921984
       0.2741925         6.757374
       0.2747555         6.901374
       0.2753185         6.917534
       0.2758815         6.449948
       0.2764445         6.711334
       0.2770075         6.200001
       0.2775705         6.350911
       0.2781335         6.249941
       0.2786965         6.398221
       0.2792595         6.726847
        0.279822         6.553917
       0.2803845          6.97107
       0.2809475          7.14107
       0.2815105          7.13494
       0.2820735          6.97641
       0.2826365           7.0712
       0.2831995          7.05228
       0.2837625          7.08675
       0.2843255          6.92949
       0.2848885         6.371673
        0.285451         6.324743
       0.2860135          5.91484
       0.2865765         5.795522
       0.2871395         5.450789
       0.2877025         5.333089
       0.2882655         5.670576
       0.2888285         5.648436
       0.2893915         6.021549
       0.2899545         6.000191
       0.2905175         6.363644
         0.29108         6.460684
       0.2916425         6.661924
       0.2922055         7.134914
       0.2927685         7.331104
       0.2933315          7.69367
       0.2938945          7.98024
       0.2944575          8.35963
       0.2950205          8.71262
       0.2955835          8.64094
        0.296146          8.63234
       0.2967085          8.98565
       0.2972715          9.13554
       0.2978345          9.01509

