# SAXS profile: number of points = 512, q_min = 0.010641, q_max = 0.322549, delta_q = 0.00061038747553816
# offset = 0.00000000000000, scaling c = 2.23071542974157e-07, Chi = 1.75462605243274
#  q       exp_intensity   model_intensity
0.16023    0.57422800      0.61425477     
0.16083    0.56023000      0.60461487     
0.16144    0.49263100      0.59521666     
0.16205    0.51188500      0.58593517     
0.16266    0.51410500      0.57694128     
0.16326    0.44592700      0.56808326     
0.16387    0.50618700      0.55940110     
0.16448    0.48693900      0.55094246     
0.16509    0.51723000      0.54258404     
0.16570    0.54098600      0.53446585     
0.16631    0.45912700      0.52647492     
0.16691    0.52941600      0.51861043     
0.16752    0.49156700      0.51095925     
0.16813    0.48502700      0.50339651     
0.16874    0.48032300      0.49602989     
0.16934    0.51528300      0.48879275     
0.16995    0.42365500      0.48165433     
0.17056    0.42108300      0.47472312     
0.17117    0.41338100      0.46787070     
0.17178    0.42232500      0.46117787     
0.17239    0.39080100      0.45462107     
0.17299    0.41786800      0.44814305     
0.17360    0.39326700      0.44187784     
0.17421    0.38003200      0.43568612     
0.17482    0.42918500      0.42962999     
0.17542    0.31657600      0.42371241     
0.17603    0.32018500      0.41786604     
0.17664    0.29531600      0.41222126     
0.17725    0.34978300      0.40664827     
0.17786    0.35422100      0.40120068     
0.17847    0.33155400      0.39591515     
0.17907    0.37596700      0.39070313     
0.17968    0.40364900      0.38566518     
0.18029    0.36441500      0.38072961     
0.18090    0.36535400      0.37590630     
0.18151    0.35633200      0.37123605     
0.18211    0.28213000      0.36663658     
0.18272    0.33490000      0.36221011     
0.18333    0.28614800      0.35789097     
0.18394    0.26740000      0.35366224     
0.18455    0.29182700      0.34961549     
0.18515    0.30058200      0.34563893     
0.18576    0.27428100      0.34180839     
0.18637    0.31487800      0.33810009     
0.18698    0.23352300      0.33447044     
0.18759    0.24340300      0.33102198     
0.18819    0.25426800      0.32764389     
0.18880    0.28425300      0.32440145     
0.18941    0.32648500      0.32127661     
0.19002    0.32619200      0.31821453     
0.19063    0.31779200      0.31534775     
0.19123    0.24705600      0.31254183     
0.19184    0.28716000      0.30983320     
0.19245    0.27532500      0.30726121     
0.19306    0.29142800      0.30475163     
0.19367    0.29941800      0.30237895     
0.19427    0.26113700      0.30007944     
0.19488    0.34117800      0.29786912     
0.19549    0.26979600      0.29577714     
0.19610    0.28876900      0.29373667     
0.19671    0.27202100      0.29181588     
0.19731    0.26264800      0.28995936     
0.19792    0.27202700      0.28816302     
0.19853    0.26411200      0.28648026     
0.19914    0.32227500      0.28483793     
0.19975    0.27428400      0.28327632     
0.20035    0.30901000      0.28177587     
0.20096    0.27000800      0.28031931     
0.20157    0.25333000      0.27894843     
0.20218    0.25719300      0.27760846     
0.20279    0.25009600      0.27632939     
0.20339    0.24760500      0.27509278     
0.20400    0.18732500      0.27387946     
0.20461    0.20856400      0.27272983     
0.20522    0.24562300      0.27159643     
0.20583    0.20047100      0.27049205     
0.20643    0.26344700      0.26942261     
0.20704    0.21002800      0.26836886     
0.20765    0.19478300      0.26733773     
0.20826    0.17195800      0.26632109     
0.20887    0.21400600      0.26532410     
0.20947    0.22788600      0.26432750     
0.21008    0.20970300      0.26333231     
0.21069    0.25304400      0.26234536     
0.21130    0.28271900      0.26135549     
0.21191    0.25564800      0.26036258     
0.21251    0.25755200      0.25935967     
0.21312    0.21005300      0.25835129     
0.21373    0.26314800      0.25732832     
0.21434    0.19322500      0.25629438     
0.21495    0.23621400      0.25525169     
0.21555    0.21282600      0.25417440     
0.21616    0.22077000      0.25308396     
0.21677    0.26036000      0.25196662     
0.21738    0.24869700      0.25082551     
0.21799    0.26643200      0.24966994     
0.21859    0.32310400      0.24846425     
0.21920    0.24267200      0.24724139     
0.21981    0.27702700      0.24598640     
0.22042    0.23641200      0.24469718     
0.22102    0.21384800      0.24339238     
0.22163    0.23085300      0.24203471     
0.22224    0.16078800      0.24065251     
0.22285    0.20396500      0.23923294     
0.22346    0.18696500      0.23777012     
0.22406    0.23300400      0.23628757     
0.22467    0.23951000      0.23475953     
0.22528    0.21379600      0.23320166     
0.22589    0.27600700      0.23160908     
0.22650    0.20164600      0.22997398     
0.22711    0.23798300      0.22831928     
0.22771    0.26823100      0.22661621     
0.22832    0.20975600      0.22488361     
0.22893    0.19606200      0.22312462     
0.22954    0.21020300      0.22132492     
0.23014    0.17143000      0.21950671     
0.23075    0.13618400      0.21764660     
0.23136    0.16093300      0.21576097     
0.23197    0.14219800      0.21385786     
0.23258    0.21479400      0.21191378     
0.23319    0.20722700      0.20995565     
0.23379    0.19292500      0.20797042     
0.23440    0.18610000      0.20596093     
0.23501    0.15217700      0.20393854     
0.23562    0.19804200      0.20189035     
0.23622    0.15557500      0.19983159     
0.23683    0.18947700      0.19775483     
0.23744    0.15407500      0.19566663     
0.23805    0.13228000      0.19357243     
0.23866    0.17739300      0.19145899     
0.23927    0.18936600      0.18934290     
0.23987    0.17886700      0.18722337     
0.24048    0.22150200      0.18510370     
0.24109    0.16326600      0.18298385     
0.24170    0.16117500      0.18086322     
0.24230    0.17303500      0.17874877     
0.24291    0.12499400      0.17663353     
0.24352    0.18018000      0.17453076     
0.24413    0.13405500      0.17243290     
0.24474    0.16059100      0.17034560     
0.24534    0.15762200      0.16827274     
0.24595    0.15251300      0.16621096     
0.24656    0.12548200      0.16417627     
0.24717    0.12302000      0.16215319     
0.24778    0.12675400      0.16015446     
0.24838    0.11780800      0.15817847     
0.24899    0.13656000      0.15621575     
0.24960    0.12943600      0.15429631     
0.25021    0.08504400      0.15239244     
0.25082    0.12107000      0.15051744     
0.25142    0.07866900      0.14868233     
0.25203    0.09293900      0.14686711     
0.25264    0.16484600      0.14509833     
0.25325    0.09568400      0.14335419     
0.25386    0.12306200      0.14164584     
0.25446    0.13691300      0.13998314     
0.25507    0.16947700      0.13834205     
0.25568    0.12641300      0.13675900     
0.25629    0.12831600      0.13520452     
0.25689    0.10554500      0.13368492     
0.25750    0.15439100      0.13222261     
0.25811    0.13125100      0.13078456     
0.25872    0.12949100      0.12940161     
0.25933    0.13770400      0.12805688     
0.25994    0.07741600      0.12674500     
0.26054    0.15939300      0.12549264     
0.26115    0.09667600      0.12426670     
0.26176    0.08700600      0.12309918     
0.26237    0.13562700      0.12196889     
0.26298    0.08405700      0.12086306     
0.26358    0.10601300      0.11983064     
0.26419    0.11185100      0.11882325     
0.26480    0.08801800      0.11786365     
0.26541    0.12221900      0.11694880     
0.26601    0.13669300      0.11605909     
0.26662    0.13460400      0.11523524     
0.26723    0.10455600      0.11443662     
0.26784    0.12983800      0.11367950     
0.26845    0.10525500      0.11296770     
0.26905    0.09728000      0.11227811     
0.26966    0.04066700      0.11164757     
0.27027    0.09451600      0.11104178     
0.27088    0.06314500      0.11046699     
0.27149    0.12424800      0.10994387     
0.27209    0.07629700      0.10944179     
0.27270    0.06306200      0.10898380     
0.27331    0.07380000      0.10854895     
0.27392    0.06466000      0.10813634     
0.27453    0.09508000      0.10777359     
0.27513    0.10866600      0.10742828     
0.27574    0.09459300      0.10711482     
0.27635    0.11393400      0.10682979     
0.27696    0.10484200      0.10656583     
0.27757    0.11549700      0.10634015     
0.27817    0.15263600      0.10612797     
0.27878    0.12900400      0.10594239     
0.27939    0.10417000      0.10578143     
0.28000    0.08876500      0.10563435     
0.28060    0.09513600      0.10551813     
0.28121    0.09051000      0.10541517     
0.28182    0.08120500      0.10533651     
0.28243    0.08132700      0.10527430     
0.28304    0.09745700      0.10522074     
0.28364    0.08280900      0.10519419     
0.28425    0.12583400      0.10517821     
0.28486    0.08838000      0.10517717     
0.28547    0.09083400      0.10519105     
0.28608    0.07834500      0.10521196     
0.28668    0.07570900      0.10525088     
0.28729    0.06204900      0.10529892     
0.28790    0.05708800      0.10535683     
0.28851    0.07503100      0.10542780     
0.28912    0.07139700      0.10550402     
0.28972    0.04349800      0.10559140     
0.29033    0.04284900      0.10568547     
0.29094    0.04657500      0.10578501     
0.29155    0.02320600      0.10589665     
0.29215    0.07395700      0.10601141     
0.29276    0.02900800      0.10613130     
0.29337    0.04212500      0.10625435     
0.29398    0.00865500      0.10637944     
0.29459    0.04760000      0.10651447     
0.29519    0.01591400      0.10665030     
0.29580    0.00394400      0.10678709     
0.29641    0.06325500      0.10692539     
0.29763    0.05743500      0.10720763     
0.29823    0.04826700      0.10735067     
0.29884    0.02874000      0.10749412     
0.29945    0.08351900      0.10763416     
0.30006    0.05796300      0.10777301     
0.30067    0.09206500      0.10791182     
0.30127    0.02175300      0.10804867     
0.30188    0.06065900      0.10818292     
0.30249    0.02878100      0.10831377     
0.30310    0.06221700      0.10844278     
0.30371    0.02989000      0.10856675     
0.30431    0.01913800      0.10868477     
0.30492    0.04520300      0.10879717     
0.30553    0.06748200      0.10890255     
0.30614    0.07042400      0.10900544     
0.30674    0.06058000      0.10910337     
0.30735    0.05895600      0.10919254     
0.30796    0.03805700      0.10927524     
0.30857    0.08844400      0.10934880     
0.30918    0.06375300      0.10941736     
0.30978    0.06647200      0.10947525     
0.31039    0.05035600      0.10952536     
0.31100    0.05209400      0.10957119     
0.31161    0.04009100      0.10959895     
0.31222    0.02979700      0.10962187     
0.31282    0.03355200      0.10963598     
0.31343    0.06354200      0.10963738     
0.31404    0.05785800      0.10963244     
0.31465    0.10014800      0.10961134     
0.31526    0.07360100      0.10958313     
0.31586    0.05554500      0.10954510     
0.31647    0.07072900      0.10949432     
0.31708    0.10167400      0.10943682     
0.31769    0.07559500      0.10935931     
0.31829    0.05664200      0.10927696     
0.31890    0.07525500      0.10918959     
0.32012    0.08385300      0.10896878     
0.32073    0.08433400      0.10884194     
0.32133    0.08106300      0.10870577     
0.32194    0.04258700      0.10856195     
0.32255    0.10450800      0.10840219     
