 0.117600E-01  0.110030E+04  0.310907E+02
 0.122210E-01  0.118079E+04  0.160956E+02
 0.126820E-01  0.110888E+04  0.305816E+02
 0.131430E-01  0.114137E+04  0.161127E+02
 0.136040E-01  0.113508E+04  0.158082E+02
 0.140650E-01  0.116860E+04  0.280782E+02
 0.145270E-01  0.115881E+04  0.134435E+02
 0.149880E-01  0.114810E+04  0.126237E+02
 0.154490E-01  0.114137E+04  0.168956E+02
 0.159100E-01  0.114062E+04  0.144529E+02
 0.163710E-01  0.112261E+04  0.993179E+01
 0.168320E-01  0.111743E+04  0.105373E+02
 0.172940E-01  0.112147E+04  0.136558E+02
 0.177550E-01  0.111567E+04  0.907882E+01
 0.182160E-01  0.112490E+04  0.176653E+02
 0.186770E-01  0.111530E+04  0.180062E+02
 0.191380E-01  0.111744E+04  0.748405E+01
 0.195990E-01  0.108271E+04  0.105257E+02
 0.200610E-01  0.111927E+04  0.631661E+01
 0.205220E-01  0.107988E+04  0.945677E+01
 0.209830E-01  0.108156E+04  0.922738E+01
 0.214440E-01  0.107294E+04  0.104014E+02
 0.219050E-01  0.106085E+04  0.861265E+01
 0.223660E-01  0.104947E+04  0.818070E+01
 0.228280E-01  0.103925E+04  0.130722E+02
 0.232890E-01  0.103958E+04  0.670561E+01
 0.237500E-01  0.101918E+04  0.108999E+02
 0.242110E-01  0.100809E+04  0.941311E+01
 0.246720E-01  0.100973E+04  0.571401E+01
 0.251330E-01  0.100267E+04  0.700291E+01
 0.255950E-01  0.990654E+03  0.716670E+01
 0.260560E-01  0.996325E+03  0.684820E+01
 0.265170E-01  0.948875E+03  0.223571E+02
 0.269780E-01  0.946220E+03  0.179800E+02
 0.274390E-01  0.965958E+03  0.646188E+01
 0.279000E-01  0.958475E+03  0.953616E+01
 0.283620E-01  0.954371E+03  0.178876E+02
 0.288230E-01  0.933912E+03  0.600263E+01
 0.292840E-01  0.944732E+03  0.549563E+01
 0.297450E-01  0.929038E+03  0.580221E+02
 0.302060E-01  0.926245E+03  0.270410E+02
 0.306670E-01  0.922172E+03  0.227766E+02
 0.311290E-01  0.892735E+03  0.419497E+02
 0.315900E-01  0.896049E+03  0.344090E+02
 0.320510E-01  0.847116E+03  0.280077E+02
 0.325120E-01  0.816685E+03  0.290257E+02
 0.329730E-01  0.855660E+03  0.495511E+01
 0.334340E-01  0.865902E+03  0.180205E+02
 0.338950E-01  0.776222E+03  0.340538E+02
 0.343570E-01  0.840096E+03  0.476122E+01
 0.348180E-01  0.831511E+03  0.525563E+01
 0.352790E-01  0.753104E+03  0.295020E+02
 0.357400E-01  0.817192E+03  0.715086E+01
 0.362010E-01  0.812833E+03  0.604048E+01
 0.366620E-01  0.723725E+03  0.312236E+02
 0.371240E-01  0.797613E+03  0.566976E+01
 0.375850E-01  0.789677E+03  0.528975E+01
 0.380460E-01  0.715638E+03  0.273062E+02
 0.385070E-01  0.768043E+03  0.456450E+01
 0.389680E-01  0.764693E+03  0.580533E+01
 0.394290E-01  0.688666E+03  0.170242E+02
 0.398910E-01  0.742820E+03  0.302985E+01
 0.403520E-01  0.734728E+03  0.260925E+01
 0.408130E-01  0.668174E+03  0.168948E+02
 0.412740E-01  0.717314E+03  0.273233E+01
 0.417350E-01  0.711999E+03  0.286555E+01
 0.421960E-01  0.657399E+03  0.136433E+02
 0.426580E-01  0.696184E+03  0.305884E+01
 0.431190E-01  0.684195E+03  0.232479E+01
 0.435800E-01  0.627969E+03  0.133983E+02
 0.440410E-01  0.668783E+03  0.309590E+01
 0.445020E-01  0.656155E+03  0.315269E+01
 0.449630E-01  0.622799E+03  0.108010E+02
 0.454250E-01  0.642435E+03  0.273281E+01
 0.458860E-01  0.632429E+03  0.242393E+01
 0.463470E-01  0.619300E+03  0.853971E+01
 0.468080E-01  0.622749E+03  0.290391E+01
 0.472690E-01  0.608477E+03  0.233292E+01
 0.477300E-01  0.600280E+03  0.637613E+01
 0.481910E-01  0.595980E+03  0.281254E+01
 0.486530E-01  0.588039E+03  0.214542E+01
 0.491140E-01  0.577270E+03  0.501037E+01
 0.495750E-01  0.574544E+03  0.307308E+01
 0.500360E-01  0.568282E+03  0.219851E+01
 0.504970E-01  0.553801E+03  0.522412E+01
 0.509580E-01  0.552856E+03  0.296783E+01
 0.514200E-01  0.538328E+03  0.210447E+01
 0.518810E-01  0.538828E+03  0.280839E+01
 0.523420E-01  0.528700E+03  0.267736E+01
 0.528030E-01  0.514896E+03  0.206164E+01
 0.532640E-01  0.512462E+03  0.234953E+01
