0.148990E-01 0.887379E+02
0.155070E-01 0.863799E+02
0.161150E-01 0.863332E+02
0.167240E-01 0.878244E+02
0.173320E-01 0.862800E+02
0.179400E-01 0.867823E+02
0.185480E-01 0.877058E+02
0.191560E-01 0.883738E+02
0.197640E-01 0.867328E+02
0.203720E-01 0.871638E+02
0.209800E-01 0.868632E+02
0.215890E-01 0.861596E+02
0.221970E-01 0.857339E+02
0.228050E-01 0.862907E+02
0.234130E-01 0.853414E+02
0.240210E-01 0.860744E+02
0.246290E-01 0.854133E+02
0.252370E-01 0.849651E+02
0.258450E-01 0.843631E+02
0.264540E-01 0.846306E+02
0.270620E-01 0.830997E+02
0.276700E-01 0.832591E+02
0.282780E-01 0.824458E+02
0.288860E-01 0.821624E+02
0.294940E-01 0.821511E+02
0.301020E-01 0.818296E+02
0.307100E-01 0.821129E+02
0.313190E-01 0.804498E+02
0.319270E-01 0.806012E+02
0.325350E-01 0.788948E+02
0.331430E-01 0.782267E+02
0.337510E-01 0.792739E+02
0.343590E-01 0.777903E+02
0.349670E-01 0.777876E+02
0.355750E-01 0.780205E+02
0.361840E-01 0.765744E+02
0.367920E-01 0.756371E+02
0.374000E-01 0.758933E+02
0.380080E-01 0.752515E+02
0.386160E-01 0.737991E+02
0.392240E-01 0.738506E+02
0.398320E-01 0.735837E+02
0.404400E-01 0.740471E+02
0.410490E-01 0.725485E+02
0.416570E-01 0.728580E+02
0.422650E-01 0.721503E+02
0.428730E-01 0.713002E+02
0.434810E-01 0.716237E+02
0.440890E-01 0.711435E+02
0.446970E-01 0.701752E+02
0.453050E-01 0.694780E+02
0.459140E-01 0.687963E+02
0.465220E-01 0.683953E+02
0.471300E-01 0.678104E+02
0.477380E-01 0.674744E+02
0.483460E-01 0.674695E+02
0.489540E-01 0.662149E+02
0.495620E-01 0.664160E+02
0.501700E-01 0.655064E+02
0.507790E-01 0.648894E+02
0.513870E-01 0.643792E+02
0.519950E-01 0.641536E+02
0.526030E-01 0.631735E+02
0.532110E-01 0.631574E+02
0.538190E-01 0.625669E+02
0.544270E-01 0.620904E+02
0.550350E-01 0.618377E+02
0.556430E-01 0.609011E+02
0.562520E-01 0.597971E+02
0.568600E-01 0.593526E+02
0.574680E-01 0.588537E+02
0.580760E-01 0.588152E+02
0.586840E-01 0.581927E+02
0.592920E-01 0.578821E+02
0.599000E-01 0.571573E+02
0.605080E-01 0.567604E+02
0.611170E-01 0.557903E+02
0.617250E-01 0.559319E+02
0.623330E-01 0.548219E+02
0.629410E-01 0.539545E+02
0.635490E-01 0.536318E+02
0.641570E-01 0.530464E+02
0.647650E-01 0.527068E+02
0.653730E-01 0.519180E+02
0.659820E-01 0.515165E+02
0.665900E-01 0.509653E+02
0.671980E-01 0.505667E+02
0.678060E-01 0.499982E+02
0.684140E-01 0.494695E+02
0.690220E-01 0.495765E+02
0.696300E-01 0.488480E+02
0.702380E-01 0.483306E+02
0.708460E-01 0.479237E+02
0.714550E-01 0.470648E+02
0.720630E-01 0.466315E+02
0.726710E-01 0.464175E+02
0.732790E-01 0.452563E+02
0.738870E-01 0.454773E+02
0.744950E-01 0.448038E+02
0.751030E-01 0.443823E+02
0.757110E-01 0.432388E+02
0.763200E-01 0.430640E+02
0.769280E-01 0.423984E+02
0.775360E-01 0.423066E+02
0.781440E-01 0.417742E+02
0.787520E-01 0.410804E+02
0.793600E-01 0.412001E+02
0.799680E-01 0.403208E+02
0.805760E-01 0.397261E+02
0.811840E-01 0.392696E+02
0.817930E-01 0.390005E+02
0.824010E-01 0.386018E+02
0.830090E-01 0.378652E+02
0.836170E-01 0.369449E+02
0.842250E-01 0.368479E+02
0.848330E-01 0.361501E+02
0.854410E-01 0.357243E+02
0.860490E-01 0.353935E+02
0.866570E-01 0.350607E+02
0.872660E-01 0.345185E+02
0.878740E-01 0.342629E+02
0.884820E-01 0.336250E+02
0.890900E-01 0.333112E+02
0.896980E-01 0.331037E+02
0.903060E-01 0.323559E+02
0.909140E-01 0.319486E+02
0.915220E-01 0.320115E+02
0.921300E-01 0.308340E+02
0.927390E-01 0.311176E+02
0.933470E-01 0.303820E+02
0.939550E-01 0.300214E+02
0.945630E-01 0.297840E+02
0.951710E-01 0.294311E+02
0.957790E-01 0.288822E+02
0.963870E-01 0.281467E+02
0.969950E-01 0.279344E+02
0.976030E-01 0.274368E+02
0.982120E-01 0.271404E+02
0.988200E-01 0.269001E+02
0.994280E-01 0.263925E+02
0.100036E+00 0.260303E+02
0.100644E+00 0.255260E+02
0.101252E+00 0.253279E+02
0.101860E+00 0.250167E+02
