0.1429E-01 0.4341E+04 0.4855E+02
0.1490E-01 0.4341E+04 0.3344E+02
0.1551E-01 0.4278E+04 0.2549E+02
0.1612E-01 0.4382E+04 0.3646E+02
0.1672E-01 0.4304E+04 0.2502E+02
0.1733E-01 0.4304E+04 0.2373E+02
0.1794E-01 0.4334E+04 0.2287E+02
0.1855E-01 0.4260E+04 0.2683E+02
0.1916E-01 0.4248E+04 0.1716E+02
0.1976E-01 0.4248E+04 0.2241E+02
0.2037E-01 0.4240E+04 0.1551E+02
0.2098E-01 0.4220E+04 0.1381E+02
0.2159E-01 0.4203E+04 0.1571E+02
0.2220E-01 0.4176E+04 0.1382E+02
0.2281E-01 0.4197E+04 0.1410E+02
0.2341E-01 0.4163E+04 0.1586E+02
0.2402E-01 0.4153E+04 0.1133E+02
0.2463E-01 0.4119E+04 0.1460E+02
0.2524E-01 0.4100E+04 0.1719E+02
0.2585E-01 0.4077E+04 0.1292E+02
0.2645E-01 0.4087E+04 0.1336E+02
0.2706E-01 0.4042E+04 0.1631E+02
0.2767E-01 0.4025E+04 0.1200E+02
0.2828E-01 0.3994E+04 0.1681E+02
0.2889E-01 0.3942E+04 0.1106E+02
0.2949E-01 0.3938E+04 0.1102E+02
0.3010E-01 0.3896E+04 0.1013E+02
0.3071E-01 0.3903E+04 0.1098E+02
0.3132E-01 0.3868E+04 0.1100E+02
0.3193E-01 0.3850E+04 0.1189E+02
0.3254E-01 0.3844E+04 0.1137E+02
0.3314E-01 0.3795E+04 0.1025E+02
0.3375E-01 0.3774E+04 0.9503E+01
0.3436E-01 0.3761E+04 0.9222E+01
0.3497E-01 0.3723E+04 0.1027E+02
0.3558E-01 0.3717E+04 0.9769E+01
0.3618E-01 0.3666E+04 0.1048E+02
0.3679E-01 0.3648E+04 0.9266E+01
0.3740E-01 0.3608E+04 0.1325E+02
0.3801E-01 0.3587E+04 0.9221E+01
0.3862E-01 0.3552E+04 0.1046E+02
0.3922E-01 0.3532E+04 0.1081E+02
0.3983E-01 0.3500E+04 0.9734E+01
0.4044E-01 0.3469E+04 0.1000E+02
0.4105E-01 0.3461E+04 0.1070E+02
0.4166E-01 0.3415E+04 0.8783E+01
0.4227E-01 0.3396E+04 0.9225E+01
0.4287E-01 0.3350E+04 0.2969E+03
0.4348E-01 0.3316E+04 0.2460E+03
0.4409E-01 0.3297E+04 0.2682E+03
0.4470E-01 0.3256E+04 0.2781E+03
0.4531E-01 0.3234E+04 0.8144E+01
0.4591E-01 0.3204E+04 0.8618E+01
0.4652E-01 0.3166E+04 0.9374E+01
0.4713E-01 0.3137E+04 0.7488E+01
0.4774E-01 0.3098E+04 0.9203E+01
0.4835E-01 0.3070E+04 0.7872E+01
0.4895E-01 0.3041E+04 0.1206E+02
0.4956E-01 0.3013E+04 0.9037E+01
0.5017E-01 0.2976E+04 0.1363E+02
0.5078E-01 0.2951E+04 0.7389E+01
0.5139E-01 0.2909E+04 0.8026E+01
0.5200E-01 0.2892E+04 0.8639E+01
0.5260E-01 0.2865E+04 0.8471E+01
0.5321E-01 0.2818E+04 0.8683E+01
0.5382E-01 0.2812E+04 0.1012E+02
0.5443E-01 0.2765E+04 0.8806E+01
0.5504E-01 0.2739E+04 0.7114E+01
0.5564E-01 0.2701E+04 0.8931E+01
0.5625E-01 0.2687E+04 0.7266E+01
0.5686E-01 0.2636E+04 0.8216E+01
0.5747E-01 0.2612E+04 0.6881E+01
0.5808E-01 0.2582E+04 0.7617E+01
0.5868E-01 0.2533E+04 0.6962E+01
0.5929E-01 0.2523E+04 0.7508E+01
0.5990E-01 0.2474E+04 0.6447E+01
0.6051E-01 0.2449E+04 0.7072E+01
0.6112E-01 0.2412E+04 0.6970E+01
0.6173E-01 0.2388E+04 0.7385E+01
0.6233E-01 0.2347E+04 0.6588E+01
0.6294E-01 0.2319E+04 0.7773E+01
0.6355E-01 0.2285E+04 0.6872E+01
0.6416E-01 0.2257E+04 0.7649E+01
0.6477E-01 0.2230E+04 0.7929E+01
0.6537E-01 0.2203E+04 0.6922E+01
0.6598E-01 0.2181E+04 0.7766E+01
0.6659E-01 0.2145E+04 0.6531E+01
0.6720E-01 0.2115E+04 0.7038E+01
0.6781E-01 0.2071E+04 0.6625E+01
0.6841E-01 0.2040E+04 0.6341E+01
0.6902E-01 0.2003E+04 0.6463E+01
0.6963E-01 0.1987E+04 0.7043E+01
0.7024E-01 0.1948E+04 0.6465E+01
0.7085E-01 0.1930E+04 0.5932E+01
0.7146E-01 0.1885E+04 0.6843E+01
0.7206E-01 0.1869E+04 0.5662E+01
0.7267E-01 0.1839E+04 0.6447E+01
0.7328E-01 0.1816E+04 0.6482E+01
0.7389E-01 0.1779E+04 0.6211E+01
0.7450E-01 0.1757E+04 0.5885E+01
0.7510E-01 0.1726E+04 0.6333E+01
0.7571E-01 0.1698E+04 0.5388E+01
0.7632E-01 0.1670E+04 0.6061E+01
0.7693E-01 0.1648E+04 0.6085E+01
0.7754E-01 0.1615E+04 0.5847E+01
0.7814E-01 0.1586E+04 0.3322E+01
0.7875E-01 0.1560E+04 0.3920E+01
0.7936E-01 0.1534E+04 0.3464E+01
0.7997E-01 0.1503E+04 0.3560E+01
0.8058E-01 0.1476E+04 0.3625E+01
0.8119E-01 0.1451E+04 0.3349E+01
0.8179E-01 0.1420E+04 0.3497E+01
0.8240E-01 0.1395E+04 0.3268E+01
0.8301E-01 0.1367E+04 0.3241E+01
0.8362E-01 0.1344E+04 0.3109E+01
0.8423E-01 0.1318E+04 0.3223E+01
0.8483E-01 0.1291E+04 0.2899E+01
0.8544E-01 0.1262E+04 0.2939E+01
0.8605E-01 0.1239E+04 0.2719E+01
0.8666E-01 0.1212E+04 0.2902E+01
0.8727E-01 0.1189E+04 0.2816E+01
0.8787E-01 0.1168E+04 0.3041E+01
0.8848E-01 0.1143E+04 0.2894E+01
0.8909E-01 0.1123E+04 0.3091E+01
0.8970E-01 0.1100E+04 0.2879E+01
0.9031E-01 0.1076E+04 0.2578E+01
0.9091E-01 0.1050E+04 0.2823E+01
0.9152E-01 0.1030E+04 0.3170E+01
0.9213E-01 0.1004E+04 0.5807E+01
0.9274E-01 0.9851E+03 0.2656E+01
0.9335E-01 0.9635E+03 0.2794E+01
0.9396E-01 0.9391E+03 0.2426E+01
0.9456E-01 0.9209E+03 0.2524E+01
0.9517E-01 0.8954E+03 0.2378E+01
0.9578E-01 0.8786E+03 0.2470E+01
0.9639E-01 0.8536E+03 0.2550E+01
0.9700E-01 0.8373E+03 0.2654E+01
0.9760E-01 0.8132E+03 0.3228E+01
0.9821E-01 0.7937E+03 0.1206E+02
0.9882E-01 0.7774E+03 0.2726E+01
0.9943E-01 0.7542E+03 0.2176E+01
0.1000E+00 0.7346E+03 0.2276E+01
0.1006E+00 0.7210E+03 0.2169E+01
0.1013E+00 0.6989E+03 0.2137E+01
0.1019E+00 0.6850E+03 0.2279E+01
0.1025E+00 0.6675E+03 0.2210E+01
0.1031E+00 0.6481E+03 0.1988E+01
0.1037E+00 0.6325E+03 0.2148E+01
0.1043E+00 0.6155E+03 0.2051E+01
0.1049E+00 0.6006E+03 0.1970E+01
0.1055E+00 0.5799E+03 0.1954E+01
0.1061E+00 0.5686E+03 0.1867E+01
0.1067E+00 0.5522E+03 0.1951E+01
0.1073E+00 0.5377E+03 0.2077E+01
0.1079E+00 0.5206E+03 0.1794E+01
0.1086E+00 0.5087E+03 0.1804E+01
0.1092E+00 0.4886E+03 0.1793E+01
0.1098E+00 0.4762E+03 0.1711E+01
0.1104E+00 0.4601E+03 0.1822E+01
0.1110E+00 0.4488E+03 0.1952E+01
0.1116E+00 0.4368E+03 0.1863E+01
0.1122E+00 0.4207E+03 0.1673E+01
0.1128E+00 0.4094E+03 0.1810E+01
0.1134E+00 0.3954E+03 0.1583E+01
0.1140E+00 0.3865E+03 0.1652E+01
0.1146E+00 0.3723E+03 0.1637E+01
0.1152E+00 0.3625E+03 0.1447E+01
0.1158E+00 0.3463E+03 0.1374E+01
0.1165E+00 0.3394E+03 0.1475E+01
0.1171E+00 0.3258E+03 0.1240E+01
0.1177E+00 0.3155E+03 0.1306E+01
0.1183E+00 0.3043E+03 0.1322E+01
0.1189E+00 0.2952E+03 0.1218E+01
0.1195E+00 0.2825E+03 0.1269E+01
0.1201E+00 0.2764E+03 0.1181E+01
0.1207E+00 0.2643E+03 0.1137E+01
0.1213E+00 0.2558E+03 0.1063E+01
0.1219E+00 0.2471E+03 0.1191E+01
0.1225E+00 0.2375E+03 0.1013E+01
0.1231E+00 0.2278E+03 0.1036E+01
0.1238E+00 0.2215E+03 0.1017E+01
0.1244E+00 0.2120E+03 0.1014E+01
0.1250E+00 0.2045E+03 0.9655E+00
0.1256E+00 0.1980E+03 0.9696E+00
0.1262E+00 0.1889E+03 0.8693E+00
0.1268E+00 0.1820E+03 0.9261E+00
0.1274E+00 0.1752E+03 0.8876E+00
0.1280E+00 0.1686E+03 0.8058E+00
0.1286E+00 0.1605E+03 0.8964E+00
0.1292E+00 0.1559E+03 0.7740E+00
0.1298E+00 0.1485E+03 0.7999E+00
0.1304E+00 0.1425E+03 0.7622E+00
0.1310E+00 0.1370E+03 0.8091E+00
0.1317E+00 0.1306E+03 0.7121E+00
0.1323E+00 0.1250E+03 0.7413E+00
0.1329E+00 0.1197E+03 0.6604E+00
0.1335E+00 0.1139E+03 0.6842E+00
0.1341E+00 0.1096E+03 0.6263E+00
0.1347E+00 0.1045E+03 0.6512E+00
0.1353E+00 0.9937E+02 0.5653E+00
0.1359E+00 0.9494E+02 0.6156E+00
0.1365E+00 0.9042E+02 0.5746E+00
0.1371E+00 0.8573E+02 0.5985E+00
0.1377E+00 0.8206E+02 0.5847E+00
0.1383E+00 0.7890E+02 0.5505E+00
0.1390E+00 0.7433E+02 0.5404E+00
0.1396E+00 0.7085E+02 0.5032E+00
0.1402E+00 0.6780E+02 0.1187E+01
0.1408E+00 0.6402E+02 0.4949E+00
0.1414E+00 0.6048E+02 0.1133E+01
0.1420E+00 0.5776E+02 0.6861E+00
0.1426E+00 0.5467E+02 0.4181E+00
0.1432E+00 0.5195E+02 0.5581E+00
0.1438E+00 0.4985E+02 0.3982E+00
0.1444E+00 0.4730E+02 0.4055E+00
0.1450E+00 0.4507E+02 0.4063E+00
0.1456E+00 0.4249E+02 0.3840E+00
0.1463E+00 0.4125E+02 0.3648E+00
0.1469E+00 0.3863E+02 0.3599E+00
0.1475E+00 0.3715E+02 0.3482E+00
0.1481E+00 0.3507E+02 0.3818E+00
0.1487E+00 0.3365E+02 0.3589E+00
0.1493E+00 0.3087E+02 0.3563E+00
0.1499E+00 0.2987E+02 0.3096E+00
0.1505E+00 0.2825E+02 0.3301E+00
0.1511E+00 0.2712E+02 0.3381E+00
0.1517E+00 0.2618E+02 0.2096E+01
0.1523E+00 0.2458E+02 0.1307E+01
0.1529E+00 0.2360E+02 0.1044E+01
0.1535E+00 0.2239E+02 0.4473E+00
0.1542E+00 0.2139E+02 0.3346E+00
0.1548E+00 0.2093E+02 0.4205E+00
0.1554E+00 0.2054E+02 0.3009E+00
0.1560E+00 0.1983E+02 0.4359E+00
0.1566E+00 0.1931E+02 0.2853E+00
0.1572E+00 0.1836E+02 0.3022E+00
0.1578E+00 0.1830E+02 0.2665E+00
0.1584E+00 0.1759E+02 0.2712E+00
0.1590E+00 0.1740E+02 0.3498E+00
0.1596E+00 0.1756E+02 0.2931E+00
0.1602E+00 0.1702E+02 0.2747E+00
0.1608E+00 0.1725E+02 0.2870E+00
0.1615E+00 0.1679E+02 0.2475E+00
0.1621E+00 0.1628E+02 0.2794E+00
0.1627E+00 0.1712E+02 0.2347E+00
0.1633E+00 0.1669E+02 0.2718E+00
0.1639E+00 0.1703E+02 0.2540E+00
0.1645E+00 0.1733E+02 0.3399E+00
0.1651E+00 0.1713E+02 0.2671E+00
0.1657E+00 0.1776E+02 0.3104E+00
0.1663E+00 0.1779E+02 0.2890E+00
0.1669E+00 0.1821E+02 0.2665E+00
0.1675E+00 0.1879E+02 0.2934E+00
0.1681E+00 0.1856E+02 0.2829E+00
0.1688E+00 0.1953E+02 0.2750E+00
0.1694E+00 0.1926E+02 0.2601E+00
0.1700E+00 0.1966E+02 0.2974E+00
0.1706E+00 0.1996E+02 0.2783E+00
0.1712E+00 0.2048E+02 0.2757E+00
0.1718E+00 0.2150E+02 0.2862E+00
0.1724E+00 0.2130E+02 0.2770E+00
0.1730E+00 0.2220E+02 0.2984E+00
0.1736E+00 0.2202E+02 0.2816E+00
0.1742E+00 0.2299E+02 0.2720E+00
0.1748E+00 0.2386E+02 0.2782E+00
0.1754E+00 0.2517E+02 0.3096E+00
0.1760E+00 0.2508E+02 0.3014E+00
0.1767E+00 0.2610E+02 0.3120E+00
0.1773E+00 0.2604E+02 0.2682E+00
0.1779E+00 0.2671E+02 0.3616E+00
0.1785E+00 0.2748E+02 0.2983E+00
0.1791E+00 0.2847E+02 0.4547E+00
0.1797E+00 0.2895E+02 0.3347E+00
0.1803E+00 0.2944E+02 0.2950E+00
0.1809E+00 0.2965E+02 0.2972E+00
0.1815E+00 0.3066E+02 0.2815E+00
0.1821E+00 0.3124E+02 0.3066E+00
0.1827E+00 0.3206E+02 0.4131E+00
0.1833E+00 0.3217E+02 0.4501E+00
0.1840E+00 0.3225E+02 0.2906E+00
0.1846E+00 0.3277E+02 0.5872E+00
0.1852E+00 0.3272E+02 0.5383E+00
0.1858E+00 0.3340E+02 0.1363E+01
0.1864E+00 0.3446E+02 0.1044E+01
0.1870E+00 0.3417E+02 0.3931E+00
0.1876E+00 0.3525E+02 0.2857E+00
0.1882E+00 0.3571E+02 0.2946E+00
0.1888E+00 0.3634E+02 0.2963E+00
0.1894E+00 0.3704E+02 0.2544E+00
0.1900E+00 0.3778E+02 0.2893E+00
0.1906E+00 0.3776E+02 0.2707E+00
0.1912E+00 0.3845E+02 0.2674E+00
0.1919E+00 0.3937E+02 0.2795E+00
0.1925E+00 0.3927E+02 0.2554E+00
0.1931E+00 0.4031E+02 0.2752E+00
0.1937E+00 0.4022E+02 0.3033E+00
0.1943E+00 0.4084E+02 0.2847E+00
0.1949E+00 0.4101E+02 0.3609E+00
0.1955E+00 0.4088E+02 0.2610E+00
0.1961E+00 0.4193E+02 0.3104E+00
0.1967E+00 0.4200E+02 0.2576E+00
