0.00E0	0.00E0	 0.00 
9.50E-1	3.48E-1	 0.00 
1.90E0	1.38E0	 0.00 
2.85E0	3.09E0	 0.00 
3.80E0	5.42E0	 0.00 
4.75E0	8.33E0	 0.00 
5.70E0	1.18E1	 0.00 
6.65E0	1.57E1	 0.00 
7.60E0	2.00E1	 0.00 
8.55E0	2.47E1	 0.00 
9.50E0	2.97E1	 0.00 
1.05E1	3.49E1	 0.00 
1.14E1	4.05E1	 0.00 
1.24E1	4.62E1	 0.00 
1.33E1	5.22E1	 0.00 
1.43E1	5.83E1	 0.00 
1.52E1	6.47E1	 0.00 
1.62E1	7.12E1	 0.00 
1.71E1	7.80E1	 0.00 
1.81E1	8.48E1	 0.00 
1.90E1	9.19E1	 0.00 
2.00E1	9.90E1	 0.00 
2.09E1	1.06E2	 0.00 
2.19E1	1.13E2	 0.00 
2.28E1	1.20E2	 0.00 
2.38E1	1.27E2	 0.00 
2.47E1	1.34E2	 0.00 
2.57E1	1.41E2	 0.00 
2.66E1	1.47E2	 0.00 
2.76E1	1.53E2	 0.00 
2.85E1	1.59E2	 0.00 
2.95E1	1.64E2	 0.00 
3.04E1	1.69E2	 0.00 
3.14E1	1.73E2	 0.00 
3.23E1	1.78E2	 0.00 
3.33E1	1.82E2	 0.00 
3.42E1	1.85E2	 0.00 
3.52E1	1.89E2	 0.00 
3.61E1	1.92E2	 0.00 
3.71E1	1.95E2	 0.00 
3.80E1	1.97E2	 0.00 
3.90E1	2.00E2	 0.00 
3.99E1	2.02E2	 0.00 
4.09E1	2.03E2	 0.00 
4.18E1	2.04E2	 0.00 
4.28E1	2.05E2	 0.00 
4.37E1	2.05E2	 0.00 
4.47E1	2.05E2	 0.00 
4.56E1	2.05E2	 0.00 
4.66E1	2.03E2	 0.00 
4.75E1	2.01E2	 0.00 
4.85E1	1.99E2	 0.00 
4.94E1	1.96E2	 0.00 
5.04E1	1.93E2	 0.00 
5.13E1	1.89E2	 0.00 
5.23E1	1.85E2	 0.00 
5.32E1	1.81E2	 0.00 
5.42E1	1.76E2	 0.00 
5.51E1	1.72E2	 0.00 
5.61E1	1.66E2	 0.00 
5.70E1	1.61E2	 0.00 
5.80E1	1.56E2	 0.00 
5.89E1	1.50E2	 0.00 
5.99E1	1.44E2	 0.00 
6.08E1	1.38E2	 0.00 
6.18E1	1.32E2	 0.00 
6.27E1	1.25E2	 0.00 
6.37E1	1.18E2	 0.00 
6.46E1	1.11E2	 0.00 
6.56E1	1.04E2	 0.00 
6.65E1	9.70E1	 0.00 
6.75E1	8.98E1	 0.00 
6.84E1	8.26E1	 0.00 
6.94E1	7.55E1	 0.00 
7.03E1	6.86E1	 0.00 
7.13E1	6.20E1	 0.00 
7.22E1	5.59E1	 0.00 
7.32E1	5.01E1	 0.00 
7.41E1	4.48E1	 0.00 
7.51E1	4.01E1	 0.00 
7.60E1	3.58E1	 0.00 
7.70E1	3.19E1	 0.00 
7.79E1	2.86E1	 0.00 
7.89E1	2.56E1	 0.00 
7.98E1	2.29E1	 0.00 
8.08E1	2.06E1	 0.00 
8.17E1	1.84E1	 0.00 
8.27E1	1.64E1	 0.00 
8.36E1	1.46E1	 0.00 
8.46E1	1.29E1	 0.00 
8.55E1	1.12E1	 0.00 
8.65E1	9.63E0	 0.00 
8.74E1	8.14E0	 0.00 
8.84E1	6.76E0	 0.00 
8.93E1	5.49E0	 0.00 
9.03E1	4.35E0	 0.00 
9.12E1	3.34E0	 0.00 
9.22E1	2.47E0	 0.00 
9.31E1	1.73E0	 0.00 
9.41E1	1.09E0	 0.00 
9.50E1	5.29E-1	 0.00 
9.60E1	2.07E-15	 0.00 
