# SAXS profile: number of points = 511, q_min = 0.01125, q_max = 0.32133, delta_q = 0.000608
# offset = 0.00000000000000, scaling c = 3.84974692154268e-07, Chi = 0.120577454015218
#  q       exp_intensity   model_intensity
0.25264    0.14666500      0.12847495     
0.25325    0.14291800      0.12706802     
0.25386    0.15093200      0.12569169     
0.25446    0.14023300      0.12437659     
0.25507    0.14801300      0.12305756     
0.25568    0.15183100      0.12178513     
0.25629    0.13373000      0.12054084     
0.25689    0.16557200      0.11934751     
0.25750    0.14978100      0.11817677     
0.25811    0.16026700      0.11702505     
0.25872    0.13680200      0.11591731     
0.25933    0.08416610      0.11484002     
0.25994    0.08526480      0.11378858     
0.26054    0.07543450      0.11280241     
0.26115    0.09586070      0.11181906     
0.26176    0.11026700      0.11087807     
0.26237    0.10373900      0.10996318     
0.26298    0.10454600      0.10906521     
0.26358    0.13044400      0.10823566     
0.26419    0.13055900      0.10741048     
0.26480    0.12663600      0.10662135     
0.26541    0.12930900      0.10585984     
0.26601    0.10914000      0.10512482     
0.26662    0.10190900      0.10442231     
0.26723    0.13272800      0.10373598     
0.26784    0.14067200      0.10307637     
0.26845    0.12900100      0.10244419     
0.26905    0.12633900      0.10183545     
0.26966    0.12283300      0.10125563     
0.27027    0.11805600      0.10068741     
0.27088    0.06630700      0.10013380     
0.27149    0.07418870      0.09961090     
0.27209    0.07614700      0.09910766     
0.27270    0.10139400      0.09861738     
0.27331    0.12959200      0.09813833     
0.27392    0.12512800      0.09767014     
0.27453    0.11506400      0.09722564     
0.27513    0.09960160      0.09679511     
0.27574    0.11434600      0.09636913     
0.27635    0.12335300      0.09595662     
0.27696    0.08304390      0.09555412     
0.27757    0.10150900      0.09516878     
0.27817    0.07394850      0.09479350     
0.27878    0.09276630      0.09441855     
0.27939    0.11743500      0.09405306     
0.28000    0.13220800      0.09369290     
0.28060    0.13202400      0.09334689     
0.28121    0.11124500      0.09300140     
0.28182    0.11416500      0.09266788     
0.28243    0.09392920      0.09233505     
0.28304    0.07880930      0.09200316     
0.28364    0.10435700      0.09168588     
0.28425    0.07349530      0.09136720     
0.28486    0.07519700      0.09105411     
0.28547    0.06955850      0.09074645     
0.28608    0.07384580      0.09044114     
0.28668    0.07727390      0.09014559     
0.28729    0.06259060      0.08984906     
0.28790    0.06455430      0.08955688     
0.28851    0.08045380      0.08927075     
0.28912    0.09766400      0.08898797     
0.28972    0.07435420      0.08871849     
0.29033    0.07055180      0.08844777     
0.29094    0.04925430      0.08817981     
0.29155    0.04803290      0.08792218     
0.29215    0.07312760      0.08767260     
0.29276    0.09374840      0.08742714     
0.29337    0.11435500      0.08718545     
0.29398    0.11990600      0.08694621     
0.29459    0.08874730      0.08672261     
0.29519    0.10981800      0.08650624     
0.29580    0.09683090      0.08629297     
0.29641    0.05914170      0.08609016     
0.29702    0.07201450      0.08589290     
0.29763    0.04071700      0.08570879     
0.29823    0.05428770      0.08553354     
0.29884    0.06769100      0.08536493     
0.29945    0.07175300      0.08520543     
0.30006    0.09946710      0.08505123     
0.30067    0.11143000      0.08491583     
0.30127    0.09292100      0.08478890     
0.30188    0.09986700      0.08466762     
0.30249    0.07724140      0.08456030     
0.30310    0.09205190      0.08445918     
0.30371    0.07909960      0.08437225     
0.30431    0.09135820      0.08429502     
0.30492    0.05034510      0.08422438     
0.30553    0.06983040      0.08416715     
0.30614    0.06889520      0.08411652     
0.30674    0.06448680      0.08408187     
0.30735    0.06020500      0.08405538     
0.30796    0.07886390      0.08403537     
0.30857    0.07721040      0.08402999     
0.30918    0.08646030      0.08402966     
0.30978    0.06961060      0.08403880     
0.31039    0.05388030      0.08405873     
0.31100    0.03268680      0.08408468     
0.31161    0.05438160      0.08412344     
0.31222    0.05930070      0.08416698     
0.31282    0.06676730      0.08421812     
0.31343    0.06455550      0.08427721     
0.31404    0.06701720      0.08434010     
0.31465    0.07592410      0.08441494     
0.31526    0.08306220      0.08449319     
0.31586    0.08308120      0.08457468     
0.31647    0.08938560      0.08466515     
0.31708    0.08631240      0.08475822     
0.31769    0.11190900      0.08485342     
0.31829    0.09558050      0.08495483     
0.31890    0.10563100      0.08506637     
0.31951    0.10639300      0.08517607     
0.32012    0.09288650      0.08528651     
0.32073    0.08153520      0.08540144     
0.32133    0.12361700      0.08551745     
