0.00E0	0.00E0	 0.00 
1.78E0	3.43E-1	 0.00 
3.56E0	1.35E0	 0.00 
5.35E0	2.95E0	 0.00 
7.13E0	5.06E0	 0.00 
8.91E0	7.55E0	 0.00 
1.07E1	1.03E1	 0.00 
1.25E1	1.32E1	 0.00 
1.43E1	1.62E1	 0.00 
1.60E1	1.91E1	 0.00 
1.78E1	2.20E1	 0.00 
1.96E1	2.48E1	 0.00 
2.14E1	2.75E1	 0.00 
2.32E1	3.00E1	 0.00 
2.50E1	3.25E1	 0.00 
2.67E1	3.48E1	 0.00 
2.85E1	3.70E1	 0.00 
3.03E1	3.89E1	 0.00 
3.21E1	4.07E1	 0.00 
3.39E1	4.23E1	 0.00 
3.56E1	4.36E1	 0.00 
3.74E1	4.47E1	 0.00 
3.92E1	4.57E1	 0.00 
4.10E1	4.64E1	 0.00 
4.28E1	4.71E1	 0.00 
4.46E1	4.76E1	 0.00 
4.63E1	4.81E1	 0.00 
4.81E1	4.85E1	 0.00 
4.99E1	4.89E1	 0.00 
5.17E1	4.92E1	 0.00 
5.35E1	4.94E1	 0.00 
5.52E1	4.95E1	 0.00 
5.70E1	4.94E1	 0.00 
5.88E1	4.92E1	 0.00 
6.06E1	4.88E1	 0.00 
6.24E1	4.82E1	 0.00 
6.42E1	4.75E1	 0.00 
6.59E1	4.66E1	 0.00 
6.77E1	4.56E1	 0.00 
6.95E1	4.45E1	 0.00 
7.13E1	4.33E1	 0.00 
7.31E1	4.21E1	 0.00 
7.49E1	4.09E1	 0.00 
7.66E1	3.97E1	 0.00 
7.84E1	3.85E1	 0.00 
8.02E1	3.72E1	 0.00 
8.20E1	3.60E1	 0.00 
8.38E1	3.47E1	 0.00 
8.55E1	3.35E1	 0.00 
8.73E1	3.22E1	 0.00 
8.91E1	3.10E1	 0.00 
9.09E1	2.98E1	 0.00 
9.27E1	2.86E1	 0.00 
9.45E1	2.74E1	 0.00 
9.62E1	2.62E1	 0.00 
9.80E1	2.50E1	 0.00 
9.98E1	2.38E1	 0.00 
1.02E2	2.25E1	 0.00 
1.03E2	2.12E1	 0.00 
1.05E2	1.99E1	 0.00 
1.07E2	1.86E1	 0.00 
1.09E2	1.73E1	 0.00 
1.10E2	1.62E1	 0.00 
1.12E2	1.51E1	 0.00 
1.14E2	1.41E1	 0.00 
1.16E2	1.32E1	 0.00 
1.18E2	1.24E1	 0.00 
1.19E2	1.15E1	 0.00 
1.21E2	1.06E1	 0.00 
1.23E2	9.72E0	 0.00 
1.25E2	8.75E0	 0.00 
1.27E2	7.76E0	 0.00 
1.28E2	6.80E0	 0.00 
1.30E2	5.92E0	 0.00 
1.32E2	5.16E0	 0.00 
1.34E2	4.57E0	 0.00 
1.35E2	4.14E0	 0.00 
1.37E2	3.84E0	 0.00 
1.39E2	3.64E0	 0.00 
1.41E2	3.48E0	 0.00 
1.43E2	3.28E0	 0.00 
1.44E2	3.02E0	 0.00 
1.46E2	2.67E0	 0.00 
1.48E2	2.26E0	 0.00 
1.50E2	1.83E0	 0.00 
1.51E2	1.43E0	 0.00 
1.53E2	1.11E0	 0.00 
1.55E2	9.18E-1	 0.00 
1.57E2	8.55E-1	 0.00 
1.59E2	8.98E-1	 0.00 
1.60E2	1.00E0	 0.00 
1.62E2	1.10E0	 0.00 
1.64E2	1.15E0	 0.00 
1.66E2	1.11E0	 0.00 
1.68E2	9.63E-1	 0.00 
1.69E2	7.41E-1	 0.00 
1.71E2	4.84E-1	 0.00 
1.73E2	2.44E-1	 0.00 
1.75E2	6.60E-2	 0.00 
1.76E2	-2.64E-2	 0.00 
1.78E2	-3.79E-2	 0.00 
1.80E2	3.48E-15	 0.00 
