0.01583	8.57E+02	8.85E+02
0.01676	8.47E+02	8.66E+02
0.01769	8.34E+02	8.48E+02
0.01862	8.16E+02	8.29E+02
0.01955	7.89E+02	8.09E+02
0.02048	7.74E+02	7.89E+02
0.02141	7.61E+02	7.69E+02
0.02234	7.40E+02	7.48E+02
0.02327	7.12E+02	7.27E+02
0.0242	6.93E+02	7.07E+02
0.02513	6.75E+02	6.86E+02
0.02606	6.58E+02	6.65E+02
0.02699	6.43E+02	6.44E+02
0.02792	6.24E+02	6.23E+02
0.02885	6.00E+02	6.02E+02
0.02978	5.78E+02	5.82E+02
0.03071	5.58E+02	5.62E+02
0.03164	5.35E+02	5.42E+02
0.03257	5.14E+02	5.22E+02
0.0335	4.96E+02	5.03E+02
0.03443	4.82E+02	4.84E+02
0.03536	4.67E+02	4.65E+02
0.03629	4.51E+02	4.47E+02
0.03722	4.33E+02	4.30E+02
0.03815	4.15E+02	4.13E+02
0.03908	3.95E+02	3.96E+02
0.04001	3.79E+02	3.80E+02
0.04094	3.66E+02	3.64E+02
0.04187	3.50E+02	3.49E+02
0.0428	3.35E+02	3.34E+02
0.04373	3.20E+02	3.20E+02
0.04466	3.03E+02	3.07E+02
0.04559	2.97E+02	2.94E+02
0.04652	2.84E+02	2.81E+02
0.04745	2.70E+02	2.69E+02
0.04838	2.58E+02	2.58E+02
0.04931	2.46E+02	2.47E+02
0.05024	2.36E+02	2.36E+02
0.05116	2.24E+02	2.26E+02
0.05209	2.20E+02	2.16E+02
0.05302	2.11E+02	2.07E+02
0.05395	2.01E+02	1.98E+02
0.05488	1.93E+02	1.90E+02
0.05581	1.85E+02	1.82E+02
0.05674	1.77E+02	1.74E+02
0.05767	1.69E+02	1.67E+02
0.0586	1.62E+02	1.60E+02
0.05953	1.55E+02	1.53E+02
0.06046	1.48E+02	1.46E+02
0.06139	1.42E+02	1.41E+02
0.06232	1.36E+02	1.35E+02
0.06325	1.30E+02	1.29E+02
0.06418	1.24E+02	1.24E+02
0.06511	1.20E+02	1.19E+02
0.06604	1.14E+02	1.14E+02
0.06697	1.09E+02	1.09E+02
0.0679	1.05E+02	1.05E+02
0.06883	1.01E+02	1.01E+02
0.06976	9.63E+01	9.67E+01
0.07069	9.24E+01	9.29E+01
0.07162	8.87E+01	8.91E+01
0.07255	8.51E+01	8.56E+01
0.07348	8.17E+01	8.24E+01
0.07441	7.85E+01	7.91E+01
0.07534	7.55E+01	7.60E+01
0.07627	7.28E+01	7.32E+01
0.0772	7.02E+01	7.03E+01
0.07813	6.76E+01	6.76E+01
0.07906	6.50E+01	6.52E+01
0.07999	6.26E+01	6.28E+01
0.08092	6.02E+01	6.04E+01
0.08185	5.79E+01	5.83E+01
0.08278	5.59E+01	5.62E+01
0.08371	5.40E+01	5.42E+01
0.08464	5.23E+01	5.24E+01
0.08557	5.09E+01	5.06E+01
0.0865	4.92E+01	4.89E+01
0.08743	4.76E+01	4.73E+01
0.08836	4.58E+01	4.58E+01
0.08929	4.45E+01	4.44E+01
0.09022	4.34E+01	4.30E+01
0.09115	4.21E+01	4.17E+01
0.09208	4.06E+01	4.05E+01
0.09301	3.96E+01	3.93E+01
0.09394	3.85E+01	3.83E+01
0.09487	3.73E+01	3.72E+01
0.0958	3.64E+01	3.62E+01
0.09673	3.55E+01	3.53E+01
0.09766	3.46E+01	3.44E+01
0.09859	3.35E+01	3.35E+01
0.09952	3.27E+01	3.27E+01
0.10045	3.19E+01	3.19E+01
0.10138	3.11E+01	3.11E+01
