# SAXS profile: number of points = 730, q_min = 0.018776, q_max = 0.614113, delta_q = 0.000658558628318584
# offset = -0.00371210025718918, scaling c = 3.87135007730976e-05, Chi = 3.66545644079345
#  q       exp_intensity   model_intensity
0.10771    94.47180000     87.51675271    
0.10837    92.51580000     85.94344505    
0.10903    88.33490000     84.38803316    
0.10969    89.07240000     82.86767629    
0.11035    84.84410000     81.36665821    
0.11101    83.24360000     79.88545298    
0.11167    80.81560000     78.43769148    
0.11232    77.64450000     77.00756733    
0.11298    76.86520000     75.59556954    
0.11364    76.97200000     74.21818439    
0.11430    76.46770000     72.85970494    
0.11496    75.02820000     71.51811406    
0.11562    76.33790000     70.20891699    
0.11628    73.53010000     68.91623131    
0.11694    72.33020000     67.64523753    
0.11760    69.78940000     66.40237574    
0.11825    66.74780000     65.17553518    
0.11891    66.68360000     63.96908438    
0.11957    66.14590000     62.79084952    
0.12023    64.25910000     61.62995607    
0.12089    65.14370000     60.48829949    
0.12155    63.25900000     59.37269964    
0.12221    63.25290000     58.27211635    
0.12287    63.93340000     57.19443612    
0.12352    63.06600000     56.13922737    
0.12418    60.43220000     55.09848888    
0.12484    58.81070000     54.07923261    
0.12550    58.45070000     53.08239221    
0.12616    55.94590000     52.10098547    
0.12682    56.05310000     51.13965687    
0.12748    51.32070000     50.19862924    
0.12814    52.10560000     49.27102456    
0.12879    52.93900000     48.36662593    
0.12945    51.30610000     47.47928046    
0.13011    49.69210000     46.60474818    
0.13077    48.80830000     45.75186758    
0.13143    48.08570000     44.91698359    
0.13209    47.11210000     44.09310256    
0.13275    46.51480000     43.29090912    
0.13341    45.77560000     42.50369122    
0.13406    45.17690000     41.72815002    
0.13472    44.38720000     40.97517863    
0.13538    44.15940000     40.23444332    
0.13604    42.28860000     39.50481149    
0.13670    42.42130000     38.79629386    
0.13736    41.20280000     38.10073359    
0.13802    40.55750000     37.41463871    
0.13868    39.04650000     36.74931342    
0.13933    38.07890000     36.09452228    
0.13999    36.80820000     35.44991979    
0.14065    36.50050000     34.82618870    
0.14131    35.97100000     34.21086196    
0.14197    35.81390000     33.60579517    
0.14263    35.25430000     33.01880174    
0.14329    34.57710000     32.44151040    
0.14395    33.88520000     31.87363519    
0.14461    33.92750000     31.32217930    
0.14526    32.71230000     30.77908630    
0.14592    31.90830000     30.24712180    
0.14658    30.82340000     29.72903795    
0.14724    31.54840000     29.21876613    
0.14790    30.31960000     28.71869009    
0.14856    30.20830000     28.23251857    
0.14922    30.27930000     27.75293925    
0.14988    30.31370000     27.28349931    
0.15053    29.34330000     26.82585071    
0.15119    28.62430000     26.37510729    
0.15185    28.27640000     25.93504092    
0.15251    29.33030000     25.50477203    
0.15317    28.19580000     25.08087686    
0.15383    27.56870000     24.66659592    
0.15449    26.51000000     24.26233963    
0.15515    25.41490000     23.86345593    
0.15580    25.47940000     23.47398930    
0.15646    25.54610000     23.09287263    
0.15712    23.71760000     22.71789779    
0.15778    24.02110000     22.35139397    
0.15844    22.35510000     21.99223745    
0.15910    23.63720000     21.63829947    
0.15976    23.06560000     21.29368073    
0.16042    22.66030000     20.95502433    
0.16107    22.14730000     20.62125541    
0.16173    21.50800000     20.29597613    
0.16239    21.30990000     19.97675355    
0.16305    22.12600000     19.66153614    
0.16371    20.74960000     19.35466968    
0.16437    19.59590000     19.05262734    
0.16503    18.34770000     18.75518220    
0.16568    19.12250000     18.46531571    
0.16634    18.17810000     18.17958800    
0.16700    19.01200000     17.89768532    
0.16766    19.24610000     17.62386899    
0.16832    18.56620000     17.35331442    
0.16898    17.54330000     17.08665631    
0.16964    17.23630000     16.82683037    
0.17030    16.61300000     16.57072258    
0.17095    16.00530000     16.31802182    
0.17161    16.40030000     16.07151713    
0.17227    16.10970000     15.82812521    
0.17293    15.76200000     15.58885614    
0.17359    16.22380000     15.35478608    
0.17425    15.93810000     15.12360488    
0.17491    15.21500000     14.89610928    
0.17557    15.45500000     14.67380904    
0.17622    14.57600000     14.45389725    
0.17688    14.27730000     14.23772124    
0.17754    13.34030000     14.02590677    
0.17820    12.93370000     13.81694349    
0.17886    12.45820000     13.61130473    
0.17952    12.76720000     13.40962392    
0.18018    13.43810000     13.21035565    
0.18084    13.45510000     13.01501847    
0.18149    13.16910000     12.82276348    
0.18215    12.57560000     12.63272664    
0.18281    12.36750000     12.44629248    
0.18347    11.98770000     12.26331574    
0.18413    11.79000000     12.08217883    
0.18479    11.74530000     11.90452364    
0.18545    11.53060000     11.72971353    
0.18611    11.10110000     11.55717192    
0.18676    11.30790000     11.38783774    
0.18742    10.84610000     11.22103997    
0.18808    10.93110000     11.05615829    
0.18874    10.63540000     10.89506275    
0.18940    10.38550000     10.73590807    
0.19006    10.32460000     10.57853088    
0.19072    9.98293000      10.42483730    
0.19138    9.47124000      10.27331730    
0.19204    9.39293000      10.12322716    
0.19269    9.23432000      9.97674954     
0.19335    9.06450000      9.83229828     
0.19401    8.78900000      9.68925766     
0.19467    9.00797000      9.54971689     
0.19533    8.97521000      9.41187295     
0.19599    8.77422000      9.27593767     
0.19665    8.65711000      9.14309305     
0.19731    8.41495000      9.01183126     
0.19796    8.06673000      8.88232962     
0.19862    8.00745000      8.75621404     
0.19928    8.06693000      8.63141492     
0.19994    7.91004000      8.50839585     
0.20060    7.94917000      8.38854042     
0.20126    7.54413000      8.27001267     
0.20192    7.30948000      8.15337870     
0.20258    7.32953000      8.03953538     
0.20323    7.16519000      7.92734026     
0.20389    7.08190000      7.81692643     
0.20455    6.88433000      7.70909138     
0.20521    6.86167000      7.60271252     
0.20587    6.70607000      7.49852480     
0.20653    6.58032000      7.39660463     
0.20719    6.40155000      7.29611864     
0.20784    6.24150000      7.19788393     
0.20850    6.19234000      7.10187622     
0.20916    6.19865000      7.00727882     
0.20982    5.94113000      6.91474706     
0.21048    6.18286000      6.82450894     
0.21114    6.21947000      6.73553855     
0.21180    6.03779000      6.64882956     
0.21246    5.89046000      6.56406792     
0.21311    5.66133000      6.48079293     
0.21377    5.37934000      6.39974473     
0.21443    5.33265000      6.32057622     
0.21509    5.40064000      6.24287847     
0.21575    5.51796000      6.16736600     
0.21641    5.32235000      6.09357215     
0.21707    5.44589000      6.02111144     
0.21773    5.29914000      5.95119405     
0.21838    5.31816000      5.88269273     
0.21904    5.22757000      5.81545734     
0.21970    4.93865000      5.75083694     
0.22036    5.05618000      5.68759130     
0.22102    4.97771000      5.62564260     
0.22168    4.87660000      5.56617018     
0.22234    4.85456000      5.50807501     
0.22299    4.80339000      5.45112689     
0.22365    4.75565000      5.39665386     
0.22431    4.70808000      5.34352770     
0.22497    4.62551000      5.29170397     
0.22563    4.59535000      5.24207156     
0.22629    4.54952000      5.19366446     
0.22695    4.52008000      5.14676829     
0.22761    4.51581000      5.10190727     
0.22826    4.43837000      5.05815670     
0.22892    4.46222000      5.01584759     
0.22958    4.43470000      4.97556504     
0.23024    4.36918000      4.93637384     
0.23090    4.29406000      4.89865308     
0.23156    4.26734000      4.86273090     
0.23222    4.30723000      4.82785406     
0.23288    4.31572000      4.79442225     
0.23353    4.30676000      4.76279133     
0.23419    4.27222000      4.73208547     
0.23485    4.19602000      4.70274643     
0.23551    4.18094000      4.67510373     
0.23617    4.15093000      4.64839219     
0.23683    4.11511000      4.62311029     
0.23749    4.08857000      4.59928581     
0.23814    4.07354000      4.57632532     
0.23880    4.10099000      4.55477283     
0.23946    4.05538000      4.53448521     
0.24012    4.05897000      4.51510135     
0.24078    4.00724000      4.49719181     
0.24144    4.04808000      4.48038538     
0.24210    4.06090000      4.46439287     
0.24276    4.05697000      4.44974548     
0.24341    4.03799000      4.43608656     
0.24407    4.04668000      4.42319492     
0.24473    4.00246000      4.41161810     
0.24539    4.00394000      4.40093085     
0.24605    4.05761000      4.39095842     
0.24671    4.02152000      4.38227896     
0.24737    4.01328000      4.37433100     
0.24803    3.98110000      4.36702465     
0.24868    4.00444000      4.36092257     
0.24934    4.01437000      4.35545923     
0.25000    4.01559000      4.35059620     
0.25066    3.99049000      4.34681989     
0.25132    4.01552000      4.34362701     
0.25198    4.01647000      4.34106212     
0.25264    4.01932000      4.33941684     
0.25329    4.01446000      4.33825195     
0.25395    3.99983000      4.33764377     
0.25461    4.02603000      4.33783517     
0.25527    4.06948000      4.33845501     
0.25593    4.15381000      4.33960177     
0.25659    4.13223000      4.34139844     
0.25725    4.17086000      4.34357353     
0.25791    4.11562000      4.34624572     
0.25856    4.12405000      4.34945495     
0.25922    4.17058000      4.35296422     
0.25988    4.11823000      4.35690021     
0.26054    4.16458000      4.36124120     
0.26120    4.16322000      4.36583438     
0.26186    4.22459000      4.37082856     
0.26252    4.18078000      4.37608350     
0.26317    4.17957000      4.38152389     
0.26383    4.18690000      4.38730955     
0.26449    4.17194000      4.39332596     
0.26515    4.20607000      4.39946703     
0.26581    4.25074000      4.40580641     
0.26647    4.23822000      4.41232886     
0.26713    4.23781000      4.41895142     
0.26779    4.19367000      4.42573459     
0.26844    4.23922000      4.43255206     
0.26910    4.24110000      4.43939390     
0.26976    4.25894000      4.44634455     
0.27042    4.29307000      4.45327706     
0.27108    4.28985000      4.46019889     
0.27174    4.28669000      4.46720518     
0.27240    4.33629000      4.47410156     
0.27305    4.41221000      4.48090220     
0.27371    4.42575000      4.48757194     
0.27437    4.38157000      4.49421622     
0.27503    4.42944000      4.50081579     
0.27569    4.42126000      4.50711889     
0.27635    4.38769000      4.51334349     
0.27701    4.49382000      4.51948589     
0.27767    4.44611000      4.52534537     
0.27832    4.49541000      4.53104050     
0.27898    4.48065000      4.53655832     
0.27964    4.47488000      4.54177000     
0.28030    4.53913000      4.54678332     
0.28096    4.54582000      4.55156337     
0.28162    4.59299000      4.55601012     
0.28228    4.59223000      4.56024349     
0.28293    4.57882000      4.56420773     
0.28359    4.57893000      4.56773649     
0.28425    4.55707000      4.57103937     
0.28491    4.55095000      4.57406925     
0.28557    4.50195000      4.57662292     
0.28623    4.51557000      4.57891087     
0.28689    4.58087000      4.58084794     
0.28755    4.55997000      4.58232600     
0.28820    4.58370000      4.58353673     
0.28886    4.60681000      4.58436985     
0.28952    4.63419000      4.58470413     
0.29018    4.62643000      4.58474926     
0.29084    4.58430000      4.58437446     
0.29150    4.61069000      4.58352426     
0.29216    4.62739000      4.58237068     
0.29281    4.56262000      4.58072803     
0.29347    4.54118000      4.57858301     
0.29413    4.54929000      4.57613153     
0.29479    4.60168000      4.57322159     
0.29545    4.59977000      4.56982177     
0.29611    4.59582000      4.56607659     
0.29677    4.59408000      4.56177146     
0.29742    4.55724000      4.55705607     
0.29808    4.59512000      4.55201982     
0.29874    4.54562000      4.54640286     
0.29940    4.57799000      4.54036346     
0.30006    4.55657000      4.53397713     
0.30072    4.57785000      4.52698061     
0.30138    4.59588000      4.51960156     
0.30204    4.62356000      4.51188327     
0.30269    4.60065000      4.50358010     
0.30335    4.60653000      4.49490342     
