2.50002000004e-05	-7.9979441445018145	4.36214e-05
3.08644691364e-05	-8.164088613656046	7.6224e-06
3.73460320996e-05	-8.193064683254859	4.0468e-06
4.444488889e-05	-8.252734966967815	2.7941e-06
5.21610395076e-05	-8.27891278256156	2.20418e-06
6.0494328396099994e-05	-8.284657881062637	1.8384e-06
6.944505555689999e-05	-8.294701852746462	1.57256e-06
7.90130765449e-05	-8.302799811434834	1.37169e-06
8.91983913601e-05	-8.305098454066913	1.13667e-06
0.0001	-8.313199840275075	1.00182e-06
0.00011142069136	-8.317592613780526	9.08196e-07
0.00012345876544	-8.32602752596839	8.47191e-07
0.00013611188889	-8.326692673699084	8.00977e-07
0.00014938461729	-8.337621244671036	7.59164e-07
0.00016327217284000002	-8.344383394994878	7.23642e-07
0.00017777955556	-8.355767609405053	6.9184e-07
0.00019290154320999997	-8.363970084508901	6.65497e-07
0.00020864358025000001	-8.370680175861075	6.43409e-07
0.000225	-8.372422076788428	6.22403e-07
0.00024197669135999999	-8.380004121257421	6.03908e-07
0.00025957076544	-8.392558129048714	5.86594e-07
0.00027777888888999997	-8.39941904468825	5.71439e-07
0.00029660761729	-8.404797977372285	5.57194e-07
0.00031605017284	-8.41420799459588	5.42774e-07
0.00033611355556	-8.429347162845168	5.29976e-07
0.00035679054321	-8.441269725412102	5.17989e-07
0.00037808858025	-8.453645786271899	5.06261e-07
0.0004	-8.458862964417586	4.96256e-07
0.00042253269136	-8.470032926239377	4.86091e-07
0.00044567854321	-8.477030614263834	4.78074e-07
0.00046944588889000005	-8.48984070479514	4.68805e-07
0.0004938261728400001	-8.499603795825193	4.60709e-07
0.0005188281728400001	-8.513056758263842	4.52145e-07
0.00054444288889	-8.52759712513163	4.43956e-07
0.00057067954321	-8.538845929111691	4.36299e-07
0.0005975286913600001	-8.549127713446588	4.28974e-07
0.0006250000000000001	-8.563012024365747	4.2199e-07
0.0006530835802499999	-8.574107517400991	4.15095e-07
0.0006817895432100001	-8.587937595941995	4.0892e-07
0.0007111075555599999	-8.602745633169624	4.02593e-07
0.0007410481728399999	-8.617002477035738	3.95976e-07
0.0007716006172899999	-8.632604042927564	3.90678e-07
0.00080277588889	-8.647945591876047	3.85516e-07
0.00083456276544	-8.664232550065625	3.79848e-07
0.00086696680249	-8.677115495066746	3.73987e-07
0.00089999400001	-8.69597302751393	3.69611e-07
0.00093363246916	-8.711712843393881	3.64904e-07
0.000967894321	-8.72602711555034	3.5972e-07
0.00100276722225	-8.739056312830801	3.55691e-07
0.0010382637284099998	-8.759500449180027	3.50379e-07
0.0010743710617599999	-8.775950967089617	3.46424e-07
0.0011110955556099997	-8.787782186441842	3.42491e-07
0.00114844398769	-8.805088619960143	3.37917e-07
0.00118640291364	-8.82475149387281	3.33836e-07

#

