x and average y for the best solution found, chi=1.137766
0.010641 130.255749
0.011250 128.965658
0.011858 127.621011
0.012466 126.221945
0.013074 124.770726
0.013682 123.269686
0.014290 121.721215
0.014898 120.127756
0.015506 118.491800
0.016114 116.815878
0.016722 115.102556
0.017330 113.354426
0.017938 111.574105
0.018546 109.763572
0.019155 107.922483
0.019763 106.060407
0.020371 104.177003
0.020979 102.274898
0.021587 100.356701
0.022195 98.424999
0.022803 96.482351
0.023411 94.531281
0.024019 92.574276
0.024627 90.613779
0.025235 88.652183
0.025843 86.691829
0.026452 84.731788
0.027060 82.780717
0.027668 80.837552
0.028276 78.904378
0.028884 76.983208
0.029492 75.075980
0.030100 73.184553
0.030708 71.311110
0.031316 69.457742
0.031924 67.625433
0.032532 65.815688
0.033140 64.029925
0.033748 62.269473
0.034357 60.532732
0.034965 58.826575
0.035573 57.149175
0.036181 55.501499
0.036789 53.884423
0.037397 52.298736
0.038005 50.745136
0.038613 49.224238
0.039221 47.736565
0.039829 46.282562
0.040437 44.862586
0.041045 43.476919
0.041654 42.123593
0.042262 40.807129
0.042870 39.525953
0.043478 38.280760
0.044086 37.070127
0.044694 35.893889
0.045302 34.751823
0.045910 33.643646
0.046518 32.569021
0.047126 31.527558
0.047734 30.518820
0.048342 29.542325
0.048950 28.597549
0.049559 27.682456
0.050167 26.799448
0.050775 25.946370
0.051383 25.122564
0.051991 24.327348
0.052599 23.560017
0.053207 22.819850
0.053815 22.106107
0.054423 21.418037
0.055031 20.755256
0.055639 20.117523
0.056247 19.503071
0.056855 18.911126
0.057463 18.340917
0.058072 17.790779
0.058680 17.261775
0.059288 16.752219
0.059896 16.261366
0.060504 15.788483
0.061112 15.332851
0.061720 14.893763
0.062328 14.470532
0.062936 14.062485
0.063544 13.668970
0.064152 13.289353
0.064760 12.923022
0.065368 12.569383
0.065977 12.227323
0.066585 11.897399
0.067193 11.578650
0.067801 11.270866
0.068409 10.973092
0.069017 10.684874
0.069625 10.405780
