CYCLE:   7 Chi:   0.994 GENER.: 1000 ENSEMBLES:  50 CURVES:   2 MAX_MUT.:  1 CROSS:   2
  0.167240E-01  0.146835E+03  0.143971E+03
  0.173320E-01  0.148322E+03  0.143417E+03
  0.179400E-01  0.148087E+03  0.142862E+03
  0.185480E-01  0.149557E+03  0.142308E+03
  0.191560E-01  0.141876E+03  0.141753E+03
  0.197640E-01  0.143942E+03  0.141199E+03
  0.203720E-01  0.142608E+03  0.140475E+03
  0.209800E-01  0.139521E+03  0.139644E+03
  0.215890E-01  0.142155E+03  0.138811E+03
  0.221970E-01  0.141236E+03  0.137980E+03
  0.228050E-01  0.140883E+03  0.137149E+03
  0.234130E-01  0.137191E+03  0.136318E+03
  0.240210E-01  0.136446E+03  0.135487E+03
  0.246290E-01  0.135695E+03  0.134655E+03
  0.252370E-01  0.136268E+03  0.133824E+03
  0.258450E-01  0.136330E+03  0.132993E+03
  0.264540E-01  0.134332E+03  0.132160E+03
  0.270620E-01  0.133224E+03  0.131329E+03
  0.276700E-01  0.129660E+03  0.130498E+03
  0.282780E-01  0.128792E+03  0.129667E+03
  0.288860E-01  0.128464E+03  0.128835E+03
  0.294940E-01  0.128304E+03  0.128004E+03
  0.301020E-01  0.128319E+03  0.127146E+03
  0.307100E-01  0.127743E+03  0.126153E+03
  0.313190E-01  0.126744E+03  0.125158E+03
  0.319270E-01  0.126291E+03  0.124165E+03
  0.325350E-01  0.125013E+03  0.123172E+03
  0.331430E-01  0.122890E+03  0.122178E+03
  0.337510E-01  0.121324E+03  0.121185E+03
  0.343590E-01  0.120597E+03  0.120192E+03
  0.349670E-01  0.119106E+03  0.119199E+03
  0.355750E-01  0.117746E+03  0.118206E+03
  0.361840E-01  0.117627E+03  0.117211E+03
  0.367920E-01  0.116688E+03  0.116218E+03
  0.374000E-01  0.115167E+03  0.115224E+03
  0.380080E-01  0.113952E+03  0.114231E+03
  0.386160E-01  0.114210E+03  0.113238E+03
  0.392240E-01  0.113259E+03  0.112245E+03
  0.398320E-01  0.111906E+03  0.111252E+03
  0.404400E-01  0.110233E+03  0.110228E+03
  0.410490E-01  0.108229E+03  0.109191E+03
  0.416570E-01  0.107719E+03  0.108156E+03
  0.422650E-01  0.107204E+03  0.107121E+03
  0.428730E-01  0.106384E+03  0.106086E+03
  0.434810E-01  0.105282E+03  0.105051E+03
  0.440890E-01  0.104520E+03  0.104016E+03
  0.446970E-01  0.103238E+03  0.102981E+03
  0.453050E-01  0.101859E+03  0.101946E+03
  0.459140E-01  0.100252E+03  0.100909E+03
  0.465220E-01  0.992874E+02  0.998741E+02
  0.471300E-01  0.990995E+02  0.988390E+02
  0.477380E-01  0.979721E+02  0.978039E+02
  0.483460E-01  0.969856E+02  0.967689E+02
  0.489540E-01  0.958119E+02  0.957338E+02
  0.495620E-01  0.941526E+02  0.946988E+02
  0.501700E-01  0.934721E+02  0.936801E+02
  0.507790E-01  0.924915E+02  0.927021E+02
  0.513870E-01  0.916336E+02  0.917258E+02
  0.519950E-01  0.908696E+02  0.907494E+02
  0.526030E-01  0.902504E+02  0.897731E+02
  0.532110E-01  0.892109E+02  0.887967E+02
  0.538190E-01  0.885250E+02  0.878203E+02
  0.544270E-01  0.876317E+02  0.868440E+02
  0.550350E-01  0.867125E+02  0.858676E+02
  0.556440E-01  0.847798E+02  0.848896E+02
  0.562520E-01  0.828897E+02  0.839133E+02
  0.568600E-01  0.814453E+02  0.829369E+02
  0.574680E-01  0.809446E+02  0.819606E+02
  0.580760E-01  0.803209E+02  0.809842E+02
  0.586840E-01  0.792966E+02  0.800078E+02
  0.592920E-01  0.776873E+02  0.790315E+02
  0.599000E-01  0.773036E+02  0.780551E+02
  0.605090E-01  0.766163E+02  0.771807E+02
  0.611170E-01  0.756084E+02  0.763280E+02
  0.617250E-01  0.747625E+02  0.754753E+02
  0.623330E-01  0.735778E+02  0.746226E+02
  0.629410E-01  0.727564E+02  0.737699E+02
  0.635490E-01  0.720915E+02  0.729173E+02
  0.641570E-01  0.716288E+02  0.720646E+02
  0.647650E-01  0.710482E+02  0.712119E+02
  0.653740E-01  0.701028E+02  0.703578E+02
  0.659820E-01  0.693928E+02  0.695051E+02
  0.665900E-01  0.685561E+02  0.686524E+02
  0.671980E-01  0.675915E+02  0.677997E+02
  0.678060E-01  0.663401E+02  0.669471E+02
  0.684140E-01  0.653995E+02  0.660944E+02
  0.690220E-01  0.652286E+02  0.652417E+02
  0.696300E-01  0.647189E+02  0.643890E+02
  0.702380E-01  0.639210E+02  0.635952E+02
  0.708470E-01  0.633333E+02  0.628919E+02
  0.714550E-01  0.625106E+02  0.621897E+02
  0.720630E-01  0.617813E+02  0.614875E+02
  0.726710E-01  0.613715E+02  0.607854E+02
  0.732790E-01  0.602313E+02  0.600832E+02
  0.738870E-01  0.595108E+02  0.593810E+02
  0.744950E-01  0.585277E+02  0.586788E+02
  0.751030E-01  0.579941E+02  0.579766E+02
  0.757120E-01  0.570297E+02  0.572733E+02
  0.763200E-01  0.563640E+02  0.565711E+02
  0.769280E-01  0.556434E+02  0.558689E+02
  0.775360E-01  0.549683E+02  0.551667E+02
  0.781440E-01  0.543068E+02  0.544646E+02
  0.787520E-01  0.536331E+02  0.537624E+02
  0.793600E-01  0.530557E+02  0.530602E+02
  0.799680E-01  0.526026E+02  0.523580E+02
  0.805760E-01  0.521128E+02  0.517931E+02
  0.811850E-01  0.514041E+02  0.512348E+02
  0.817930E-01  0.507319E+02  0.506775E+02
  0.824010E-01  0.499377E+02  0.501201E+02
  0.830090E-01  0.491916E+02  0.495628E+02
  0.836170E-01  0.487239E+02  0.490055E+02
  0.842250E-01  0.480979E+02  0.484481E+02
  0.848330E-01  0.476767E+02  0.478908E+02
  0.854410E-01  0.473186E+02  0.473335E+02
  0.860490E-01  0.467643E+02  0.467761E+02
  0.866580E-01  0.464033E+02  0.462179E+02
  0.872660E-01  0.458336E+02  0.456606E+02
  0.878740E-01  0.452818E+02  0.451032E+02
  0.884820E-01  0.447820E+02  0.445459E+02
  0.890900E-01  0.440953E+02  0.439885E+02
  0.896980E-01  0.435951E+02  0.434312E+02
  0.903060E-01  0.431319E+02  0.429340E+02
  0.909140E-01  0.427934E+02  0.424961E+02
  0.915220E-01  0.424049E+02  0.420582E+02
  0.921310E-01  0.420313E+02  0.416196E+02
  0.927390E-01  0.414333E+02  0.411817E+02
  0.933470E-01  0.407576E+02  0.407439E+02
  0.939550E-01  0.401700E+02  0.403060E+02
  0.945630E-01  0.396652E+02  0.398681E+02
  0.951710E-01  0.391656E+02  0.394302E+02
  0.957790E-01  0.385970E+02  0.389923E+02
  0.963870E-01  0.381881E+02  0.385545E+02
  0.969950E-01  0.378771E+02  0.381166E+02
  0.976040E-01  0.375770E+02  0.376780E+02
  0.982120E-01  0.372582E+02  0.372401E+02
  0.988200E-01  0.370128E+02  0.368022E+02
  0.994280E-01  0.365703E+02  0.363643E+02
  0.100036E+00  0.361473E+02  0.359317E+02
  0.100644E+00  0.356833E+02  0.355824E+02
  0.101252E+00  0.352726E+02  0.352331E+02
  0.101860E+00  0.346586E+02  0.348838E+02
  0.102468E+00  0.342549E+02  0.345345E+02
  0.103077E+00  0.340164E+02  0.341846E+02
  0.103685E+00  0.336561E+02  0.338353E+02
  0.104293E+00  0.333676E+02  0.334861E+02
  0.104901E+00  0.331089E+02  0.331368E+02
  0.105509E+00  0.327651E+02  0.327875E+02
  0.106117E+00  0.323332E+02  0.324382E+02
  0.106725E+00  0.321281E+02  0.320889E+02
  0.107333E+00  0.317504E+02  0.317396E+02
  0.107941E+00  0.313884E+02  0.313903E+02
  0.108550E+00  0.309852E+02  0.310404E+02
  0.109158E+00  0.306037E+02  0.306911E+02
  0.109766E+00  0.302274E+02  0.303418E+02
  0.110374E+00  0.299006E+02  0.300302E+02
  0.110982E+00  0.295799E+02  0.297421E+02
  0.111590E+00  0.293162E+02  0.294539E+02
  0.112198E+00  0.291179E+02  0.291658E+02
  0.112806E+00  0.288076E+02  0.288777E+02
  0.113414E+00  0.285607E+02  0.285896E+02
  0.114022E+00  0.281752E+02  0.283015E+02
  0.114631E+00  0.278954E+02  0.280129E+02
  0.115239E+00  0.276751E+02  0.277248E+02
  0.115847E+00  0.275033E+02  0.274367E+02
  0.116455E+00  0.273435E+02  0.271486E+02
  0.117063E+00  0.269466E+02  0.268604E+02
  0.117671E+00  0.266017E+02  0.265723E+02
  0.118279E+00  0.260992E+02  0.262842E+02
  0.118887E+00  0.258992E+02  0.259961E+02
  0.119495E+00  0.255703E+02  0.257080E+02
  0.120103E+00  0.252559E+02  0.254270E+02
  0.120712E+00  0.249789E+02  0.251808E+02
  0.121320E+00  0.247593E+02  0.249350E+02
  0.121928E+00  0.245764E+02  0.246892E+02
  0.122536E+00  0.243670E+02  0.244434E+02
  0.123144E+00  0.242178E+02  0.241976E+02
  0.123752E+00  0.240803E+02  0.239517E+02
  0.124360E+00  0.238227E+02  0.237059E+02
  0.124968E+00  0.234634E+02  0.234601E+02
  0.125576E+00  0.231534E+02  0.232143E+02
  0.126184E+00  0.228001E+02  0.229685E+02
  0.126793E+00  0.225173E+02  0.227223E+02
  0.127401E+00  0.222588E+02  0.224764E+02
  0.128009E+00  0.221294E+02  0.222306E+02
  0.128617E+00  0.219028E+02  0.219848E+02
  0.129225E+00  0.216969E+02  0.217390E+02
  0.129833E+00  0.215750E+02  0.214932E+02
  0.130441E+00  0.212879E+02  0.212707E+02
  0.131049E+00  0.209868E+02  0.210571E+02
  0.131657E+00  0.206770E+02  0.208435E+02
  0.132265E+00  0.205476E+02  0.206299E+02
  0.132873E+00  0.204714E+02  0.204163E+02
  0.133482E+00  0.204001E+02  0.202023E+02
  0.134090E+00  0.201304E+02  0.199887E+02
  0.134698E+00  0.198805E+02  0.197751E+02
  0.135306E+00  0.196125E+02  0.195615E+02
  0.135914E+00  0.193662E+02  0.193479E+02
  0.136522E+00  0.189952E+02  0.191343E+02
  0.137130E+00  0.187613E+02  0.189207E+02
  0.137738E+00  0.186445E+02  0.187071E+02
  0.138346E+00  0.184531E+02  0.184935E+02
  0.138954E+00  0.182393E+02  0.182799E+02
  0.139562E+00  0.180542E+02  0.180663E+02
  0.140171E+00  0.178648E+02  0.178601E+02
  0.140779E+00  0.176568E+02  0.176740E+02
  0.141387E+00  0.175342E+02  0.174880E+02
  0.141995E+00  0.173308E+02  0.173019E+02
  0.142603E+00  0.170654E+02  0.171158E+02
  0.143211E+00  0.168879E+02  0.169297E+02
  0.143819E+00  0.167034E+02  0.167437E+02
  0.144427E+00  0.166325E+02  0.165576E+02
  0.145035E+00  0.164069E+02  0.163715E+02
  0.145643E+00  0.162600E+02  0.161855E+02
  0.146251E+00  0.160890E+02  0.159994E+02
  0.146860E+00  0.159310E+02  0.158130E+02
  0.147468E+00  0.157261E+02  0.156270E+02
  0.148076E+00  0.154878E+02  0.154409E+02
  0.148684E+00  0.152997E+02  0.152548E+02
  0.149292E+00  0.151164E+02  0.150688E+02
  0.149900E+00  0.148770E+02  0.148827E+02
  0.150508E+00  0.146644E+02  0.147180E+02
  0.151116E+00  0.145296E+02  0.145574E+02
  0.151724E+00  0.143125E+02  0.143969E+02
  0.152332E+00  0.142421E+02  0.142363E+02
  0.152940E+00  0.141711E+02  0.140758E+02
  0.153548E+00  0.140644E+02  0.139153E+02
  0.154156E+00  0.139361E+02  0.137547E+02
  0.154765E+00  0.136894E+02  0.135939E+02
  0.155373E+00  0.134492E+02  0.134334E+02
  0.155981E+00  0.131468E+02  0.132728E+02
  0.156589E+00  0.130260E+02  0.131123E+02
  0.157197E+00  0.128376E+02  0.129517E+02
  0.157805E+00  0.127123E+02  0.127912E+02
  0.158413E+00  0.126604E+02  0.126307E+02
  0.159021E+00  0.125755E+02  0.124701E+02
  0.159629E+00  0.124055E+02  0.123096E+02
  0.160237E+00  0.122583E+02  0.121582E+02
  0.160845E+00  0.121018E+02  0.120213E+02
  0.161453E+00  0.120088E+02  0.118843E+02
  0.162061E+00  0.118120E+02  0.117473E+02
  0.162670E+00  0.116335E+02  0.116101E+02
  0.163278E+00  0.114411E+02  0.114732E+02
  0.163886E+00  0.113385E+02  0.113362E+02
  0.164494E+00  0.113211E+02  0.111992E+02
  0.165102E+00  0.111434E+02  0.110622E+02
  0.165710E+00  0.109757E+02  0.109253E+02
  0.166318E+00  0.107569E+02  0.107883E+02
  0.166926E+00  0.106080E+02  0.106513E+02
  0.167534E+00  0.104900E+02  0.105144E+02
  0.168142E+00  0.103773E+02  0.103774E+02
  0.168750E+00  0.102773E+02  0.102404E+02
  0.169358E+00  0.102332E+02  0.101035E+02
  0.169966E+00  0.101244E+02  0.996650E+01
  0.170574E+00  0.100135E+02  0.984940E+01
  0.171183E+00  0.988719E+01  0.973330E+01
  0.171791E+00  0.966931E+01  0.961739E+01
  0.172399E+00  0.951193E+01  0.950147E+01
  0.173007E+00  0.939862E+01  0.938556E+01
  0.173615E+00  0.928587E+01  0.926965E+01
  0.174223E+00  0.915481E+01  0.915373E+01
  0.174831E+00  0.907044E+01  0.903782E+01
  0.175439E+00  0.902079E+01  0.892191E+01
  0.176047E+00  0.896858E+01  0.880599E+01
  0.176655E+00  0.883985E+01  0.869008E+01
  0.177263E+00  0.872097E+01  0.857417E+01
  0.177871E+00  0.861056E+01  0.845825E+01
  0.178479E+00  0.848780E+01  0.834234E+01
  0.179087E+00  0.832113E+01  0.822643E+01
  0.179695E+00  0.820774E+01  0.811051E+01
  0.180304E+00  0.799199E+01  0.800378E+01
  0.180912E+00  0.792798E+01  0.790661E+01
  0.181520E+00  0.780555E+01  0.780944E+01
  0.182128E+00  0.773868E+01  0.771226E+01
  0.182736E+00  0.758713E+01  0.761509E+01
  0.183344E+00  0.750823E+01  0.751792E+01
  0.183952E+00  0.742810E+01  0.742075E+01
  0.184560E+00  0.726487E+01  0.732358E+01
  0.185168E+00  0.716014E+01  0.722641E+01
  0.185776E+00  0.707740E+01  0.712923E+01
  0.186384E+00  0.693227E+01  0.703206E+01
  0.186992E+00  0.682646E+01  0.693489E+01
  0.187600E+00  0.679330E+01  0.683772E+01
  0.188208E+00  0.668384E+01  0.674055E+01
  0.188816E+00  0.663720E+01  0.664338E+01
  0.189424E+00  0.657533E+01  0.654620E+01
  0.190032E+00  0.654909E+01  0.644988E+01
  0.190641E+00  0.644432E+01  0.636857E+01
  0.191249E+00  0.637521E+01  0.628740E+01
  0.191857E+00  0.625341E+01  0.620622E+01
  0.192465E+00  0.614748E+01  0.612505E+01
  0.193073E+00  0.604860E+01  0.604388E+01
  0.193681E+00  0.597533E+01  0.596270E+01
  0.194289E+00  0.591140E+01  0.588153E+01
  0.194897E+00  0.584785E+01  0.580036E+01
  0.195505E+00  0.578906E+01  0.571918E+01
  0.196113E+00  0.569225E+01  0.563801E+01
  0.196721E+00  0.557233E+01  0.555684E+01
  0.197329E+00  0.548878E+01  0.547566E+01
  0.197937E+00  0.536117E+01  0.539449E+01
  0.198545E+00  0.530329E+01  0.531332E+01
  0.199153E+00  0.521215E+01  0.523214E+01
  0.199761E+00  0.513558E+01  0.515097E+01
  0.200369E+00  0.508962E+01  0.507848E+01
  0.200977E+00  0.498826E+01  0.501161E+01
  0.201585E+00  0.491995E+01  0.494474E+01
  0.202193E+00  0.484858E+01  0.487787E+01
  0.202802E+00  0.483248E+01  0.481089E+01
  0.203410E+00  0.475006E+01  0.474402E+01
  0.204018E+00  0.468004E+01  0.467715E+01
  0.204626E+00  0.459631E+01  0.461028E+01
  0.205234E+00  0.452134E+01  0.454341E+01
  0.205842E+00  0.444938E+01  0.447654E+01
  0.206450E+00  0.438540E+01  0.440967E+01
  0.207058E+00  0.430620E+01  0.434280E+01
  0.207666E+00  0.425914E+01  0.427593E+01
  0.208274E+00  0.419689E+01  0.420906E+01
  0.208882E+00  0.411262E+01  0.414219E+01
  0.209490E+00  0.408235E+01  0.407533E+01
  0.210098E+00  0.403561E+01  0.401060E+01
  0.210706E+00  0.398140E+01  0.395700E+01
  0.211314E+00  0.391478E+01  0.390340E+01
  0.211922E+00  0.383884E+01  0.384980E+01
  0.212530E+00  0.377061E+01  0.379620E+01
  0.213138E+00  0.372906E+01  0.374260E+01
  0.213746E+00  0.368264E+01  0.368900E+01
  0.214354E+00  0.363492E+01  0.363541E+01
  0.214962E+00  0.357757E+01  0.358181E+01
  0.215570E+00  0.353474E+01  0.352821E+01
  0.216178E+00  0.347205E+01  0.347461E+01
  0.216786E+00  0.339398E+01  0.342101E+01
  0.217394E+00  0.333320E+01  0.336741E+01
  0.218002E+00  0.328385E+01  0.331381E+01
  0.218610E+00  0.326994E+01  0.326022E+01
  0.219219E+00  0.326456E+01  0.320653E+01
  0.219827E+00  0.321585E+01  0.315293E+01
  0.220435E+00  0.315241E+01  0.310806E+01
  0.221043E+00  0.308926E+01  0.306665E+01
  0.221651E+00  0.302124E+01  0.302525E+01
  0.222259E+00  0.297914E+01  0.298384E+01
  0.222867E+00  0.291601E+01  0.294244E+01
  0.223475E+00  0.287672E+01  0.290104E+01
  0.224083E+00  0.284908E+01  0.285963E+01
  0.224691E+00  0.278704E+01  0.281823E+01
  0.225299E+00  0.275598E+01  0.277682E+01
  0.225907E+00  0.278154E+01  0.273542E+01
  0.226515E+00  0.275872E+01  0.269401E+01
  0.227123E+00  0.270642E+01  0.265261E+01
  0.227731E+00  0.263057E+01  0.261120E+01
  0.228339E+00  0.257651E+01  0.256980E+01
  0.228947E+00  0.253377E+01  0.252840E+01
  0.229555E+00  0.252946E+01  0.248699E+01
  0.230163E+00  0.250222E+01  0.244857E+01
  0.230771E+00  0.243854E+01  0.241830E+01
  0.231379E+00  0.242153E+01  0.238804E+01
  0.231987E+00  0.239861E+01  0.235777E+01
  0.232595E+00  0.238396E+01  0.232750E+01
  0.233203E+00  0.234635E+01  0.229723E+01
  0.233811E+00  0.232389E+01  0.226696E+01
  0.234419E+00  0.228797E+01  0.223670E+01
  0.235027E+00  0.225527E+01  0.220643E+01
  0.235635E+00  0.218755E+01  0.217616E+01
  0.236243E+00  0.213571E+01  0.214589E+01
  0.236851E+00  0.209575E+01  0.211562E+01
  0.237459E+00  0.209090E+01  0.208536E+01
  0.238067E+00  0.206927E+01  0.205509E+01
  0.238675E+00  0.205206E+01  0.202482E+01
  0.239283E+00  0.201879E+01  0.199455E+01
  0.239891E+00  0.200873E+01  0.196428E+01
  0.240499E+00  0.198374E+01  0.194189E+01
  0.241107E+00  0.194439E+01  0.192122E+01
  0.241715E+00  0.191387E+01  0.190055E+01
  0.242323E+00  0.187561E+01  0.187989E+01
  0.242931E+00  0.184295E+01  0.185922E+01
  0.243539E+00  0.184033E+01  0.183855E+01
  0.244147E+00  0.181875E+01  0.181788E+01
  0.244755E+00  0.180560E+01  0.179721E+01
  0.245363E+00  0.180175E+01  0.177654E+01
  0.245971E+00  0.178420E+01  0.175587E+01
  0.246579E+00  0.175010E+01  0.173520E+01
  0.247187E+00  0.170368E+01  0.171453E+01
  0.247795E+00  0.168557E+01  0.169386E+01
  0.248403E+00  0.167156E+01  0.167319E+01
  0.249011E+00  0.167776E+01  0.165252E+01
  0.249619E+00  0.170743E+01  0.163185E+01
  0.250227E+00  0.167934E+01  0.161408E+01
  0.250835E+00  0.166660E+01  0.160115E+01
  0.251443E+00  0.162485E+01  0.158823E+01
  0.252051E+00  0.157888E+01  0.157531E+01
  0.252659E+00  0.151860E+01  0.156238E+01
  0.253267E+00  0.149818E+01  0.154946E+01
  0.253875E+00  0.149179E+01  0.153654E+01
  0.254483E+00  0.147480E+01  0.152361E+01
  0.255091E+00  0.149374E+01  0.151069E+01
  0.255699E+00  0.150243E+01  0.149777E+01
  0.256307E+00  0.150266E+01  0.148484E+01
  0.256915E+00  0.149535E+01  0.147192E+01
  0.257523E+00  0.147854E+01  0.145900E+01
  0.258131E+00  0.144351E+01  0.144607E+01
  0.258739E+00  0.144782E+01  0.143315E+01
  0.259347E+00  0.144027E+01  0.142023E+01
  0.259955E+00  0.141624E+01  0.140730E+01
  0.260563E+00  0.138166E+01  0.139983E+01
  0.261171E+00  0.140353E+01  0.139280E+01
  0.261779E+00  0.137345E+01  0.138577E+01
  0.262387E+00  0.135067E+01  0.137873E+01
  0.262995E+00  0.133962E+01  0.137170E+01
  0.263603E+00  0.136127E+01  0.136467E+01
  0.264211E+00  0.134864E+01  0.135763E+01
  0.264819E+00  0.132152E+01  0.135060E+01
  0.265427E+00  0.132198E+01  0.134357E+01
  0.266035E+00  0.129409E+01  0.133654E+01
  0.266643E+00  0.129254E+01  0.132950E+01
  0.267251E+00  0.133785E+01  0.132247E+01
  0.267859E+00  0.130953E+01  0.131544E+01
  0.268467E+00  0.131022E+01  0.130840E+01
  0.269075E+00  0.131439E+01  0.130137E+01
  0.269683E+00  0.128234E+01  0.129434E+01
  0.270291E+00  0.127124E+01  0.128918E+01
  0.270899E+00  0.127054E+01  0.128608E+01
  0.271507E+00  0.130508E+01  0.128297E+01
  0.272115E+00  0.132099E+01  0.127986E+01
  0.272723E+00  0.130464E+01  0.127676E+01
  0.273331E+00  0.129768E+01  0.127365E+01
  0.273939E+00  0.128453E+01  0.127055E+01
  0.274547E+00  0.128596E+01  0.126744E+01
  0.275155E+00  0.128673E+01  0.126433E+01
  0.275763E+00  0.128684E+01  0.126123E+01
  0.276371E+00  0.127018E+01  0.125812E+01
  0.276979E+00  0.127836E+01  0.125501E+01
  0.277587E+00  0.126634E+01  0.125191E+01
  0.278195E+00  0.127471E+01  0.124880E+01
  0.278803E+00  0.124735E+01  0.124569E+01
  0.279411E+00  0.123795E+01  0.124259E+01
  0.280019E+00  0.124220E+01  0.123956E+01
  0.280626E+00  0.122971E+01  0.123907E+01
  0.281234E+00  0.119971E+01  0.123858E+01
  0.281842E+00  0.121191E+01  0.123810E+01
  0.282450E+00  0.119339E+01  0.123761E+01
  0.283058E+00  0.119232E+01  0.123712E+01
  0.283666E+00  0.117093E+01  0.123663E+01
  0.284274E+00  0.119225E+01  0.123614E+01
  0.284882E+00  0.119464E+01  0.123565E+01
  0.285490E+00  0.119363E+01  0.123516E+01
  0.286098E+00  0.118376E+01  0.123467E+01
  0.286706E+00  0.117996E+01  0.123418E+01
  0.287314E+00  0.118205E+01  0.123369E+01
  0.287922E+00  0.121627E+01  0.123320E+01
  0.288530E+00  0.119321E+01  0.123271E+01
  0.289138E+00  0.119359E+01  0.123223E+01
  0.289746E+00  0.123118E+01  0.123174E+01
  0.290354E+00  0.121467E+01  0.123202E+01
  0.290962E+00  0.118881E+01  0.123286E+01
  0.291570E+00  0.119201E+01  0.123371E+01
  0.292178E+00  0.120024E+01  0.123455E+01
  0.292786E+00  0.118610E+01  0.123539E+01
  0.293394E+00  0.121950E+01  0.123623E+01
  0.294002E+00  0.120040E+01  0.123707E+01
  0.294610E+00  0.121019E+01  0.123791E+01
  0.295217E+00  0.127054E+01  0.123875E+01
  0.295825E+00  0.128263E+01  0.123960E+01
  0.296433E+00  0.125811E+01  0.124044E+01
  0.297041E+00  0.126185E+01  0.124128E+01
  0.297649E+00  0.122272E+01  0.124212E+01
  0.298257E+00  0.119779E+01  0.124296E+01
  0.298865E+00  0.119421E+01  0.124380E+01
  0.299473E+00  0.118132E+01  0.124465E+01
  0.300081E+00  0.120506E+01  0.124553E+01
  0.300689E+00  0.122043E+01  0.124671E+01
  0.301297E+00  0.121956E+01  0.124788E+01
  0.301905E+00  0.124067E+01  0.124906E+01
  0.302513E+00  0.124407E+01  0.125023E+01
  0.303121E+00  0.123407E+01  0.125141E+01
  0.303729E+00  0.123136E+01  0.125258E+01
  0.304337E+00  0.123517E+01  0.125376E+01
  0.304945E+00  0.126049E+01  0.125494E+01
  0.305553E+00  0.127025E+01  0.125611E+01
  0.306160E+00  0.126793E+01  0.125728E+01
  0.306768E+00  0.127327E+01  0.125846E+01
  0.307376E+00  0.123998E+01  0.125964E+01
  0.307984E+00  0.123546E+01  0.126081E+01
  0.308592E+00  0.123053E+01  0.126199E+01
  0.309200E+00  0.125162E+01  0.126316E+01
  0.309808E+00  0.125430E+01  0.126434E+01
  0.310416E+00  0.127163E+01  0.126531E+01
  0.311024E+00  0.130176E+01  0.126618E+01
  0.311632E+00  0.129394E+01  0.126705E+01
  0.312240E+00  0.128073E+01  0.126792E+01
  0.312848E+00  0.127330E+01  0.126880E+01
  0.313456E+00  0.127231E+01  0.126967E+01
  0.314064E+00  0.128598E+01  0.127054E+01
  0.314671E+00  0.127678E+01  0.127142E+01
  0.315279E+00  0.127406E+01  0.127229E+01
  0.315887E+00  0.127620E+01  0.127316E+01
  0.316495E+00  0.126423E+01  0.127404E+01
  0.317103E+00  0.128104E+01  0.127491E+01
  0.317711E+00  0.130528E+01  0.127578E+01
  0.318319E+00  0.131751E+01  0.127665E+01
  0.318927E+00  0.129430E+01  0.127753E+01
  0.319535E+00  0.125636E+01  0.127840E+01
  0.320143E+00  0.123109E+01  0.127912E+01
  0.320751E+00  0.129233E+01  0.127934E+01
