# SAXS profile: number of points = 526, q_min = 0.00943, q_max = 0.32968, delta_q = 0.000609999999999999
# offset = 0.00000000000000, scaling c = 5.82007276534816e-06, Chi = 1.72750106211218
#  q       exp_intensity   model_intensity
0.00943    112.52194076    102.96783010   
0.01004    101.35911642    102.60097913   
0.01065    102.60784376    102.20135423   
0.01126    104.28824609    101.78717385   
0.01187    96.84338677     101.35339950   
0.01248    101.70701617    100.89358583   
0.01309    102.65100604    100.42199457   
0.01370    104.35056976    99.92310177    
0.01431    99.10014999     99.40854597    
0.01492    97.66468185     98.87883236    
0.01553    98.60663544     98.32336244    
0.01614    95.45404474     97.75751179    
0.01675    98.74664465     97.16986321    
0.01736    95.18392464     96.56627923    
0.01797    94.63230286     95.95162894    
0.01858    92.17122604     95.31264701    
0.01919    89.57193233     94.66487702    
0.01980    90.32410077     94.00046280    
0.02041    89.02277856     93.32082494    
0.02102    90.78771432     92.63306452    
0.02163    87.97728520     91.92476034    
0.02224    87.55682258     91.20873390    
0.02285    85.93516904     90.48080220    
0.02346    86.27331279     89.73919782    
0.02407    84.84328052     88.99124124    
0.02468    84.80516065     88.22867597    
0.02529    82.48401444     87.45898498    
0.02590    83.15706567     86.68143106    
0.02651    82.18349285     85.89271572    
0.02712    81.14502328     85.09948301    
0.02773    80.92309106     84.29674080    
0.02834    79.62701213     83.48832615    
0.02895    79.13231566     82.67540687    
0.02956    79.59322416     81.85453196    
0.03017    78.65847773     81.03096898    
0.03078    77.53115589     80.20228709    
0.03139    77.95777636     79.37003138    
0.03200    75.50369910     78.53575965    
0.03261    74.52969016     77.69747259    
0.03322    74.39668858     76.85823202    
0.03383    73.56133874     76.01730116    
0.03444    72.10976823     75.17556421    
0.03505    73.77210293     74.33353379    
0.03566    71.99119444     73.49170476    
0.03627    70.38669812     72.65059760    
0.03688    71.04435007     71.81039946    
0.03749    70.12174562     70.97253603    
0.03810    68.75164334     70.13593415    
0.03871    68.27829510     69.30285019    
0.03932    67.29157400     68.47256614    
0.03993    67.45459707     67.64481953    
0.04054    66.67187405     66.82290078    
0.04115    65.95602249     66.00361567    
0.04176    64.78924414     65.19009031    
0.04237    64.60257163     64.38182056    
0.04298    63.24997730     63.57695992    
0.04359    62.58968210     62.78142473    
0.04420    60.71781556     61.98967884    
0.04481    60.69138138     61.20505298    
0.04542    60.06880417     60.42824821    
0.04603    59.91391562     59.65558144    
0.04664    58.62706967     58.89451241    
0.04725    58.19075846     58.13872243    
0.04786    57.74280763     57.39053440    
0.04847    57.65797128     56.65280089    
0.04908    57.35877913     55.92002837    
0.04969    56.04254493     55.19949139    
0.05030    55.84283775     54.48616035    
0.05091    54.73473175     53.78027554    
0.05152    53.94086947     53.08718882    
0.05213    53.75959010     52.39961687    
0.05274    52.89733797     51.72422852    
0.05335    52.61829565     51.05787400    
0.05396    52.10731841     50.39823043    
0.05457    51.36229221     49.75355006    
0.05518    50.74100525     49.11469250    
0.05579    49.67470504     48.48723659    
0.05640    49.38113957     47.87051500    
0.05701    48.80597965     47.25969699    
0.05762    48.13105194     46.66495947    
0.05823    47.47647794     46.07641028    
0.05884    47.04933019     45.49808547    
0.05945    46.08035420     44.93183318    
0.06006    45.55101515     44.37147655    
0.06067    45.00242270     43.82581586    
0.06128    44.75539295     43.28755800    
0.06189    44.19680583     42.75802508    
0.06250    43.55998754     42.24158833    
0.06311    43.74159617     41.73085729    
0.06372    42.83142280     41.23296512    
0.06433    42.59185816     40.74346629    
0.06494    41.82410835     40.26108922    
0.06555    42.10497804     39.79236927    
0.06616    40.65155722     39.32902340    
0.06677    41.03822224     38.87660195    
0.06738    40.59529818     38.43319169    
0.06799    39.62008851     37.99523568    
0.06860    39.47280098     37.57112579    
0.06921    38.75902118     37.15193649    
0.06982    38.10079862     36.74168028    
0.07043    37.93010108     36.34073219    
0.07104    37.54931338     35.94451627    
0.07165    37.14779156     35.56020938    
0.07226    36.64114192     35.18114876    
0.07287    36.17420538     34.80915055    
0.07348    35.87632916     34.44643218    
0.07409    35.56304997     34.08789471    
0.07470    35.28669633     33.73899223    
0.07531    34.72066224     33.39557241    
0.07592    34.29983256     33.05745849    
0.07653    33.98936101     32.72834319    
0.07714    33.63217855     32.40283165    
0.07775    33.31662495     32.08485851    
0.07836    33.00836401     31.77237869    
0.07897    32.64006388     31.46371376    
0.07958    32.35936569     31.16346266    
0.08019    31.95699980     30.86624777    
0.08080    31.59591960     30.57478252    
0.08141    31.17582823     30.28858247    
0.08202    30.91676181     30.00519362    
0.08263    30.47473936     29.72896743    
0.08324    30.09005628     29.45547491    
0.08385    29.70229451     29.18619695    
0.08446    29.55888174     28.92183066    
0.08507    29.19086739     28.65976370    
0.08568    29.04631213     28.40307890    
0.08629    28.80010028     28.14909811    
0.08690    28.60566182     27.89810113    
0.08751    28.12477132     27.65151323    
0.08812    27.78363085     27.40676026    
0.08873    27.66616737     27.16596975    
0.08934    27.24482358     26.92773543    
0.08995    27.19405678     26.69153108    
0.09056    27.00187982     26.45921634    
0.09117    26.69475873     26.22834313    
0.09178    26.46171575     26.00030205    
0.09239    25.94406358     25.77462175    
0.09300    25.72290418     25.55027321    
0.09361    25.64696623     25.32927081    
0.09422    25.16297580     25.10940700    
0.09483    25.01894544     24.89156163    
0.09544    24.73802363     24.67582949    
0.09605    24.46386097     24.46113924    
0.09666    24.15672192     24.24897354    
0.09727    23.93872413     24.03793634    
0.09788    23.78406045     23.82832025    
0.09849    23.55960474     23.62063402    
0.09910    23.28900853     23.41378322    
0.09971    23.15645103     23.20878275    
0.10032    22.87425720     23.00490527    
0.10093    22.61335497     22.80204553    
0.10154    22.34487863     22.60099314    
0.10215    22.02165731     22.40064865    
0.10276    21.90740817     22.20175661    
0.10337    21.46881136     22.00400741    
0.10398    21.42673508     21.80699956    
0.10459    21.40129237     21.61178972    
0.10520    21.28771268     21.41720392    
0.10581    21.06473500     21.22377244    
0.10642    20.93138664     21.03157905    
0.10703    20.65960434     20.84003053    
0.10764    20.36634048     20.65012115    
0.10825    20.20961313     20.46092545    
0.10886    19.95515015     20.27275749    
0.10947    19.65803029     20.08594014    
0.11008    19.62826894     19.89975602    
0.11069    19.55284691     19.71510167    
0.11130    19.39835934     19.53132266    
0.11191    19.13515568     19.34844818    
0.11252    18.98134575     19.16711648    
0.11313    18.89548310     18.98644971    
0.11374    18.51096246     18.80725222    
0.11435    18.37468912     18.62913769    
0.11496    18.30884719     18.45182768    
0.11557    18.08764393     18.27632037    
0.11618    17.65102784     18.10152625    
0.11679    17.58713106     17.92813364    
0.11740    17.48227711     17.75604493    
